,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0018257516834144247,,1.0,0.0,-0.0018257516834144247
1,Cr__2,0.0038605278492733733,,1.0,1.0,0.0038605278492733733
2,Cr__3,0.015512430152449012,,1.0,2.0,0.015512430152449012
3,Cr__4,0.02492267777937544,,1.0,3.0,0.02492267777937544
4,Cr__5,0.035118514709946265,,1.0,4.0,0.035118514709946265
5,Cr__6,0.04337313518107105,,1.0,5.0,0.04337313518107105
6,Fe__1,-0.010810962811401748,,1.0,6.0,-0.010810962811401748
7,Fe__2,-0.037383044601382975,,1.0,7.0,-0.037383044601382975
8,Fe__3,-0.07299314475979055,,1.0,8.0,-0.07299314475979055
9,Fe__4,-0.1194120691109249,,1.0,9.0,-0.1194120691109249
10,Fe__5,-0.15956739136771186,,1.0,10.0,-0.15956739136771186
11,Fe__6,-0.18525244816169373,,1.0,11.0,-0.18525244816169373
12,Cd__1,0.007447299198662217,,1.0,12.0,0.007447299198662217
13,Cd__2,0.012482461216424302,,1.0,13.0,0.012482461216424302
14,Cd__3,0.016580784712691362,,1.0,14.0,0.016580784712691362
15,Cd__4,0.020113155538466616,,1.0,15.0,0.020113155538466616
16,Cd__5,0.016126722536717115,,1.0,16.0,0.016126722536717115
17,Cd__6,0.01862549659638129,,1.0,17.0,0.01862549659638129
18,Zn__1,-0.005616328146613019,,1.0,18.0,-0.005616328146613019
19,Zn__2,-0.017251864746850906,,1.0,19.0,-0.017251864746850906
20,Zn__3,-0.01966666490524426,,1.0,20.0,-0.01966666490524426
21,Zn__4,-0.01592661150000395,,1.0,21.0,-0.01592661150000395
22,Zn__5,-0.012713072614907249,,1.0,22.0,-0.012713072614907249
23,Zn__6,-0.01087052091223868,,1.0,23.0,-0.01087052091223868
24,Cu__1,0.012976562289268516,,1.0,24.0,0.012976562289268516
25,Cu__2,0.029990822871863707,,1.0,25.0,0.029990822871863707
26,Cu__3,0.04935449850116655,,1.0,26.0,0.04935449850116655
27,Cu__4,0.06079044062005249,,1.0,27.0,0.06079044062005249
28,Cu__5,0.07419121415823349,,1.0,28.0,0.07419121415823349
29,Cu__6,0.08907112253207193,,1.0,29.0,0.08907112253207193
30,Pb__1,0.00861953166443629,,1.0,30.0,0.00861953166443629
31,Pb__2,0.02305341755825569,,1.0,31.0,0.02305341755825569
32,Pb__3,0.03925597478168048,,1.0,32.0,0.03925597478168048
33,Pb__4,0.05826939755206135,,1.0,33.0,0.05826939755206135
34,Pb__5,0.07679885732954148,,1.0,34.0,0.07679885732954148
35,Pb__6,0.09346833579959364,,1.0,35.0,0.09346833579959364
