,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,1.4552843391,0.2481496992695193,3.0,0.0,1.5364592324,1.0,1.6526806120000002,2.0,1.1767131729,,
1,AB0057_PGcoculture__AB ,-8.673617379884035e-19,0.06697167298793356,4.0,3.0,-0.0850618295,4.0,0.0417519972,5.0,0.0637203417,6.0,-0.020410509400000002
2,AB0057_PGcoculture__ABPG,0.071305808375,0.33651519674868446,4.0,7.0,-0.0686174754,8.0,-0.18073099010000002,9.0,0.56712748,10.0,-0.032555781
3,AB5075_AZI__AZI_000,0.0,0.00979938629406518,2.0,11.0,0.0069292125,17.0,-0.0069292125,,,,
4,AB5075_AZI__preculture,0.76176161575,0.044558628043601986,2.0,12.0,0.7932693238,13.0,0.7302539077,,,,
5,AB5075_AZI__AZI_040,-0.2771764858,0.13446965285843443,2.0,14.0,-0.3722608892,18.0,-0.1820920824,,,,
6,AB5075_AZI__AZI_028,0.006716831399999998,0.15211599232510137,2.0,15.0,-0.1008454183,19.0,0.1142790811,,,,
7,AB5075_AZI__AZI_003,0.10028114065,0.018339880333545756,2.0,16.0,0.0873128869,20.0,0.11324939440000001,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.0637399723,0.10618291293259105,3.0,21.0,0.0842858678,28.0,-0.0512144477,29.0,0.1581484968,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.1492717198273396,3.0,22.0,-0.11417471500000001,23.0,-0.0547390579,24.0,0.1689137729,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.2106048238,0.12559854583328742,3.0,25.0,-0.3239977637,26.0,-0.0756042952,27.0,-0.23221241250000002,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.17677242159948572,3.0,30.0,0.0512371317,32.0,-0.1967312664,34.0,0.1454941347,,
12,AB5075_VIR-O_LSO__LSO,-0.17193795856666663,0.2630230848243855,3.0,31.0,-0.1542252844,33.0,-0.4433696925,35.0,0.0817811012,,
13,AB5075_Zinc__Control,0.0,0.5080854990628719,3.0,36.0,0.23432257780000001,37.0,-0.5829622888,38.0,0.348639711,,
14,AB5075_Zinc__Zinc,0.49020280585000003,0.055703576599711105,2.0,39.0,0.5295911826,40.0,0.4508144291,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,0.9153518380089721,3.0,41.0,1.0569549656,42.0,-0.5265701636,44.0,-0.530384802,,
16,AB5075_biofilm+abx__biofilm,1.6224462804666668,0.4117694002178231,3.0,43.0,1.222887772,45.0,2.0454267616,46.0,1.5990243078000002,,
17,AB5075_biofilm+abx__cip_biofilm,1.5570732493666668,0.10077749079804213,3.0,47.0,1.6114144325000002,48.0,1.4407882397,50.0,1.6190170759,,
18,AB5075_biofilm+abx__tet_biofilm,0.9393674917666667,0.2839909355132774,3.0,49.0,1.2670064986,51.0,0.7637005264000001,52.0,0.7873954503,,
19,AB5075_gigAB__kan_gigB,-0.6910403212666667,0.21884619683044468,3.0,53.0,-0.8880005878,54.0,-0.7296683494,55.0,-0.4554520266,,
20,AB5075_gigAB__gigB,-0.10711672466666666,0.13908562501304914,3.0,56.0,0.041299566,57.0,-0.1281810596,58.0,-0.23446868040000002,,
21,AB5075_gigAB__kan_gigA,-0.5831884106333334,0.28054696587628264,3.0,59.0,-0.2595051846,60.0,-0.7336952563,61.0,-0.7563647910000001,,
22,AB5075_gigAB__gigA,-0.5824768226,0.3417383398567542,3.0,62.0,-0.3447884349,63.0,-0.9741089665,64.0,-0.4285330664,,
23,AB5075_gigAB__kan_WT,-0.31855099046666663,0.115667502191591,3.0,65.0,-0.4513228074,66.0,-0.2647231286,67.0,-0.2396070354,,
24,AB5075_gigAB__WT,0.0,0.1967980371189384,3.0,68.0,0.0455145203,69.0,-0.2155675004,70.0,0.1700529801,,
25,AB5075_med__CA-MHB,-0.31703528940000003,0.015819839234505723,2.0,71.0,-0.328221605,72.0,-0.30584897380000003,,,,
26,AB5075_med__CA-MHB_pH6,-0.30487359505,0.04529379946866971,2.0,73.0,-0.3369011478,74.0,-0.27284604230000004,,,,
27,AB5075_med__RPMI+_pH7,-0.39669697305000007,0.19943662584222288,2.0,75.0,-0.2556739825,76.0,-0.5377199636000001,,,,
28,AB5075_med__RPMI+_pH6,-0.41872303545000006,0.3221508275847005,2.0,77.0,-0.6465180702000001,78.0,-0.19092800070000002,,,,
29,AB5075_med__RPMI+_-HCO3,-0.09724424785,0.005112714014612508,2.0,79.0,-0.10085948260000001,80.0,-0.0936290131,,,,
30,AB5075_med__LB,0.0,0.0035843382745488774,2.0,81.0,0.0025345099,82.0,-0.0025345099,,,,
31,AB5075_med__M9+AA,-0.1722521044,0.07348018330811688,2.0,83.0,-0.2242104403,84.0,-0.12029376850000001,,,,
32,AB5075_med__M9-AA,-0.08836398240000001,0.045246041830221774,2.0,85.0,-0.0563701994,86.0,-0.12035776540000001,,,,
33,AYE_adeB__WT,0.0,0.06539271577890808,3.0,87.0,0.0097834125,88.0,0.0599497998,89.0,-0.0697332123,,
34,AYE_adeB__adeB,0.00800914566666667,0.1263463135520765,3.0,90.0,-0.1313766652,91.0,0.040391359,92.0,0.1150127432,,
35,COL__0ug/ml,0.0,0.5501905360703412,2.0,93.0,0.38904345900000004,94.0,-0.38904345900000004,,,,
36,COL__0.25ug/ml,0.02870905550000001,0.23001569186916215,2.0,95.0,0.191354711,96.0,-0.1339366,,,,
37,COL__1ug/ml,0.18223880500000003,0.1786791321502938,2.0,97.0,0.30858403100000004,98.0,0.055893579000000006,,,,
38,H2O2__0ug/ml,0.0,0.1164923628108562,2.0,99.0,-0.0823725397,100.0,0.0823725397,,,,
39,H2O2__1.25ug/ml,0.16216449115,0.2773135207683263,2.0,101.0,0.3582547622,102.0,-0.0339257799,,,,
40,H2O2__2.5ug/ml,0.0905573329,0.32426085833210233,2.0,103.0,0.3198443847,104.0,-0.1387297189,,,,
41,H2O2__5ug/ml,-0.4699353044,0.13716682045849576,2.0,105.0,-0.3729437155,106.0,-0.5669268933,,,,
42,MRP__0ug/ml,0.0,0.12199097419947227,2.0,107.0,0.0862606451,108.0,-0.0862606451,,,,
43,MRP__25ug/ml,-0.22710936485000002,0.1873884591060698,2.0,109.0,-0.09460571470000001,110.0,-0.35961301500000004,,,,
44,MRP__100ug/ml,-0.4034855505,0.009253989035460366,2.0,111.0,-0.39694199210000003,112.0,-0.4100291089,,,,
45,MRP__200ug/ml,-0.30523536100000004,0.22932453826548735,2.0,113.0,-0.4673922971,114.0,-0.1430784249,,,,
46,growth__2h,0.0,0.1655035047233209,2.0,115.0,-0.1170286505,116.0,0.1170286505,,,,
47,growth__4h,-0.31976015555000004,0.32599542598529596,2.0,117.0,-0.5502737319000001,118.0,-0.08924657920000001,,,,
48,growth__6h,-1.3798269008,0.48535918468226025,2.0,119.0,-1.7230276716000001,120.0,-1.03662613,,,,
