k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,0.03572889592498541,,,
6,Iron,False,-0.027493168078362943,,,
7,Zinc - Steady,False,-0.015825654407963158,,,
5,Lead,False,0.015156101463362576,,,
13,UC-6,False,0.0041273396415635955,,,
8,Zinc - Fast,False,-0.003169608644675464,,,
1,UC-2,False,0.0028872478054836393,,,
0,UC-1,False,-0.002797443624585867,,,
14,UC-7,False,0.002398869278840721,,,
4,UC-4,False,0.002305473654996604,,,
2,UC-3,False,0.0018993952649179848,,,
12,Zinc - Intermediate,False,-0.0015239009215276315,,,
11,Chromium,False,0.001502959894714877,,,
9,UC-5,False,-0.0012225765729300588,,,
10,Copper,False,-0.0009855984186287966,,,
