,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.003344804359970557,,1.0,0.0,0.003344804359970557
1,Cr__2,0.009590987906037496,,1.0,1.0,0.009590987906037496
2,Cr__3,0.018819430991106587,,1.0,2.0,0.018819430991106587
3,Cr__4,0.02714928211276987,,1.0,3.0,0.02714928211276987
4,Cr__5,0.03171052337860866,,1.0,4.0,0.03171052337860866
5,Cr__6,0.03605484152771673,,1.0,5.0,0.03605484152771673
6,Fe__1,-0.01294363088237564,,1.0,6.0,-0.01294363088237564
7,Fe__2,-0.042575957364845006,,1.0,7.0,-0.042575957364845006
8,Fe__3,-0.08777687088639298,,1.0,8.0,-0.08777687088639298
9,Fe__4,-0.14156408825998967,,1.0,9.0,-0.14156408825998967
10,Fe__5,-0.18886360840287075,,1.0,10.0,-0.18886360840287075
11,Fe__6,-0.22827655834446006,,1.0,11.0,-0.22827655834446006
12,Cd__1,0.025592968858132014,,1.0,12.0,0.025592968858132014
13,Cd__2,0.054435416882010416,,1.0,13.0,0.054435416882010416
14,Cd__3,0.08597728955382779,,1.0,14.0,0.08597728955382779
15,Cd__4,0.1139607664878242,,1.0,15.0,0.1139607664878242
16,Cd__5,0.13910751747432248,,1.0,16.0,0.13910751747432248
17,Cd__6,0.16148875487385864,,1.0,17.0,0.16148875487385864
18,Zn__1,-0.02216399085449221,,1.0,18.0,-0.02216399085449221
19,Zn__2,-0.04751033377634208,,1.0,19.0,-0.04751033377634208
20,Zn__3,-0.06592637589877327,,1.0,20.0,-0.06592637589877327
21,Zn__4,-0.07393269251404554,,1.0,21.0,-0.07393269251404554
22,Zn__5,-0.07968000015898319,,1.0,22.0,-0.07968000015898319
23,Zn__6,-0.08440938464772905,,1.0,23.0,-0.08440938464772905
24,Cu__1,0.007514216081413505,,1.0,24.0,0.007514216081413505
25,Cu__2,0.015172207422346097,,1.0,25.0,0.015172207422346097
26,Cu__3,0.022347463822809364,,1.0,26.0,0.022347463822809364
27,Cu__4,0.02653625865472634,,1.0,27.0,0.02653625865472634
28,Cu__5,0.0340584657421894,,1.0,28.0,0.0340584657421894
29,Cu__6,0.04131245284684286,,1.0,29.0,0.04131245284684286
30,Pb__1,0.013058202224985292,,1.0,30.0,0.013058202224985292
31,Pb__2,0.028282135048846586,,1.0,31.0,0.028282135048846586
32,Pb__3,0.04447050375723871,,1.0,32.0,0.04447050375723871
33,Pb__4,0.05536289931562583,,1.0,33.0,0.05536289931562583
34,Pb__5,0.06335682561723541,,1.0,34.0,0.06335682561723541
35,Pb__6,0.07446033704279284,,1.0,35.0,0.07446033704279284
