,-0.06937315168219,-0.023124383894063336,0.023124383894063336,0.06937315168219,0.11562191947031668,0.16187068725844334,0.20811945504657003,0.2543682228346967,0.3006169906228234,0.3468657584109501,0.3931145261990767,0.43936329398720336,0.48561206177533006,0.5318608295634567,0.5781095973515833,0.62435836513971,0.6706071329278367,0.7168559007159634,0.7631046685040901,0.8093534362922167
thresh,-0.09249753557625334,0.09249753557625334,1,,,,,,,,,,,,,,,,,
unreg,6,2144,2046,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
unreg_genes,[],[],[],[],['mqo' 'ndh' 'grcA'],[],[],[],[],[],[],[],[],[],['pdhR'],[],[],[],[],[]
