,-0.14477309338500002,-0.11260129485500002,-0.08042949632500002,-0.04825769779500001,-0.01608589926500001,0.01608589926500001,0.048257697795,0.08042949632499999,0.112601294855,0.14477309338500002,0.17694489191500004,0.209116690445,0.24128848897500002,0.27346028750500007,0.30563208603500003,0.337803884565,0.36997568309500006,0.402147481625,0.4343192801550001,0.46649107868500006
thresh,-0.16085899265000003,0.16085899265000003,75,,,,,,,,,,,,,,,,,
unreg,0,0,0,12,1365,1180,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp,0,0,0,1,360,323,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OmpR,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CpxR,0,0,0,1,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcdA,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BtsR,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MqsA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FliZ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BasR,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcsAB,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MlrA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cra,0,0,0,1,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CsgD,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,0,1,148,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF,0,0,0,2,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS,0,0,0,1,29,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and OmpR,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and CpxR,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and RcdA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and FliZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and BasR,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and MlrA,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Cra,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and CsgD,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Crp,0,0,0,0,31,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and IHF,0,0,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and H-NS,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OmpR and Crp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OmpR and IHF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OmpR and H-NS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CpxR and BasR,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CpxR and Crp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CpxR and H-NS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BtsR and Crp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RstA and IHF,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcsAB and IHF,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
