,b2322
SRX1125282,0.1230906538
SRX1125283,-0.3215127688
SRX1125284,-0.6455244166
SRX1125285,-0.4418283022
SRX1125286,-0.4674450048
SRX1125287,-0.24918103800000002
SRX1125288,0.14066576020000002
SRX1125289,-0.29346338780000003
SRX1125290,-0.17793102260000002
SRX1125291,-0.4133681001
SRX1125292,-0.5996306077
SRX1125293,0.0988007151
SRX1125294,-0.263756414
SRX1125295,-0.21747199860000002
SRX1125296,-0.2699091323
SRX1125297,-0.5848628864000001
SRX1125298,-0.174825054
SRX1125299,-0.1360622229
SRX5694250,-1.7280731419
SRX5694251,0.8275092036
SRX5694252,-2.5147615095
SRX5694253,-0.9410246761000001
SRX5694254,0.778208392
SRX5694255,-0.0557909578
SRX5694256,-0.700299379
SRX5694257,0.6591783710000001
SRX5694258,-0.4601591129
SRX5694259,2.0791379244
SRX5694260,-0.9598386216
SRX5694261,-1.276659294
SRX5694262,-0.3940408147
SRX5694263,-0.3391013315
SRX5694264,-0.9649924379
SRX5694265,-0.2991061043
SRX5694267,-0.5695811491
SRX5694268,-0.2448638941
SRX5694269,-0.8443975493
SRX5694271,-0.6997823873
SRX5694273,1.1802841504
SRX5694274,-0.30633000860000004
SRX5694275,-0.6244331134000001
SRX5694276,0.8252939525
SRX5694277,-0.2012058293
SRX5694278,0.991810198
SRX5694279,0.11461288
SRX5694280,-0.1488847518
SRX5694281,0.1591868
SRX5694282,0.0863333069
SRX5694283,-0.8619779416000001
SRX5694284,0.274350342
SRX5694285,-0.5447464464
SRX5694286,-0.2462772886
SRX5694287,-0.7303983849
SRX5694288,-0.5395651598
SRX5694289,-0.7761245563
SRX5694290,-0.5782323156
SRX5694291,-0.3325275979
SRX5694292,-0.064235636
SRX5694293,-1.4043521851
SRX5694294,-0.0185128642
SRX5694295,3.0001322978
SRX5694296,-0.19441246040000001
SRX5694297,1.6300664781
SRX5694298,-0.0091580559
SRX5694299,-0.1911317831
SRX5694300,-0.8718564752
SRX5694301,0.2075397765
SRX5694302,-0.41286701010000004
SRX5694303,-0.32266317170000003
SRX5694304,-0.7080982625000001
SRX5694305,1.2634591534
SRX5694306,0.1755082564
SRX5694307,0.2731942073
SRX5694308,0.1682208145
SRX5694309,1.0822736616
SRX5694310,-0.1968891862
SRX5694311,1.7556158263000001
SRX5694312,-1.2763854688
SRX5694313,0.8180516971
SRX5694315,-0.46707703800000006
SRX5694317,0.822492419
SRX5694319,-0.7073392371
SRX5694320,0.0944391007
SRX5694321,0.3041526391
SRX5694322,-1.2783525852
SRX5694323,-0.30285303220000004
SRX5694324,0.8050044878
SRX5694325,-1.4641613133
SRX5694326,-0.5055640244
SRX5694327,0.2198965205
SRX5694328,-0.5926640948
SRX5694329,0.6954118715000001
SRX5694330,0.0124983409
SRX5694331,-0.9980750536
SRX5694332,0.5782169997000001
SRX5694334,1.0090759648
SRX5694335,1.6720402285
SRX5694336,0.4280361318
SRX5694337,-1.0275325079
SRX5694338,-0.3365139614
SRX5694339,-0.42365684670000003
SRX5694340,-0.3305623695
SRX5694341,1.4227142321000001
SRX5694342,1.5443772021000002
SRX5694343,1.6012368097
SRX5694344,0.43702759010000003
SRX5694345,-0.9043152926
SRX5694346,1.4564069042
SRX5694347,-1.0264586259
SRX5694348,0.030375095300000002
SRX5694349,-0.2237370532
SRX5694350,1.0797746247
SRX5694351,0.5148290123
SRX5694352,-0.8070432780000001
SRX5694353,-0.3060933735
SRX5694354,-0.8101548222
SRX5694356,-0.4848197892
SRX5694357,1.7148527219
SRX5694358,0.1299396297
SRX5694359,-0.2399277881
SRX5694360,-0.6054412759000001
SRX5694361,-0.2454713242
SRX5694362,-1.6010463184
SRX5694363,0.40192372460000003
SRX5694364,1.1081941458
SRX5694365,-2.3321290534
SRX5694366,-1.1234480592
SRX5694367,-1.1189516376
