,BSU_11400
SRX8138083,0.4825483112754747
SRX8138084,-0.2781595478050756
SRX8138085,-0.2043887634703987
SRX8138086,-0.30986482252616865
SRX8138087,-0.423473419854846
SRX8138088,-0.1758216628902649
ERX4111143,0.19094589669323025
ERX4111144,-0.351959623307307
ERX4111145,-0.2492518722728889
ERX4111146,-0.07435875299394445
ERX4111148,-0.270321679500487
ERX4111149,-0.011416165871207085
ERX4111150,-0.16802287711309538
ERX4111151,-0.19094589669323025
ERX4111152,-0.22279617283389785
ERX4111153,-0.10879251778418376
ERX4111154,-0.3243349618604352
ERX4111156,-0.12859644142432747
ERX4111157,-0.03694702762656399
ERX4111158,0.2952602946551253
SRX5577041,-0.13578066590129545
SRX5577042,0.03777199377798901
SRX5577043,0.0620796506483785
SRX5577044,0.03592902147492705
SRX5577045,-0.1357163349702688
SRX5577046,0.30510896610187643
SRX5577047,0.4578101716713405
SRX5577048,0.5368175693745414
SRX5577049,1.2599929566344947
SRX5577050,1.102708562423638
SRX5577051,1.4462782794937183
SRX5577052,1.577913667084932
SRX5577053,0.4643932244058711
SRX5577054,0.6076562208444258
SRX5577055,0.3293087140511197
SRX5577056,0.3544211600250886
SRX5577057,0.37707985259525145
SRX5577058,0.4244638300331829
SRX5577059,0.34080577211699925
SRX5577060,0.4438237609678204
SRX5577061,0.35555591434600764
SRX5577062,0.9364274408828076
SRX5577063,0.8944940030536781
SRX5577064,0.3767305962500416
SRX5577065,0.267750746720564
SRX5577066,0.4552422144984885
SRX5577067,0.38601220559706384
SRX5577068,0.4692391705307575
SRX533166,0.3181332358446993
SRX533171,-0.3181332358446989
SRX533786,4.502452801712208
SRX533787,4.392374534418668
SRX533789,3.7044673704704314
SRX533791,3.426548301889497
SRX533792,4.295342473188603
SRX533793,4.350287267178441
SRX533794,2.126032074062953
SRX533795,2.1292741410242764
SRX4703435,0.0221347661608231
SRX4703436,-0.06578431418015951
SRX4703437,0.04364954801933685
SRX4703438,-0.24382522231368786
SRX4703439,-0.3266276898882148
SRX4703440,-0.19460154615465464
SRX6902408,-0.7209329477219963
SRX6902409,-0.7514977908923246
SRX6902410,-0.5484495324865897
SRX6902411,-0.6210747116922413
SRX6902412,-0.5574054578888141
SRX6902413,-0.5925537262087452
SRX6902414,0.08127645953563167
SRX6902415,-0.08127645953563345
SRX5278698,-0.3209818658550725
SRX5278699,0.2232003163471448
SRX5278700,0.09778154950792728
SRX5278701,0.8227911593398693
SRX5278702,1.4797707972556469
SRX5278703,1.4936242715846988
SRX5278704,1.20583859024116
SRX5278705,2.0795391146166766
SRX5278707,0.6051805266083512
SRX5278708,1.0230882152397385
SRX5278709,0.825275499771847
SRX5278710,4.169495202559788
SRX5278711,3.608869057041338
SRX5278713,3.7959131506011
SRX5278714,3.0231817927562847
SRX5278715,2.8270996295225914
SRX5278716,-0.16143618725685904
SRX5278717,-0.4600051377524184
SRX5278718,-0.5561267690703009
SRX5278719,1.0573239745172835
SRX5278720,0.18764922138188145
SRX5278721,0.2037111613689535
SRX1254783,5.405170266965903
SRX1254784,6.2830231713910125
SRX1254785,7.011601099862264
SRX1254786,5.742905027834149
SRX1473807,0.053605020411099824
SRX1473808,-0.15717971929268335
SRX1473809,0.10357469888158356
SRX7520944,-0.0922361028159644
SRX7520945,-0.3388308936754223
SRX7520946,0.2259537533888309
SRX7520947,0.205113243102554
SRX7520948,2.1183605880680467
SRX7520949,2.0226573480090373
SRX7520950,2.408438260271792
SRX7520951,2.3146289529766366
SRX959206,-1.242447920653149
SRX959207,-1.3239797130461015
SRX959208,-1.321295938656836
SRX959209,-1.0260666801606142
SRX959210,-0.9209602479124096
SRX959211,-1.151810483613632
SRX959212,0.05669906162230021
SRX959213,0.31856458537854593
SRX959214,0.05476604039002364
SRX959215,-0.09704425544318428
SRX959216,-0.2000523819356319
SRX959217,-0.1329330500120527
SRX3269802,0.2411784799707475
SRX3269803,-0.2411784799707475
SRX3269804,-0.4905969385403195
SRX3269805,-0.6000160436310538
SRX3269806,0.02307011033777884
SRX3269807,8.71965726396011
SRX3269808,8.187695356767057
SRX3269809,7.728443919523183
SRX3269810,7.519487447575086
SRX3269811,5.917805037854366
SRX2529102,-0.040614381264472144
SRX2529103,0.0406143812644717
SRX2529104,-0.20641300888566816
SRX2529105,-0.07172495575756432
ERX1981712,-1.310240351367005
ERX1981713,-1.6061599233903472
ERX1981714,-1.3858756883194772
ERX1981715,0.20530579347164
ERX1981716,-0.025300079701255473
ERX1981717,-0.18000571377038502
ERX2274784,-0.7507350453685118
ERX2274785,1.3558151286065083
ERX2274786,-0.08456239988893642
ERX2274787,-0.13161460136185246
ERX2274788,0.9292939031328412
ERX2274789,-0.12719048535589916
ERX2274790,1.9750727408428776
ERX2274791,2.0686189032438245
ERX2274792,1.7870368281849938
ERX2274793,0.6924374798135833
ERX2274794,0.14311947749607
ERX2274795,0.2716028734636142
ERX2274796,-0.5864703410486163
ERX2274797,0.5905134924526674
ERX2274798,-0.004043151404050871
ERX2274799,0.3831833928765069
ERX2274800,-0.2278192823249088
ERX2274801,0.887411827900604
ERX1819430,-0.31128042076882423
ERX1819431,0.0553968686777333
ERX1819432,0.018949041807581057
ERX1819433,-0.03748296320214761
ERX1819434,-0.2504621474005808
ERX1819435,-0.7000405886806367
ERX1819436,-0.1441692574071487
ERX1819437,-0.7130821186872813
ERX1819438,0.09872419637187636
ERX1819439,0.10264862254126106
ERX1819440,-0.3897143228215621
ERX1819441,-0.09672585985417603
ERX1819442,0.15173795102870402
ERX1819443,-0.3543521639261695
ERX1819444,0.1970176770299843
ERX1819445,-0.1241672201600772
ERX3440914,0.026594073773656742
ERX3440915,-0.18914554143753384
ERX3440916,-0.11856254945592234
ERX3440917,0.14615936531974594
ERX3440918,2.5902636332538
ERX3440919,2.612897084413841
ERX3440920,2.637401005802793
ERX3440921,2.3670467168445057
ERX3440922,2.3689834774006755
ERX3440923,1.8598594888585505
ERX3440924,2.1095336300438454
ERX3440925,0.09387314954863336
ERX3440926,1.9561484797832824
ERX3440927,2.0675611981550883
ERX3440928,0.9465839705563148
ERX3440929,-0.11367855090542454
ERX3440930,0.5326645277300184
ERX3440931,2.4012144696321283
ERX3440932,2.1612891727629293
ERX3440933,2.622763984724904
ERX3440934,1.988303023255208
ERX3440935,2.082118173908736
ERX3440936,-0.12046722332229097
ERX3440937,1.9955495857906664
ERX3440938,-0.16731307595264155
ERX3440939,0.11291841351553167
ERX3440940,0.01719037099716036
ERX3440941,-0.1574996907373052
ERX3440942,-0.5961462770199475
ERX3440943,-0.03037868386788212
SRX5347612,-0.6939455605535023
SRX5347613,0.37930056296864345
SRX5347614,0.3146449975848597
SRX5347615,-0.22356101987553068
SRX5347616,-0.2362491513820257
SRX5347617,0.6905213367665859
SRX5347618,0.11573017443584988
SRX5347619,-0.025502766562193413
SRX5347620,0.40531271067725183
SRX5347621,0.5643977076461577
SRX5347622,-0.657573997276159
SRX5347623,-0.1740632305593126
SRX8170783,0.4825483947463516
SRX8170784,-0.2781595488466397
SRX8170785,-0.2043888458997123
SRX8170786,1.0461488906128418
SRX8170787,0.5831109449712186
SRX8170788,0.6719979460471701
SRX5177009,0.3625757304751689
SRX5177010,0.620302250572693
SRX5177011,0.7479344556727492
SRX5177012,0.4468545783301394
SRX7354731,0.09504721296278706
SRX7354732,-0.09504721296278706
SRX7354733,0.18089760345956665
SRX7354734,0.3082092274256354
SRX7354735,1.7229029170736316
SRX7354736,1.41803808012362
SRX7354737,1.2522297328188978
SRX7354738,1.2626206518128908
SRX2508581,0.08771485806189605
SRX2508582,-0.06921869671477876
SRX2508583,0.3035808837019245
SRX2508584,0.6179757150237284
SRX2508585,0.02356924979308439
SRX2508586,-0.09920434915932796
SRX2508587,0.3623182648575107
SRX2508588,0.8197524450014011
SRX2508589,-0.11128410785498044
SRX2508590,-0.07982262080725366
SRX2508591,0.3513661359528286
SRX2508592,0.5053412935444863
SRX1736086,0.2547242867065682
SRX1736087,-0.21634634181702064
SRX1736088,-0.03837794488954671
SRX1736089,-0.5087832332458522
SRX1736090,-0.4720323670863706
SRX1736091,-0.5094620718341654
SRX1736092,-0.5271113105193574
SRX1736093,-0.5188205405747812
SRX1736094,1.6861210289773556
SRX1736095,-0.2617044220433806
SRX1736096,-0.2269981934710419
SRX1736097,0.2683884073646165
SRX7176371,0.1030870961826249
SRX7176372,-0.1598962034784348
SRX7176373,0.0568091072958099
SRX7176374,0.4218026573007885
SRX7176375,0.22510565490122314
SRX7176376,0.5811482479936996
