,-0.3415240159076957,-0.2846033465897464,-0.22768267727179708,-0.17076200795384777,-0.11384133863589846,-0.056920669317949146,1.6653345369377348e-16,0.05692066931794948,0.11384133863589879,0.17076200795384816,0.22768267727179742,0.2846033465897467,0.34152401590769604,0.3984446852256454,0.45536535454359467,0.5122860238615439,0.5692066931794932,0.6261273624974426,0.683048031815392,0.7399687011333411
thresh,-0.36998435056667034,0.36998435056667034,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,51,4108,51,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ylcI'],[]
