,new_3860876_3860997_c
LBexp_1,12.1292
LBexp_2,11.3151
LBexp_3,11.1874
LBtran_1,8.9585
LBtran_2,9.7474
LBtran_3,9.3694
LBstat_1,9.0627
LBstat_2,8.6109
LBstat_3,8.4813
LBGexp_1,11.514
LBGexp_2,10.9596
LBGexp_3,11.8751
LBGtran_2,10.1751
LBGtran_3,10.9179
LBGstat_1,10.8672
LBGstat_2,10.3722
LBGstat_3,10.414
S0_1,8.4436
S0_2,9.1499
S0_3,9.3562
S1_1,10.0751
S1_2,9.8879
S1_3,10.3677
S2_1,9.4866
S2_2,8.7739
S2_3,8.6157
S3_1,9.2273
S3_2,9.2231
S4_1,9.6707
S4_2,8.621
S4_3,8.4122
S5_1,8.439
S5_2,8.9656
S5_3,8.8186
S6_1,8.1718
S6_2,7.4561
S6_3,8.1152
S6/t_1,9.0933
S6/t_2,7.5616
S6_4,9.1499
S6_5,9.3005
S6_6,9.4015
S7_4,9.7843
S7_5,9.7916
S7_6,9.8941
S8_4,9.721
S8_5,9.3094
G135_1,12.2909
G135_3,10.5845
G150_1,11.9905
G150_2,12.8951
G150_3,12.318
G180_1,12.6221
G180_2,13.0357
G180_3,11.898
C30_1,10.9868
C30_2,11.5832
C90_1,10.0145
C90_2,9.7493
BI_1,9.6875
BI_2,9.4122
BC_2,9.649000000000001
BC/t_1,9.1106
BC/t_2,9.8678
BC_1,9.0098
Sw_1,8.6909
Sw_2,8.9636
BT_1,7.7449
BT_2,7.5503
B36_1,9.0636
B36_2,8.975999999999999
B60_1,9.0229
B60_2,8.9895
M9exp_1,11.0891
M9exp_2,10.9468
M9exp_3,10.5909
M9tran_1,9.972
M9tran_2,9.9465
M9tran_3,10.3055
M9stat_1,8.5546
M9stat_2,8.6146
M9stat_3,8.1605
M+G_1,9.8528
M+G_2,10.717600000000001
M+G_3,10.2849
Glu_1,10.7123
Glu_2,10.917
Glu_3,11.2002
Fru_1,10.7611
Fru_2,10.835
Fru_3,10.3112
Mal_1,9.1658
Mal_2,10.0021
Mal_3,10.0835
G+S_2,9.625
G+S_3,9.888
Pyr_1,9.7021
Pyr_2,9.6054
Pyr_3,9.9076
Gly_1,8.9484
Gly_2,9.163
Gly_3,8.6855
Glucon_1,9.734
Glucon_2,9.9793
Glucon_3,10.3926
aero_1,12.0033
aero_2,10.1024
aero_3,10.3804
nit_1,10.2678
nit_2,10.5981
nit_3,9.981300000000001
ferm_1,10.3153
ferm_2,10.153
ferm_3,10.2495
T-5.40H_1,10.9999
T-4.40H_1,10.7521
T-3.40H_1,10.5796
T-2.40H_1,10.0223
T-1.40H_1,10.19
T-1.10H_1,9.957699999999999
T-0.40H_1,9.7245
T0.0H_1,9.7912
T0.30H_1,8.9192
T1.0H_1,8.9998
T1.30H_1,8.7797
T2.0H_1,9.2823
T2.30H_1,9.4107
T3.0H_1,8.9472
T3.30H_1,9.6093
T4.0H_1,9.3575
T5.0H_1,9.0313
HPh_1,10.7329
HPh_2,10.4152
HPh_3,10.4808
LPh_1,11.079
LPh_2,11.4579
LPh_3,11.0103
LPhT_1,10.7337
LPhT_2,10.9312
LPhT_3,11.283
SMMPr_1,10.1187
SMMPr_2,9.6922
SMMPr_3,9.8189
HiTm_1,9.6684
HiTm_2,10.9702
HiTm_3,10.8092
LoTm_1,9.4789
LoTm_2,8.9401
LoTm_3,8.827
HiOs_1,10.3706
HiOs_2,9.9663
HiOs_3,10.2904
BMM_1,11.4742
BMM_2,11.0563
BMM_3,10.8483
Heat_1,12.1957
Heat_2,11.8524
Heat_3,11.8115
Cold_1,11.3005
Cold_2,10.0817
Cold_3,10.3537
Etha_1,8.1088
Etha_2,8.358
Etha_3,8.1715
SMM_1,10.3236
SMM_2,10.1444
SMM_3,10.5013
Salt_1,10.2351
Salt_2,10.0704
Salt_3,10.2697
Mt0_1,11.6661
Mt0_3,12.069
M0t45_1,10.112
M0t45_2,10.8472
M0t45_3,10.6078
M0t90_1,8.8094
M0t90_2,9.5959
M0t90_3,8.4799
M40t45_1,10.0161
M40t45_2,9.5247
M40t45_3,11.2186
M40t90_1,8.6965
M40t90_2,9.5001
M40t90_3,9.3411
dia0_1,11.2031
dia0_2,11.4388
dia0_3,11.6281
dia5_1,8.4269
dia5_2,9.6203
dia5_3,10.1361
dia15_1,12.1309
dia15_2,12.4055
dia15_3,10.2511
Diami_1,9.658
Diami_2,9.9801
Diami_3,10.6549
Paraq_1,12.8017
Paraq_2,13.0822
Paraq_3,11.6724
H2O2_1,12.7759
H2O2_2,12.8899
H2O2_3,12.7064
Oxctl_1,12.2426
Oxctl_2,12.1315
Oxctl_3,12.6981
GM-0.1_1,10.094
GM-0.2_1,10.0308
GM+5_1,10.2101
GM+15_1,10.35
GM+25_1,11.2191
GM+45_1,10.9828
GM+60_1,10.9837
GM+90_1,10.9121
GM+120_1,10.3362
GM+150_1,10.4668
GM-0.1_2,10.9665
GM-0.2_2,10.9662
GM+5_2,10.5183
GM+10_2,10.3271
GM+15_2,10.2545
GM+25_2,10.7439
GM+45_2,9.9841
