,PA2312a
SRX7442752,-0.290259217
SRX7442753,0.290259217
SRX7442754,1.6549407280000001
SRX7442755,1.846240441
SRX7442756,0.196345701
SRX7442757,1.596379367
SRX7442758,1.191069024
SRX7442759,1.42724776
SRX7442761,1.589019313
SRX7874204,0.038889086
SRX7874205,-0.038889086
SRX7874206,0.08456482400000001
SRX7874207,-0.084600968
SRX8639787,0.019615426000000002
SRX8639788,-0.019615426000000002
SRX8639789,-0.18407479200000001
SRX8639790,-0.013208291
SRX8639791,0.263618436
SRX8639792,-0.17528542700000002
SRX8639793,-1.7470020499999999
SRX8639794,-1.7591556810000002
SRX8639795,-1.513693887
SRX8639796,-1.642745726
SRX8639797,0.005189643000000001
SRX8639798,0.560030417
SRX8639800,-0.18055821
SRX1156127,0.047834273000000004
SRX1156135,-0.047834273000000004
SRX1156136,-0.524963076
SRX1156137,-0.38970790800000005
SRX1156138,-0.140683773
SRX1156140,0.086199867
ERX2195929,0.031666934
ERX2195930,-0.031666934
ERX2195931,-1.110280738
ERX2195932,-1.0900079
ERX2195933,-1.012992697
ERX2195934,-1.083374348
SRX4579961,-0.09929294200000001
SRX4579962,-0.083202574
SRX4579963,0.18249551700000002
SRX4579964,-0.53849017
SRX4579965,-0.516669237
SRX4579966,-0.32319056100000004
SRX5630349,0.18765289100000002
SRX5630350,-0.18765289100000002
SRX5630351,0.665192161
SRX5630352,1.048137225
SRX1411278,-0.12865483
SRX1411287,-0.42537470200000005
SRX1411289,-0.548902006
SRX1411279,0.293412612
SRX1411280,-0.16475778200000002
SRX1411281,0.20254249400000002
SRX1411282,0.350644159
SRX1411283,0.33612436
SRX1411284,-0.697637759
SRX1411285,-0.262091701
SRX1411286,-0.70779844
SRX1411288,-0.42006533500000004
SRX2711962,-0.20247371800000002
SRX2711963,0.20247371800000002
SRX2711964,-1.236558824
SRX2711965,-1.343411531
SRX2711966,1.7907133590000002
SRX2711967,1.531270946
ERX3558798,-0.40122668300000003
ERX3558799,-0.516558158
ERX3558800,-0.223872026
ERX3558801,-0.291182907
ERX3558802,0.07970851200000001
ERX3558803,-0.113125843
ERX3558804,-0.15263345
ERX3558805,0.186050782
ERX3593017,0.33547839700000004
ERX3593018,-0.016732574
ERX3593020,0.141724965
ERX3593021,-0.051103821
ERX3593022,-0.090621143
SRX7058492,0.07124815
SRX7058494,0.074599125
SRX7058495,-0.02765472
SRX7058509,-0.07124815
SRX2662717,-1.331487747
SRX2662718,-1.2413193470000001
SRX2662721,0.350004352
SRX2662722,-0.350004352
SRX8143226,-0.30990308
SRX8143227,0.30990308
SRX8143228,-0.17019108500000002
SRX8143229,0.191007051
ERX2456848,0.680011117
ERX2456849,0.8710005270000001
ERX2456850,0.33086196100000004
ERX2456851,-1.8618102699999999
ERX2456852,-1.636527718
ERX2456853,-1.631242255
ERX2456854,1.280557369
ERX2456855,1.571186193
ERX2456856,1.294891021
ERX2456857,-1.520230301
ERX2456858,-1.121162074
ERX2456859,-1.5052422060000001
SRX540108,-0.24454372400000002
SRX540109,0.24454372400000002
SRX540110,-0.317359616
SRX540111,0.36925930700000004
SRX540112,4.238402076
SRX540113,3.987219965
SRX540114,2.33797617
SRX540115,2.0262133
SRX1737662,-1.11682475
SRX1737664,-0.8188703020000001
SRX1737665,-0.8393255430000001
SRX1737667,-0.0006432940000000001
SRX1737668,-0.035204682
SRX1737670,0.035847977
SRX1516139,0.11267270900000001
SRX1516140,-0.11267270900000001
SRX1516141,0.124167208
SRX1516142,-0.29708373400000004
SRX591667,-0.022375884000000002
SRX591668,0.998834113
SRX591669,0.6200388450000001
SRX591670,0.545498967
SRX591671,0.09909158
SRX591675,0.022375884000000002
SRX591676,-0.16446391500000002
SRX591677,0.100067785
SRX591678,-0.104801798
SRX591679,-0.5402715370000001
SRX2520351,-0.910128781
SRX2520352,-0.577908227
SRX2520353,-1.016931121
SRX2520354,-0.8736182210000001
SRX2520355,0.356717139
SRX2520356,0.360281805
SRX2520357,0.771038062
SRX2520358,-0.738022154
SRX2520359,-1.355460133
SRX2520360,-1.385094342
SRX2652927,2.93774418
SRX2652931,0.7324898780000001
SRX2652933,0.57555186
SRX2652935,-0.6203766970000001
SRX2652937,0.044824837000000006
SRX2940624,0.990228195
SRX2940626,0.736379015
SRX2940627,0.31457068
SRX2940628,-0.17789406300000002
SRX2940629,-0.136676618
SRX3763712,-0.167849344
SRX3763714,0.167849344
SRX3763715,0.077740477
SRX3763716,-0.131087395
SRX3763717,0.436343122
ERX2259197,-0.014704364000000001
ERX2259198,-0.276307434
ERX2259199,-0.019974084
ERX2259200,0.019974084
SRX6976948,-0.013269917
SRX6976949,0.001012579
SRX6976950,0.012257339
SRX6976951,-0.10146725100000001
SRX6976952,0.43823720200000005
SRX6976953,0.05822423
SRX4342817,0.125176172
SRX4342818,-0.188630283
SRX4342819,0.8224941440000001
SRX4342820,-0.15046125700000001
SRX4342821,0.21391536800000002
SRX4342822,1.048714728
ERX2300159,0.384298371
ERX2300160,-0.384298371
ERX2300161,-0.42510729700000005
ERX2300162,-0.533682744
ERX2300163,0.513958993
ERX2300164,1.017963179
ERX2300165,0.15002605900000002
ERX2300166,-0.17216830900000002
ERX2300167,-0.526163848
ERX2300168,0.507463526
ERX2300169,-0.6380835930000001
ERX2300170,-0.016003425
ERX2068556,-0.509435575
ERX2068557,-0.570526869
ERX2068558,0.14269024700000002
ERX2068559,0.6753399920000001
ERX2068560,-0.5576236910000001
ERX2068561,-0.11771630200000001
SRX6747256,-0.009805318
SRX6747257,0.22650525700000002
SRX6747258,-0.028585379
SRX6747259,-0.13737322100000002
SRX6747260,-0.050741341
SRX6747265,-0.920653955
SRX6747266,-0.9369388120000001
SRX6747268,-0.11269518
SRX6747269,-0.273459184
SRX6747953,0.183264282
SRX6747954,-0.291863299
SRX6747955,0.108599016
SRX6747957,-0.45413781400000003
SRX6747958,-0.38693293500000003
SRX7747527,-4.570455321
SRX7747528,-4.562069974
SRX7747537,-4.35539099
SRX7747538,-0.022955385000000002
SRX7747540,0.022955385000000002
ERX2813653,0.23887303000000001
ERX2813654,-0.23887302900000001
ERX2813656,-1.049089513
ERX2813657,-0.824173987
