k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.017626202907413246,,,
7,Zinc - Steady,False,-0.0102885605674237,,,
5,Lead,False,-0.00591457991860807,,,
13,UC-6,False,0.004026705496944488,,,
4,UC-4,False,-0.004022606429643929,,,
1,UC-2,False,0.003568697741720825,,,
3,Cadmium,False,0.0033094958192668856,,,
12,Zinc - Intermediate,False,-0.003035881611271705,,,
8,Zinc - Fast,False,-0.002442525953520089,,,
2,UC-3,False,0.0019481346767861395,,,
10,Copper,False,-0.0017871366755571215,,,
6,Iron,False,0.0005157998218783176,,,
14,UC-7,False,-0.00039350454957457257,,,
0,UC-1,False,-0.00012108100709156132,,,
9,UC-5,False,-0.00010817057939796114,,,
