,SACI_RS01465
SRX5495523,-0.5512489488021011
SRX5495524,-0.44453548099079576
SRX5495525,0.24754178043804664
SRX5495526,0.10242820452460856
SRX6762909,-0.13099197340998536
SRX6762910,0.13099197340998536
SRX6762911,0.08264279225308435
SRX6762912,0.039546093935644684
SRX3467357,-0.33575159799018284
SRX3467358,0.3357515979901837
SRX3467359,-0.23012407034984414
SRX3467360,0.31945218776966744
SRX3565164,0.07425846876612674
SRX3565165,-0.4447617911571342
SRX3565166,-0.04608112743147785
SRX3565167,-0.2613506528697496
SRX3565168,-0.7779344147477962
SRX3565169,-0.8047058484529561
SRX3565170,-0.4302625182259821
SRX3565171,-0.2560921586492721
SRX3565172,-0.18116648572368105
SRX3565173,-0.08200689943254158
SRX3565174,-0.3830891961907108
SRX3565176,-0.3257578925274274
SRX3565177,-0.4604926194879502
SRX3565178,-0.5702697769607976
SRX3565179,-0.36735560407112106
SRX3565180,-0.18655707282801792
SRX3565181,0.1990124892295242
SRX3565182,0.186824608616325
SRX3565183,-0.5308514321636659
SRX3565184,-0.36913823593820894
SRX3565185,-0.4986371949705024
SRX3565186,-0.35564350826137936
SRX3565187,-0.516214285744037
SRX3565188,-0.5277408184460572
SRX3565191,-0.5906330459404979
SRX3565192,0.011805831503367337
SRX3565193,-0.4780403409624006
SRX3565194,-0.4629028700369169
SRX3565195,-0.013287623313169128
SRX3565197,-0.3064600851024517
SRX3565198,-0.5639453215866359
SRX3565199,0.6184379206870858
SRX3565200,-0.014773872352813022
SRX3565201,-0.3917515908068516
SRX3565202,-0.3183001501792191
SRX3565203,0.2077678410048316
SRX3565204,-0.3825984602417217
SRX3565205,0.023902797506027973
SRX3565206,0.1122986040618894
SRX3565208,-0.04038055296412235
SRX3565209,-0.08540433493281352
SRX3565210,-0.14103558229384028
SRX3565211,-0.28235461108252746
SRX4001511,0.04571251777583374
SRX4001513,-0.04571251777583285
SRX4001514,-0.2068739570022684
SRX4001515,0.29030182732696463
SRX4001516,-0.07548994407719878
SRX4001517,-0.4878723305990143
SRX4001518,0.16797310472077864
SRX4001519,0.11087466164189763
SRX4001520,-0.32066538379054244
SRX4001521,-0.10709058720890496
SRX4001522,-0.06954566022464981
SRX4001523,-0.11506664074817508
SRX4001524,-0.13537031824809986
SRX4001525,-0.7224150016832063
SRX4001526,-0.7783949185974909
SRX4001528,-1.6896231621504
SRX3823521,0.04032719271752061
SRX3823522,-0.02376165830704391
SRX3823523,-0.016565534410478474
SRX3823524,-0.37733107909025604
SRX3823525,-0.3805875074071521
SRX3823526,-0.08195632486898052
SRX3823527,-0.4978455413328859
SRX3823528,-0.5601316874388821
SRX3823529,-0.4124517070680378
SRX3823530,-0.06848848387116924
SRX3823531,0.14033421207112795
SRX3823532,0.2053903558190715
SRX3823533,-0.2274835901102392
SRX3823534,-0.3968517005417445
SRX3823536,-0.1540427221800167
SRX3823537,-0.341004489908288
SRX3823538,-0.3370667034501338
SRX3823539,-0.38827709792125453
SRX5653264,0.06693065209022198
SRX5653265,0.16129656011776827
SRX5653266,0.1999457551533812
SRX5653267,-0.034378605975757814
SRX5653268,0.21929525588543355
SRX5653269,-0.18491664990967305
