,A,RhaS,Crp
SRX2391462,0.3528768778,0.18922450030000001,0.0613117897
SRX2391463,2.4781172351,0.8297735939,0.0752505852
SRX2391464,2.7162565956,0.7500888135,0.0646232551
SRX2391465,0.1529195494,-0.0912220864,0.0745769649
SRX2391466,0.2371494951,0.0315043205,0.0132959954
SRX2391467,-0.1501669262,0.0036489450000000002,0.0309166155
SRX2391468,0.0447255661,-0.1530738301,0.050854043200000004
SRX2391469,-0.1983430388,0.1899183328,0.0781229599
SRX2391470,0.5022339123,0.3963890182,0.269221989
SRX2391471,0.802809502,0.3039039854,0.0489485095
SRX2391472,0.9703203314000001,0.2535270912,0.2725286431
SRX2391473,0.6661389872,-0.026623995100000002,0.079938994
SRX2391474,0.3057994486,0.1121351958,-0.0319597258
SRX2391475,1.0389704608,0.0218732076,0.2169729199
SRX2391476,2.2494336244,0.19657708170000002,0.3349589161
SRX2391477,0.6651893847,0.25725492040000003,0.1103821889
SRX2391478,0.0659251124,0.0256920778,0.3563764866
SRX2391479,3.2639709026,0.9699757609,0.3086663712
SRX2391480,0.7912155215000001,0.18366328210000002,0.48358926430000004
SRX2391481,0.5332405586,0.21670110650000002,0.3481544716
SRX2391482,0.4857549417,0.09367441580000001,0.48077671120000004
SRX2391483,-0.0827375531,0.1199648051,0.2107291755
SRX2391484,0.9084521560000001,0.35001889550000004,-0.0935369191
SRX2391485,-0.0253366259,0.102535177,-0.24873146470000002
SRX2391486,0.2122720749,0.1112770206,-0.2016487162
SRX2391487,1.4804382386000001,0.6714425565000001,-0.14117476780000002
SRX2391488,0.8338434598000001,0.3170863518,-0.126103141
SRX2391489,0.3211895864,0.25739218950000003,-0.1334760396
SRX2391490,0.1574194814,0.27455036920000003,-0.0672349899
SRX2391491,0.2476374355,0.36113912400000003,0.0576004129
SRX2391492,0.1603417179,0.093494067,0.2009926933
SRX2391493,0.1829438704,0.1679491756,0.1707298308
SRX2391494,1.2245188493999999,0.7068740969,0.0692396961
SRX2391495,0.1501669262,-0.0036489450000000002,-0.0309166155
SRX2391496,0.1518281722,0.3897855645,-0.0359995768
SRX2391497,0.15141179230000001,-0.26494542050000003,0.058544858000000005
SRX2391498,2.36476834,0.6965224102,-0.048752147
SRX2391499,0.7346759978,0.1424141305,0.0814724538
SRX2391500,1.0079179614,-0.1406921838,0.14086945920000002
SRX2391501,1.0610950662,0.232624988,-0.0582763844
SRX2391502,-0.40476285840000004,-0.3658615711,-0.2331385879
SRX2391503,0.9045695402,0.16551318380000002,0.0354719414
SRX2391505,1.1307130217,0.3093067863,0.305318221
SRX2391506,-0.0049797893,0.0780351193,0.0945138693
SRX2391507,-0.0016079262,0.0655789734,-0.0124149267
SRX2391508,0.4478263463,0.19058467410000002,0.3356911857
SRX2391510,0.7704314637,0.1821182369,0.41076687230000003
SRX2391512,0.5549156805000001,0.06517704540000001,0.3983587121
SRX2391513,0.32845935870000004,0.0090664664,0.2226821065
SRX2391514,0.1616617143,8.27965e-05,0.03072544
SRX5632598,-0.593065126,0.4028621056,0.9297661229
SRX5632599,-1.0819189763,0.2735067228,0.5458194559
SRX5632600,-1.0904018002,1.4718333821,0.8896791535
SRX5632601,-1.2249040817,1.5800163149,0.7544298497
SRX5632602,-1.7220356149,1.4005233042,0.9083268103000001
SRX5632603,-0.9983312504,1.5263007499999999,0.8378540299
SRX5632604,-1.5295391675,1.3183432594,1.2087494064
SRX5632605,-0.7808208238000001,1.5973648470000001,1.1494446188
SRX5632606,-0.6169921108,1.118992877,0.7221774194
SRX5632607,-0.1301893133,0.1633468666,0.3322589038
SRX5632608,-0.3279838316,-0.5264290181,-0.0405799602
SRX5632609,0.07339970900000001,0.4893660828,0.0211711041
SRX5632610,-0.5680658876,-0.3865488959,0.32684287360000003
SRX5632611,0.2545841226,0.037062935400000004,0.019408856000000002
SRX5632612,-0.13016739600000002,-0.1502062324,0.3689308805
SRX5632613,-0.4331182655,0.8368621636,0.221949515
SRX5632614,-0.3016673174,-0.372190361,0.1618995187
SRX5632615,-0.38278308,0.0349831175,0.2420582473
ERX2874132,0.3726992837,0.16792928000000001,0.4265026615
ERX2874133,-0.1695634757,-0.1770916556,0.7271404589
ERX2874134,-2.076850014,-3.1969550646,0.8519065269
ERX2874135,-1.7066827073000002,-2.3672594654,0.5921076495
ERX2874136,-2.6190691543,-2.4343656637,1.0354136519
ERX2874137,-1.3089899615,-1.8358825655,0.7451035267
ERX2874138,0.1608475764,-0.8338911514,0.8182462086000001
ERX2874139,-0.7407640219,-1.1061768752,0.7045028161
ERX2874140,0.1432721136,0.0843650298,-0.139956359
ERX2874141,-0.1432721136,-0.0843650298,0.139956359
ERX2874142,-2.6626033016,-3.3977580346,0.5908025523
ERX2874143,-2.4537922851,-2.9251820146,0.9994652368
ERX2874144,-0.8167133275,-0.2192801563,0.7827099169
ERX2874145,-0.5880898135,-0.49666916320000004,0.7206732189
ERX2874146,-0.3784926686,0.36632789200000004,0.5565290979
ERX2874147,-0.3888513329,0.0041119697,0.5652993358
SRX1300292,-1.1537397356,-1.3564552917000001,-0.2183604482
SRX1300293,1.1537397356,1.3564552917000001,0.2183604482
SRX1300299,0.0649085336,-0.14101967710000002,0.0496916416
SRX1300300,-0.637869306,0.6767238554,0.2503393265
SRX1300304,-1.4840055818,-0.4065716588,0.39555321730000004
SRX1300305,-1.1610456028,-1.3564552917000001,0.11605645020000001
SRX1300306,-1.2905942469,0.8998671814,0.2931170004
SRX1300310,-0.8919109326,1.5843051925,0.3087574011
SRX1300311,-0.1211281681,0.9594551568,0.0756466625
SRX7291195,-0.2531907685,-0.1199736039,0.2997067975
SRX7291196,0.1484803841,-0.1468286948,0.2171652813
SRX7291197,-0.1762738894,-0.36392934600000004,0.20048826090000002
SRX7291198,-0.1051978669,0.0011274451,0.0055111309
SRX7291199,0.06529100510000001,-0.0283305677,0.0383910612
SRX7291200,0.0399068618,0.0272031226,-0.0439021921
SRX7291201,0.0239480971,-0.23942153470000002,0.2526018277
SRX7291202,-0.2830835852,0.10576398470000001,0.270288277
SRX7291203,-0.1218642206,-0.2175784667,0.2825423364
SRX7291204,-0.32452428310000003,-0.2588704033,0.1877512114
SRX7291205,-0.2979105912,-0.2579988639,0.1650360705
SRX7291206,-0.3547078005,0.058596801500000004,0.1449864971
SRX2436955,-0.0764599963,-0.28519378700000003,0.45212262210000004
SRX2436956,0.2123047528,0.24041920600000002,0.0515482653
SRX2436957,0.0160095768,0.0337881484,0.1563578091
SRX2436958,0.128215997,0.4897337257,0.2851965476
SRX2436959,-0.18892955050000002,0.3385171124,0.1360930215
SRX2436960,0.5095735249,0.6801763160000001,0.1526137479
SRX2436961,0.4447747705,0.7761626297,0.7470542054
SRX2436962,0.29082867430000003,0.6961690955000001,-0.0330759678
SRX2436963,0.0276079246,-0.023287998900000002,0.0921125297
SRX2436964,-0.10658281380000001,0.6114867419000001,0.0459686345
SRX2436965,0.1927743396,-0.3209182807,-1.7381250601
SRX2436966,-0.2595233933,0.0401566955,0.1060124781
SRX2436967,0.8282450022000001,0.8049865397,0.7565786075
SRX2436969,-0.276488887,0.29915182,-0.0206086192
SRX2436970,-0.6112738578,0.0123158759,0.2191212157
SRX2436971,0.5349355947000001,0.8512950059000001,0.701250519
SRX2437029,0.6531472103,0.8800966130000001,0.0061447768000000005
SRX2437030,-0.20085396700000002,-0.12161073210000001,0.5616911087
SRX2437031,-0.248668042,-0.3015970148,0.2075206627
SRX2437032,-0.6196315069,-0.35445170600000003,0.07605606050000001
SRX2437033,0.3162851072,-0.1570209508,-0.0229880917
SRX2437034,0.6100952417000001,0.1867260751,-1.7211272316000001
SRX2437035,0.1949165146,0.43435137490000003,0.33539129840000004
SRX2437036,-0.4105412202,-0.0092613121,0.37333806010000004
SRX2437037,0.1883998409,0.6904573584,0.1027974094
SRX2437038,-0.3477523977,0.2689759364,0.2542201101
SRX2437039,-0.43530327550000003,0.036659542100000005,0.1532453091
SRX2437040,-0.20881659200000002,0.4329232216,0.3624937381
SRX2437041,-0.14956839300000002,0.051668186500000005,0.5062765036
SRX2437042,0.4419650758,0.1514974833,-0.3269025847
SRX2437043,0.542429888,0.866411798,0.09219357800000001
SRX2437044,0.9831631542,0.0105317126,-0.2945282879
SRX4705203,0.1608951381,0.3924784526,-0.385355987
SRX4705204,0.3289435768,0.2465434427,-0.6930073795
SRX4705205,-0.0539419142,0.12918192450000002,-0.7755713976
SRX4705206,0.3334847937,0.1014148836,-0.6576656106000001
SRX4705207,-0.0540845883,0.4275963273,-0.1341736427
SRX4705208,-0.2695492241,-0.1853124254,-0.5635110724
SRX4705209,-0.2737769916,0.4270010717,-0.1045202598
SRX4705210,0.4132450683,0.25840618320000003,-0.5514972085000001
SRX4705211,0.7727571524,-0.0026801344,-0.5907591781
SRX4705212,0.4353308926,0.1239308333,-0.5379723588
SRX4705213,-0.0947104139,-0.1259573548,0.5884298837
SRX4705214,-0.0235554954,0.017149983,0.5233414408
SRX4705215,0.0966242548,0.33819511220000004,-0.4463507494
SRX4705216,0.1297310231,-0.0166858645,0.4678437997
SRX4705217,0.16986497350000002,-0.07632152660000001,-0.7475887920000001
SRX4705218,-0.27795434220000004,-0.13638034940000002,-0.38567558290000004
SRX4705219,0.3845862856,0.14942363250000001,-0.31419254
SRX4705220,-0.3794224284,0.0825666867,-0.1236678575
SRX4705221,0.2958059832,0.3541976042,-0.7518707576
SRX4705222,0.3035926094,0.0490293584,-0.10341932470000001
SRX4705223,-0.1678998568,-0.1865995749,-0.31786441590000003
SRX4705224,0.16169680020000002,0.2381388452,-0.5855978821
SRX4705225,0.5013654401000001,-0.3525450981,-0.9927383484000001
SRX4705226,0.5648509094,-0.32012616180000003,-1.0770436531
SRX4705227,0.4232390458,0.0177308999,-0.9319843065000001
SRX4705228,0.14526345570000002,0.5109587574,-0.3099510565
SRX4705229,0.15824580300000002,0.4445414884,-0.5033890871
SRX4705230,-0.12718260750000002,0.3814792977,-0.43552663960000004
SRX4705231,0.2261969624,0.33064679,-0.9039885132000001
SRX4705232,0.0706868774,0.1029774135,-0.882397812
SRX4705233,0.9915310232000001,1.242449122,-0.1968594431
SRX4705234,0.3404203881,0.2452363434,-0.0757624216
SRX4705235,-0.2023455291,0.1651402257,-1.1352115054
SRX4705236,0.6566964941,0.5714883564000001,-0.1630694594
SRX4705237,0.2921127931,0.45777816800000004,-1.1430905682
SRX4705238,-0.1595917554,0.28779507600000004,-1.1479592129
SRX2038319,0.0096254708,0.015694591100000002,0.0216952277
SRX2038320,-0.2063189017,-0.1884387089,0.0089552738
SRX2038321,-0.5986070928,0.1524098978,-0.029136735400000002
SRX2038322,-0.3840425423,0.09174634300000001,-0.22346250180000002
SRX2038323,-0.2795942768,-0.1804774523,-0.5950074874
SRX2038324,-0.27265864,0.0362741569,-0.2819178846
SRX2038325,-0.28104349640000004,-0.2981539561,-0.2129587413
SRX2038326,0.1684221718,-0.0388797472,-0.6664505470000001
SRX2038327,0.5727275438,-0.06348319100000001,-0.2899666271
SRX2038328,0.2765008921,0.0808733789,-0.0956451908
SRX2038329,0.2516034931,-0.2541080032,-0.534902734
SRX2038330,-0.3044169083,-0.3204413206,-0.09387450950000001
SRX2038331,-0.702378811,-0.1411522624,-0.4795015226
SRX2038332,-0.3570579056,-0.08187697000000001,0.3381492062
SRX2038334,0.1797179512,-0.3365194569,-0.2479411708
SRX2038335,-0.4512022107,-0.05190332,0.1803691418
SRX2038336,0.2188113912,0.018366295600000002,0.5647813138000001
SRX2038337,-0.6001493566,-0.2277213274,-0.0535453575
SRX2038338,0.11660675050000001,-0.0033965260000000004,0.0598112988
SRX2038339,-0.3511363924,-0.339013915,0.1188856227
SRX2038340,0.1294288428,-0.0723465034,0.34647646330000004
SRX2038341,0.4718808519,-0.0293765538,-0.08200134910000001
SRX2038342,-0.19484771380000002,-0.2178515419,-0.1543697162
SRX2038343,-0.1369640793,0.0650091372,0.5010526678
SRX2038344,-0.4142902956,0.1374730206,0.033069829700000004
SRX2038345,-0.6789176412,-0.1797483151,-0.1021128979
SRX2038346,-0.42636889720000004,-0.2415507244,-0.5275545316
SRX2038347,-0.2310858342,0.0513193018,-0.8740408744
SRX2038348,-0.42005509750000003,-0.3011419104,-0.6052099843000001
SRX2038349,0.2034703049,-0.1221296355,-0.520378201
SRX2038350,0.295310349,-0.2592212883,-0.1808186141
SRX2038351,-0.0932756892,-0.2383415438,-0.2481074814
SRX2038352,-0.3831589702,0.1956199281,-0.1007067708
SRX2038353,0.1420894477,-0.0298164894,-0.2493838519
SRX2038354,0.0837838033,0.29662530800000003,0.0934857714
SRX2038355,-0.0030621124,-0.0265135941,0.0258529291
SRX2038356,-0.0921873413,-0.1194550184,-0.7092992376
SRX2038357,-0.1262322213,-0.0122980651,-0.08150652650000001
SRX2038358,-0.0221718193,-0.2734060609,-0.38365261440000004
SRX2038359,0.0720580459,0.2698587857,0.30292598800000003
SRX2038360,0.2093626455,-0.2789000237,-0.5695966895
SRX2038361,-0.403598098,-0.0322151891,-0.5088220601
SRX2038362,-0.785626338,0.0316740833,-0.5568547845
SRX2038363,-0.8893266355,0.0047720903,-0.1075832786
SRX2038364,-0.9297093602000001,-0.12399987900000001,-0.2548516616
SRX2038365,-0.5185390937000001,-0.23835084750000002,-0.5224634022
SRX2038366,-0.2106848641,-0.1415442756,-0.6997337682
SRX2038367,-0.5892163563,-0.0615661745,-0.164303206
SRX2038368,0.170965045,-0.3988016964,-0.2838038458
SRX2038369,-0.09547221600000001,-0.08076282600000001,-0.14120318680000002
SRX2038370,-0.6238028801000001,-0.24530855910000002,-0.2275315786
SRX2038371,-0.5773596001,-0.17440108510000002,-0.1971165942
SRX2038372,-0.2289669292,-0.3990151817,-0.7030767083
SRX2038373,-0.3246845002,0.2465867717,-0.3391076354
SRX2038374,-0.32082078950000004,0.0269512742,-0.8919006833
SRX2038375,-0.4020467137,-0.0609124045,-0.8480468999
ERX530520,-0.4492133048,-0.3241673457,-0.0552460372
ERX530521,0.5697121468,0.2091122022,0.2379487723
ERX530522,0.023395673800000003,-0.2622840588,0.1666261772
ERX530523,0.4248235796,0.1473188118,0.3038599931
ERX530524,0.4492133048,0.3241673457,0.0552460372
ERX530525,-0.49955460150000003,-0.21167482710000002,0.2803346536
ERX530526,0.1322106691,-0.41354966470000004,-0.038816530200000005
ERX530527,-0.267114045,-0.5099753294,0.21736006800000002
ERX3212443,-0.2700133374,-1.1087277223,0.02870798
ERX3212444,-0.1157313489,-0.4682506141,0.0422419746
ERX3212445,0.3571518922,-0.7734035116,-0.0473495293
ERX3212446,-0.18829386110000002,-0.8842720291,-0.1275263066
ERX3212447,0.041565270200000004,-0.0938111912,-0.1188682696
ERX3212448,0.0712087086,0.0911212779,-0.0775782685
ERX3212449,-0.1314617566,-0.0313620042,-0.0172228206
ERX3212450,-0.0737945432,-0.029478339200000002,-0.0153227698
ERX3212451,0.2052562998,0.0608403434,0.032545590400000005
ERX3212452,0.2152570296,0.3525083606,0.1223491476
ERX3212453,-0.11971305630000001,0.4523984527,0.1974911759
ERX3212454,0.2094278645,0.5771068196,0.2034264775
SRX7478973,-0.0304186257,0.1850847175,-0.060392566700000004
SRX7478974,0.0034671073,0.0247193608,0.0044704471
SRX7478975,0.026951518400000003,-0.2098040783,0.0559221196
SRX7478976,-0.3475240117,-0.004080665000000001,-0.0294229657
SRX7478977,-0.369072546,-0.081953758,-0.10860318570000001
SRX7478978,-0.2622504577,-0.603068767,-0.1133642725
SRX7478979,-0.2734993083,-0.3196006413,0.029688543100000003
SRX7478980,0.0516605667,-0.0585033032,0.0276315887
SRX7478981,-0.33968304930000004,-0.2389503453,-0.0099621376
SRX7478982,-0.5996602948,-0.3386189309,0.0895954796
SRX7478983,-0.3795742093,-0.2686437901,0.10367688060000001
SRX7478984,-0.2665919283,-0.399917587,0.0034602426000000003
ERX1521038,-2.3533204811,-0.3513293148,0.2075117463
ERX1521039,-1.1075047592,-0.3593798481,0.009730694
ERX1521040,-2.3591477916,-0.29016248380000004,0.2850669433
ERX1521041,-1.3527899276,-0.518254734,0.1631970502
ERX1521042,-0.2661745215,-0.5447657736,0.1392690724
ERX1521043,0.45832233800000005,0.2007845834,0.5908241112
ERX1521044,-0.3375704256,-0.3974542551,0.1104686965
ERX1521045,0.3375704256,0.3974542551,-0.1104686965
SRX621182,-1.5903296884,0.0909695513,-1.5681109031
SRX621183,-1.4237907463,-0.6632941732000001,-1.7787209304
SRX621184,-1.9799064749,-1.5928836235000001,-2.3286332422
SRX621185,-1.6557030751,-1.5039709251,-2.0720734261000002
SRX621188,-1.4928784681,-1.555169452,-2.2153905101
SRX621189,-1.4150520625,-1.5116828500000001,-2.5455493469
SRX621190,0.5402565798,0.355153108,0.0910120247
SRX621191,-0.5402565798,-0.355153108,-0.0910120247
SRX621192,-1.5715569736,-1.8041906654000002,-2.4304813555
SRX621193,-1.8128867722000002,-1.7886411963,-2.283345836
SRX6489436,0.8014382302,-0.6798936281,-2.5610024343999997
SRX6489437,-0.36585447060000004,-0.3343513654,-1.7192127447
SRX6489438,-0.1262576157,-0.6373953042,-2.5656982779
SRX6489439,0.1863152362,-0.050440694300000005,0.2181867704
SRX6489440,0.4115609213,-0.2806007497,-0.051637196
SRX6489441,-0.5978761575,0.3310414441,-0.1665495744
SRX6489442,0.4134359607,0.0264762425,0.5013664708
SRX6489443,0.07576052180000001,-0.144732669,-0.0310669673
SRX6489444,-0.6237254481,0.12461836050000001,-0.0959832862
SRX6489445,-0.0683829516,-0.0453199078,0.1827632689
SRX6489446,-0.2228953032,-0.36705632050000003,-0.0362566025
SRX6489447,-0.7477735794,-0.112652813,-0.13451388420000002
SRX6489448,-0.0147111583,0.0388338869,-0.3668404044
SRX6489449,-0.1288109013,-0.0971708147,-0.0648374225
SRX6489450,-1.4881628085,-0.43669337080000004,0.0483373318
SRX6489451,-0.12662497250000002,-0.37697931430000003,-0.0097311396
SRX6489452,-0.2921856791,-0.11052124340000001,-0.3293122911
SRX6489453,-1.0550283285,-0.39832399160000004,-0.3831059042
SRX6489454,-0.083519114,-0.0579407897,-0.0190652403
SRX6489455,0.09247503280000001,-0.3998362762,0.10856884550000001
SRX6489456,-1.1079460641,-0.049417327600000005,-0.250826488
SRX6489457,-0.6590042895,0.0780068305,-0.8913190701
SRX6489458,-0.5797163604000001,0.5538222222,-1.4459433789
SRX6489459,-1.022126573,-0.11241430670000001,-1.4845663116
SRX6489460,-0.8709392304,-0.2149926566,-1.0651718251
SRX6489461,-1.0164143284,0.3080239792,-0.7987644547
SRX6489462,-1.4502885273000001,-0.365102696,-1.2519211603
SRX6489463,-0.5198112885,-0.20225932370000002,-1.3554675684
SRX6489464,-0.45344647250000003,0.3203823262,-1.3336062681
SRX6489465,-0.7530346142000001,0.1332859455,-0.8925679957
SRX6489466,-0.5742896296000001,-0.19955319940000002,-1.1430168893000001
SRX6489467,-1.216236552,0.3905577277,-1.4493752758
SRX6489468,-1.2815758093,0.2206957118,-1.4050641086
SRX6489469,-0.9589775018000001,0.5599793331,-1.6123595908000001
SRX6489470,-0.8426074171,0.18910075210000002,-1.226893919
SRX6489471,-0.5590902872,0.0224448107,-1.5448590486
SRX6452027,1.6036701182000002,0.0025893568,-0.1459188516
SRX6452029,-0.028646822500000002,-0.4098060073,-0.0579075359
SRX6452030,1.4019703271,0.1037324273,-0.10275380890000001
SRX6452031,0.7615870683,-0.0012098407,-0.0890509939
SRX6452044,1.0484192572,0.41644817170000004,-0.4156744168
SRX6452045,-0.3743225127,0.036513147600000004,0.0988768356
SRX6452046,0.4695017363,0.37440563060000004,-0.2628324997
SRX6452047,1.6352900526,0.43655172940000003,-0.2208033278
SRX6452048,0.028646822500000002,0.4098060073,0.0579075359
SRX6452059,1.4145027973,0.23725687150000002,-0.2805843959
SRX1828491,0.2848308774,0.9878482851,1.0841805474
SRX1828492,0.0846207135,0.4272519215,1.1446573046
SRX1828493,-1.075883648,-0.5254687704000001,0.9603956705000001
SRX1828494,-0.10070901980000001,0.4491451602,1.5682706127000001
SRX1828495,-0.8471631905,-0.9329849002,-0.4755092777
SRX1828496,0.044074621700000004,0.5626573486,-0.1918949817
SRX1828497,0.7161286828,0.6604237044,0.35721379940000003
SRX1828498,0.7001529245,0.2241956639,0.3103341766
SRX1828499,0.3035300886,0.553713664,0.8959768911
SRX1828500,0.8282647731,0.398409565,1.151414448
SRX1828501,0.131798504,0.1680065417,0.5787595543
SRX1828502,-0.5294479509,0.3634406637,0.170452503
SRX1828503,-0.20635379750000002,0.8078810352,0.2993918273
SRX1828504,-0.4300633645,0.376414481,0.3449252499
SRX1828505,0.4065301287,0.3699448128,0.2963526906
SRX1828506,0.1738095909,-0.0223543642,0.8750640991
SRX1828507,-0.18055978720000002,-0.4101531658,-0.326898736
SRX1828508,0.18055978720000002,0.4101531658,0.326898736
SRX3796953,-0.2891403198,0.1234514055,-0.07878716350000001
SRX3796954,0.2891403198,-0.1234514055,0.07878716350000001
SRX3796955,-0.1107808829,-0.4494058796,1.2078040582
SRX3796956,1.2455463035,-0.2666046864,1.3633198144
SRX3796957,2.1885425625,-0.9012993996,-2.4304975054
SRX3796958,1.6415025599000002,-0.2444157851,-1.9638896553
SRX3796959,-0.2652265782,-0.1083690955,0.23973138100000002
SRX3796960,-0.11048119590000001,-0.23706273100000003,0.1717381616
SRX3796961,1.1245402084,0.2760316501,0.08582733690000001
SRX3796962,0.9237186253,0.3582920114,-0.0164337809
SRX3796963,2.8471723384,-0.43580255,-2.9541291327
SRX3796964,1.6577793186,-0.542675682,-2.4056994769
SRX3796965,0.061720994,-1.490895605,-0.18704894200000002
SRX3796966,0.026241801000000002,-1.6817240012,-0.1143135745
SRX3796967,0.9501178671,-0.1578135964,0.1036684385
SRX3796968,0.7925819433,-0.7233444775,-0.5320317657
SRX3796969,1.4675049605,-0.9661898919,-0.33952435410000004
SRX3796970,0.8465884211,-0.9829264607,-0.5029284707
SRX3796971,0.2507728648,-0.1171809083,0.051597773300000004
SRX3796972,-0.206088867,-0.7686600628,0.1695436772
SRX3796973,0.4625828542,-1.7988523953,0.4016716534
SRX3796974,0.34396409380000004,-0.5848484847000001,0.0540830645
SRX3796975,1.1812551996,-1.3651806011,-2.4044391384
SRX3796976,1.9670084565,-0.8357165094000001,-2.2572603749
SRX3796977,-0.21777615150000001,-0.3943342718,0.15715905260000002
SRX3796978,-0.5844223692,-0.4218495175,0.22238625250000002
SRX3796979,1.0946497496,0.1955888502,0.029169605100000003
SRX3796980,0.670835127,-0.15425660630000002,0.3152681445
SRX3796981,1.5451770674,-0.6827751120000001,-2.3922730427
SRX3796982,1.3900301786,-0.9519618132000001,-2.1205585644
SRX3796983,0.1646258669,-1.4485796299,-0.14166017990000002
SRX3796984,0.0285161536,-2.0375660355,-0.1285585019
SRX3796985,0.5614359052,-0.3168093497,-0.41390028040000004
SRX3796986,0.6885177378,-0.7466832076000001,-0.5311079492
SRX3796987,0.734804741,-2.1196963881,0.7351458547
SRX3796988,0.18629554010000002,-2.0047078489,1.4053881684
SRX2568270,-0.4302884336,-1.1273362688,-0.004570969
SRX2568271,1.3736498687,0.7182404638000001,0.0653832305
SRX2568272,0.28764708780000003,0.49685139640000003,0.3822852162
SRX2568273,1.249260358,0.45360068200000003,0.21028994880000001
SRX2568274,0.8220252693000001,0.5972887837,-0.0570535506
SRX2568275,0.4302884336,1.1273362688,0.004570969
SRX2568276,-0.11302376780000001,1.2373760026,0.051884897000000006
SRX2568277,0.3544358395,1.0208565705,0.3721571684
SRX2568278,0.46719050100000004,0.5051444765,0.12152566340000001
SRX2568279,0.4900847927,0.3541904583,-0.0765298296
SRX3421856,-0.0168864479,0.0178686932,0.020805030000000002
SRX3421857,0.0168864479,-0.0178686932,-0.020805030000000002
SRX3421858,0.6193941040000001,0.6514983841,0.16600598560000002
SRX3421859,0.4068799958,0.9471794615,0.1916775286
SRX3421860,0.3399599712,0.38757207720000003,0.46786379100000003
SRX3421861,0.8103054728,0.5190388778,0.5122323806
SRX3421868,-0.3010492736,1.4775655743,-0.6219598177
SRX3421869,1.0236043077,2.145632746,-0.6024762283
SRX2606337,0.0865081223,0.0567927526,0.0292773526
SRX2606338,0.4229729175,-0.1940438055,0.3087663784
SRX2606339,0.4856834962,0.0194496634,0.7006973645
SRX2606340,0.3204933666,-0.1827585611,0.8951937533000001
SRX2606341,1.4196113324000001,0.3450315592,1.5099593280999999
SRX2606342,-0.0195224222,0.0645120768,1.6124665533
SRX2606343,-0.6222927295,0.642407754,1.3859830142
SRX2606344,0.8697100575000001,0.8055354228,0.8754740065000001
SRX2606345,-0.14143417590000001,0.7537430026,0.7672332111
SRX2606346,0.2319243877,-0.22375528500000003,0.2108640436
SRX2606347,-0.2457648178,-0.0217833675,0.0010693687
SRX2606348,0.4753379294,-0.1403363978,0.25878484220000003
SRX2606349,0.5257624593,-0.6047993467,0.7206174857000001
SRX2606350,0.5915309218,0.2661243789,0.9635479732000001
SRX2606351,1.1101395662,0.17071410350000002,1.4192736061
SRX2606352,0.0642399919,0.9768557519000001,1.4553969738
SRX2606353,-0.6919117027,-0.43371937120000004,-0.0283162313
SRX2606354,0.8084430218,0.701941865,0.8151339384
SRX2606355,0.2010512723,0.6529104107,0.8881257601
SRX2606356,0.0737295087,-0.49576504060000004,0.41748972510000004
SRX2606357,0.15925669550000002,-0.0350093851,-0.0303467213
SRX2606358,0.4429281749,-0.4801789118,0.12400269800000001
SRX2606359,0.503798301,0.10390856450000001,0.7564198440000001
SRX2606360,0.9255406881,0.1910332213,0.803622138
SRX2606361,1.3165211344,0.5423988149,1.7832128196
SRX2606362,0.17913083870000002,0.27254945810000003,1.5344472761999999
SRX2606363,-1.3578640371000001,0.0585834942,0.7437536825000001
SRX2606364,0.6726203458000001,0.8278997426,1.0075067504
SRX2606365,-0.4379434606,0.4655420897,0.9965341975
SRX2606366,0.6094481246,0.184046284,0.6395112446
SRX3648427,-0.1598241084,0.483675018,0.3949028114
SRX3648428,0.1792541081,-0.33787627530000003,0.0860060487
SRX3648429,0.0436972175,0.0350522102,0.3337373743
SRX3648430,-0.7064939266,0.1735463617,0.5086181453
SRX3648431,-0.5103855382,0.08041494040000001,0.4866754022
SRX3648432,-0.0058533732,0.0942837846,0.48643220260000003
SRX3648433,-0.1930448082,0.2813550137,0.3779114022
SRX3648434,-0.3963828506,-0.06563662790000001,-0.0306841953
SRX3648435,0.2724908306,-0.7002066022,-0.2753034439
SRX3648436,1.7978420031,-0.0079610894,-1.7807047438999999
SRX3648437,1.9599481549000002,0.024850978200000002,-1.6147351356000001
SRX3648438,2.171850179,0.30326611340000004,-1.7049606803000001
SRX3648439,0.2580852954,-0.050447159400000004,0.468238231
SRX3648440,0.4223178697,-0.14621725700000002,0.26436147200000004
SRX3648441,1.1701801398,-0.5927703269,-0.3907059673
SRX3648442,1.8522133593999999,1.2240221933,-2.0145250609
SRX3648443,1.2093352229,0.9194565158,-1.8700479492
SRX3648444,2.0852924256,0.6932333549,-1.9839799046
SRX3648445,-0.3818255216,0.027083942700000002,0.4841423467
SRX3648446,-0.2276505029,-0.1034459492,0.1252630897
SRX3648447,0.0023546197,0.0815659541,0.2504433165
SRX3648448,-0.06317794730000001,0.23753761280000002,0.3181897135
SRX3648449,-0.2365950498,0.44442963950000003,0.33640730560000004
SRX3648450,-0.1098906667,-0.0348420658,0.1284474774
SRX3648451,-0.3141854812,-0.1884287963,0.0423286529
SRX3648452,0.12793349040000002,-0.33979048370000003,-0.3692971329
SRX3648453,0.5959156546000001,-0.11890590640000001,-0.4560760166
SRX3648454,1.6081760862,0.4443491967,-2.1031438757
SRX3648455,1.3019341237,-0.0135702528,-1.9587539556
SRX3648456,1.9037043802,0.4482382642,-2.0893289722
