,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,9.25185853854297e-18,0.20202034610386665,3.0,0.0,-0.0819107636,2.0,0.23011190520000002,4.0,-0.1482011416,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.08109715943333333,0.5139470326949763,3.0,1.0,0.1186710119,3.0,0.5752261197,5.0,-0.4506056533,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.19988358225,0.47815854255019347,4.0,6.0,1.5464056869,20.0,1.3676977966,40.0,1.3929357418000001,63.0,0.4924951037,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.19935460815,0.18778751528143034,4.0,7.0,0.45857276680000003,33.0,0.18686192100000001,81.0,0.1392595677,82.0,0.012724177100000001,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.8971439306249999,0.2947937844090428,4.0,8.0,-1.0862711346,51.0,-1.0911387329,65.0,-0.4669243769,76.0,-0.9442414781,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-1.0356266236333334,0.27422929753689773,3.0,9.0,-1.1747438666,22.0,-1.2124143075,49.0,-0.7197216968,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.6472991442,0.09297334765999936,2.0,10.0,0.7130412288,26.0,0.5815570596,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.7555849822999999,0.34211058081998147,3.0,11.0,-0.7776738841,54.0,-1.0861158669,83.0,-0.4029651959,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.89293077875,0.3013383976306375,4.0,12.0,-1.0287524602,48.0,-0.5062512753,64.0,-1.2093846864,78.0,-0.8273346931000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.6173839103000001,0.18552424213822113,4.0,13.0,0.5189104028,38.0,0.7603610892,67.0,0.4052269147,72.0,0.7850372345000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.8276349147666667,0.3907183539743665,3.0,14.0,0.9475216823,41.0,1.1443627462000001,85.0,0.3910203158,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.0339047311000003,0.3305411839983184,4.0,15.0,1.1905353456,52.0,1.1792445336,71.0,0.5390281524,80.0,1.2268108928,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.8453090266333333,0.18289408227008858,3.0,16.0,-1.0396784809,53.0,-0.8196479443,77.0,-0.6766006547,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.7609287771666667,0.40605209441846674,3.0,17.0,-0.9866131488000001,50.0,-0.2921677429,66.0,-1.0040054398,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.5779984506666667,0.17933657696571328,3.0,18.0,-0.5269613485,25.0,-0.4297124607,62.0,-0.7773215428,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.3784435434,0.2490479536920797,4.0,19.0,0.6959867153,28.0,0.13551315860000002,56.0,0.23287294100000003,73.0,0.44940135870000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.7064231301250001,0.1662148165755896,4.0,21.0,-0.7370174660000001,34.0,-0.465998709,45.0,-0.8439560187,58.0,-0.7787203268,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.942582418925,0.33046947786677294,4.0,23.0,0.9341677942000001,42.0,1.1938058541,70.0,0.47841851500000004,79.0,1.1639375124,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.33083113942500003,0.16181588687156534,4.0,24.0,0.1810051298,29.0,0.49348327700000005,68.0,0.44600618740000003,74.0,0.20282996350000002,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.45131478815000003,0.18901730652733076,4.0,27.0,0.2602072161,31.0,0.5406906890000001,69.0,0.33262561160000004,75.0,0.6717356359000001,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.765206008925,0.22319929186299117,4.0,30.0,-0.6520726899,32.0,-0.5253874591000001,59.0,-0.8498827710000001,86.0,-1.0334811157,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-0.5232693158,,1.0,35.0,-0.5232693158,,,,,,,,,,,,,,,,,,,,,,,,,,
