,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,4.3186912362,0.1493515020783526,2.0,0.0,4.4242986961,1.0,4.2130837763,,,,,,,,
1,Fur__wt_dpd,4.589647364799999,0.06160182416424639,2.0,2.0,4.6332064324,3.0,4.5460882972,,,,,,,,
2,Fur__wt_fe,4.278780439349999,0.14099881036736528,2.0,4.0,4.3784816543,5.0,4.1790792244,,,,,,,,
3,Fur__delfur_dpd,4.4549460822,0.1357107870454481,2.0,6.0,4.3589840644,7.0,4.5509081,,,,,,,,
4,Fur__delfur_fe2,4.2286249515000005,0.11591203857848001,2.0,8.0,4.146662763,9.0,4.31058714,,,,,,,,
5,Acid__wt_ph5,4.8767219802,0.0009969815291791864,2.0,10.0,4.8760170078,11.0,4.8774269526000005,,,,,,,,
6,Acid__delgadx_ph5,4.79810106625,0.3511353763760563,2.0,12.0,4.5498108605,13.0,5.046391272,,,,,,,,
7,Acid__delgadw_ph5,4.7409572051,0.24855541648897403,2.0,14.0,4.5652019846,15.0,4.9167124256,,,,,,,,
8,Acid__delgade_ph5,4.7204031125,0.4068346710199436,2.0,16.0,4.4327275578,17.0,5.0080786672,,,,,,,,
9,Oxidative__wt_pq,4.5889150564,0.06379635664687408,2.0,18.0,4.54380422,19.0,4.6340258928,,,,,,,,
10,Oxidative__deloxyr_pq,4.67365555465,0.05826728613868351,2.0,20.0,4.6324543615,21.0,4.7148567478,,,,,,,,
11,Oxidative__delsoxr_pq,4.91503319515,0.17849227006168802,2.0,22.0,5.0412462897,23.0,4.7888201006,,,,,,,,
12,Oxidative__delsoxs_pq,4.7394414648000005,0.38870824790957165,2.0,24.0,4.4645832268,25.0,5.0142997028,,,,,,,,
13,Nac/NtrC__wt_csn,5.0172314703000005,0.0697458608970528,2.0,26.0,4.9679136991,27.0,5.0665492415,,,,,,,,
14,Nac/NtrC__wt_cytd,4.33333667565,0.16183697808409153,2.0,28.0,4.4477727003,29.0,4.218900651,,,,,,,,
15,Nac/NtrC__wt_gln,4.84477452135,0.3094816648240669,2.0,30.0,4.6259379375,31.0,5.0636111052,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.42970579925,0.16650492469105474,2.0,32.0,5.5474425606,33.0,5.3119690379,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,4.74837602035,0.22976548602372646,2.0,34.0,4.9108447536,35.0,4.5859072871,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,5.267734547,0.2407801109109759,2.0,36.0,5.4379917962,37.0,5.0974772978,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,4.542426255900001,0.1920853250368798,2.0,38.0,4.6782510918,39.0,4.40660142,,,,,,,,
20,Misc__wt_no_te,4.9846923103,0.032736121496610184,2.0,40.0,4.9615443768,41.0,5.0078402438,,,,,,,,
21,Misc__bw_delcbl,4.5473202462,0.18500158813423728,2.0,42.0,4.6781361237,43.0,4.4165043687,,,,,,,,
22,Misc__bw_delfabr,4.3259434448,0.19062346067989372,2.0,44.0,4.1911523031,45.0,4.4607345865,,,,,,,,
23,Misc__bw_delfadr,4.5142112461,0.21149921904163624,2.0,46.0,4.6637637781,47.0,4.3646587141,,,,,,,,
24,Misc__nitr_031,4.8909648926,,1.0,48.0,4.8909648926,,,,,,,,,,
25,Omics__wt_glu,4.4327561185499995,0.32847436982608125,2.0,49.0,4.2004896642,50.0,4.6650225729,,,,,,,,
26,Omics__wt_gly,4.6010817701499995,0.1268983821643299,2.0,51.0,4.6908124767,52.0,4.5113510636,,,,,,,,
27,Omics__wt_thr,4.76737478435,0.08197861170660603,2.0,53.0,4.7094071521,54.0,4.8253424166,,,,,,,,
28,Omics__bw_ac,5.028128981,0.14974698152705881,2.0,55.0,4.9222418749,56.0,5.1340160871,,,,,,,,
29,Omics__bw_fum,5.27284779825,0.03296440406198108,2.0,57.0,5.2961571519,58.0,5.2495384446,,,,,,,,
30,Omics__bw_glc,5.455013096,0.2327338912290594,2.0,59.0,5.6195808087,60.0,5.2904453833,,,,,,,,
