,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-0.9618018924999996,0.11883898123419491,2.0,0.0,-0.8777700429999995,1.0,-1.0458337419999997
1,RichMedia__BHIN_Growth_Mid,-1.4162702954999997,0.044556347553521856,2.0,2.0,-1.3847641999999998,3.0,-1.4477763909999997
2,RichMedia__BHIN_Growth_Stat,-0.4358027234999995,0.20714399069149642,2.0,4.0,-0.2893298029999993,5.0,-0.5822756439999996
3,RichMedia__LBv2_Growth_Late,-0.2720230219999997,0.3342857419686376,2.0,6.0,-0.0356473069999996,7.0,-0.5083987369999998
4,RichMedia__LBv2_Growth_Mid,4.440892098500626e-16,0.24339537334262298,2.0,8.0,0.1721065190000006,9.0,-0.1721065189999997
5,RichMedia__LBv2_Growth_Stat,-1.5383025369999999,0.18710623984964408,2.0,10.0,-1.6706066279999998,11.0,-1.405998446
6,RichMedia__MHB_Rich_Mid,-0.05602377449999985,0.11320051458944075,2.0,12.0,0.0240210770000004,13.0,-0.1360686260000001
7,RichMedia__NBO_Rich_Mid,-0.7211759029999998,0.09209128908469703,2.0,14.0,-0.6560575279999998,15.0,-0.7862942779999997
8,Carbon__M9Na_Arabinose_Mid,-0.7401615525000009,0.2968169201373134,2.0,16.0,-0.9500428095000012,17.0,-0.5302802955000008
9,Carbon__M9Na_Galactose_Mid,0.1420611419999993,0.013525290316055809,2.0,18.0,0.1516249664999991,19.0,0.1324973174999995
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.7792810650000006,0.16445009663868915,2.0,20.0,-0.6629972865000004,21.0,-0.8955648435000008
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.16400916250000058,0.2085126432426366,2.0,22.0,-0.0165684585000009,23.0,-0.3114498665000003
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.3113864410000007,0.06685900313481447,2.0,24.0,-2.3586628955000006,25.0,-2.2641099865000007
13,Carbon__M9Na_GlcNAc_Mid,-0.46720322400000075,0.31447644742829167,2.0,26.0,-0.2448347955000009,27.0,-0.6895716525000006
14,Carbon__M9Na_Gluconate_Mid,-0.4086222875000005,0.9335859145520511,2.0,28.0,0.2515226434999995,29.0,-1.0687672185000006
15,Carbon__M9Na_Glucosamine_Mid,-2.1044179295000007,0.37172873460345857,2.0,30.0,-2.367269838500001,31.0,-1.8415660205000008
16,Carbon__M9Na_Glycerol_Mid,-0.1608157245000008,0.45686598346279017,2.0,32.0,0.1622373104999992,33.0,-0.4838687595000008
17,Carbon__M9Na_Maltose_Mid,0.03001077899999945,0.036201895075938434,2.0,34.0,0.0044121734999995,35.0,0.0556093844999994
18,Carbon__M9Na_Mannitol_Mid,-0.26785886750000065,0.19541290746516862,2.0,36.0,-0.1296810755000006,37.0,-0.4060366595000007
19,Carbon__M9Na_Trehalose_Mid,0.0531112364999995,0.1161866244050707,2.0,38.0,0.1352675864999994,39.0,-0.0290451135000004
20,Carbon__M9Na_ethanol_Mid,-0.30777425900000077,0.3867569026011811,2.0,40.0,-0.581252687500001,41.0,-0.0342958305000005
21,Carbon__M9Na_fructose_Mid,-0.1347782185000006,0.12535869738267275,2.0,42.0,-0.2234202035000008,43.0,-0.0461362335000004
22,Carbon__M9Na_fumarate_Mid,-0.4524095350000006,0.1814883691041052,2.0,44.0,-0.5807411915000005,45.0,-0.3240778785000007
23,Carbon__M9Na_glucoseGrowth_Late,-0.3204459220000011,0.09018318618440252,2.0,46.0,-0.2566767795000011,47.0,-0.3842150645000011
24,Carbon__M9Na_glucoseGrowth_Mid,-4.0245584642661925e-16,0.18742861195250712,2.0,48.0,-0.1325320425000002,49.0,0.1325320424999994
25,Carbon__M9Na_glucoseGrowth_Stat,-1.1977922110000008,0.46458109615177573,2.0,50.0,-0.8692837675000007,51.0,-1.5263006545000009
26,Carbon__M9Na_ribose_Mid,-0.087455422000001,0.6086970510702102,2.0,52.0,0.3429583904999989,53.0,-0.5178692345000009
27,Carbon__M9Na_succinate_Mid,0.31008342449999926,0.6770643596383437,2.0,54.0,0.7888402244999995,55.0,-0.1686733755000009
28,Carbon__M9Na_sucrose_Mid,-1.0989522375000007,0.2920876103796151,2.0,56.0,-0.8924151075000006,57.0,-1.3054893675000008
29,TF__LBv2_HapROver_Late,0.5159790890000004,0.10019179830395293,2.0,58.0,0.5868253890000004,59.0,0.4451327890000005
30,TF__LBv2_HapROver_Mid,0.09713000900000025,0.2147200876015134,2.0,60.0,0.2489600389999999,61.0,-0.0547000209999994
31,TF__LBv2_HapROver_Stat,-1.3515422994999997,0.6083469752307671,2.0,62.0,-0.9213760279999996,63.0,-1.7817085709999998
32,TF__LBv2_LuxOOver_Late,-1.0853911494999997,0.17446911100609752,2.0,64.0,-0.9620228579999996,65.0,-1.2087594409999998
33,TF__LBv2_LuxOOver_Mid,-1.3539632449999996,0.4956644206011864,2.0,66.0,-1.7044509179999996,67.0,-1.0034755719999997
34,TF__LBv2_LuxOOver_Stat,-1.1109170759999998,0.6137872631792785,2.0,68.0,-0.6769039399999999,69.0,-1.5449302119999997
35,TF__LBv2_QstROver_Late,-1.9806127969999998,0.573014260052904,2.0,70.0,-1.5754305279999996,71.0,-2.385795066
36,TF__LBv2_QstROver_Mid,-1.5237249309999994,0.15528249752569187,2.0,72.0,-1.6335262379999995,73.0,-1.4139236239999995
37,TF__LBv2_QstROver_Stat,-0.2897060749999995,0.281583581571496,2.0,74.0,-0.4888157349999997,75.0,-0.0905964149999993
38,TF__LBv2_TfoXOver_Late,-2.6973460344999998,1.111591181718049,2.0,76.0,-3.483359697,77.0,-1.9113323719999995
39,TF__LBv2_TfoXOver_Mid,-0.35133948649999985,0.4315846327875744,2.0,78.0,-0.046163066,79.0,-0.6565159069999997
