,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.053979108395291686,,1.0,0.0,0.053979108395291686
1,Cr__2,0.10408026780645548,,1.0,1.0,0.10408026780645548
2,Cr__3,0.18282901921256392,,1.0,2.0,0.18282901921256392
3,Cr__4,0.2748434099073329,,1.0,3.0,0.2748434099073329
4,Cr__5,0.3579187303962035,,1.0,4.0,0.3579187303962035
5,Cr__6,0.4268677040318437,,1.0,5.0,0.4268677040318437
6,Fe__1,-0.017519859024778053,,1.0,6.0,-0.017519859024778053
7,Fe__2,-0.032206479731850736,,1.0,7.0,-0.032206479731850736
8,Fe__3,-0.029007673166553387,,1.0,8.0,-0.029007673166553387
9,Fe__4,0.005408477752609289,,1.0,9.0,0.005408477752609289
10,Fe__5,0.06202929176021625,,1.0,10.0,0.06202929176021625
11,Fe__6,0.11915402803461385,,1.0,11.0,0.11915402803461385
12,Cd__1,-0.0018001926844526239,,1.0,12.0,-0.0018001926844526239
13,Cd__2,-0.005392083744100335,,1.0,13.0,-0.005392083744100335
14,Cd__3,-0.010877176964193457,,1.0,14.0,-0.010877176964193457
15,Cd__4,-0.007758641270253394,,1.0,15.0,-0.007758641270253394
16,Cd__5,-0.00046608878534610496,,1.0,16.0,-0.00046608878534610496
17,Cd__6,0.0011381402837189099,,1.0,17.0,0.0011381402837189099
18,Zn__1,-0.013012448024924073,,1.0,18.0,-0.013012448024924073
19,Zn__2,-0.025648101783977938,,1.0,19.0,-0.025648101783977938
20,Zn__3,-0.033446098948016235,,1.0,20.0,-0.033446098948016235
21,Zn__4,-0.04563343388988701,,1.0,21.0,-0.04563343388988701
22,Zn__5,-0.05401820993920812,,1.0,22.0,-0.05401820993920812
23,Zn__6,-0.06699364303408209,,1.0,23.0,-0.06699364303408209
24,Cu__1,0.005147168767506973,,1.0,24.0,0.005147168767506973
25,Cu__2,0.004515748870524546,,1.0,25.0,0.004515748870524546
26,Cu__3,0.009887528531766514,,1.0,26.0,0.009887528531766514
27,Cu__4,0.0016330529931714575,,1.0,27.0,0.0016330529931714575
28,Cu__5,-0.002646401352669469,,1.0,28.0,-0.002646401352669469
29,Cu__6,0.00321136936091235,,1.0,29.0,0.00321136936091235
30,Pb__1,0.0013582857496907351,,1.0,30.0,0.0013582857496907351
31,Pb__2,-0.0012800440468288376,,1.0,31.0,-0.0012800440468288376
32,Pb__3,0.00893312308314977,,1.0,32.0,0.00893312308314977
33,Pb__4,0.021906829661134643,,1.0,33.0,0.021906829661134643
34,Pb__5,0.024554486773324675,,1.0,34.0,0.024554486773324675
35,Pb__6,0.034113767037744554,,1.0,35.0,0.034113767037744554
