,new_4198071_4198574
LBexp_1,7.215
LBexp_2,7.5959
LBexp_3,7.4971
LBtran_1,7.4978
LBtran_2,7.2616
LBtran_3,7.3423
LBstat_1,7.4356
LBstat_2,7.5349
LBstat_3,7.6011
LBGexp_1,7.2074
LBGexp_2,7.5192
LBGexp_3,7.4263
LBGtran_2,7.7566
LBGtran_3,7.6465
LBGstat_1,7.5183
LBGstat_2,7.415
LBGstat_3,7.8473
S0_1,7.231
S0_2,7.4106
S0_3,7.599
S1_1,7.558
S1_2,7.5612
S1_3,7.3314
S2_1,8.1941
S2_2,7.7321
S2_3,7.1696
S3_1,8.7562
S3_2,8.7102
S4_1,9.9541
S4_2,9.5476
S4_3,8.9488
S5_1,9.7929
S5_2,10.3887
S5_3,10.2856
S6_1,11.3881
S6_2,11.1907
S6_3,11.4958
S6/t_1,11.1596
S6/t_2,10.513
S6_4,10.6178
S6_5,10.93
S6_6,10.8631
S7_4,11.2424
S7_5,11.1633
S7_6,11.5624
S8_4,10.8841
S8_5,10.5907
G135_1,7.7239
G135_3,7.8522
G150_1,7.7895
G150_2,7.0851
G150_3,8.6835
G180_1,8.0473
G180_2,7.0844
G180_3,7.4826
C30_1,11.3114
C30_2,11.3614
C90_1,9.9048
C90_2,7.5339
BI_1,7.1725
BI_2,7.0598
BC_2,7.1986
BC/t_1,8.7962
BC/t_2,10.4831
BC_1,7.1967
Sw_1,7.0353
Sw_2,6.9807
BT_1,9.7546
BT_2,9.207
B36_1,8.8452
B36_2,8.9953
B60_1,7.7641
B60_2,8.5034
M9exp_1,7.8274
M9exp_2,7.6563
M9exp_3,7.3628
M9tran_1,7.6203
M9tran_2,7.6562
M9tran_3,7.5639
M9stat_1,8.0641
M9stat_2,8.016
M9stat_3,7.7498000000000005
M+G_1,11.2529
M+G_2,7.7357
M+G_3,7.9444
Glu_1,9.0068
Glu_2,7.6663
Glu_3,7.9145
Fru_1,8.0398
Fru_2,8.3121
Fru_3,7.7744
Mal_1,7.1646
Mal_2,7.8876
Mal_3,7.5655
G+S_2,8.4027
G+S_3,9.0075
Pyr_1,9.5914
Pyr_2,9.1774
Pyr_3,9.6716
Gly_1,8.6524
Gly_2,7.958
Gly_3,8.1397
Glucon_1,9.6114
Glucon_2,9.4275
Glucon_3,8.4497
aero_1,7.8052
aero_2,7.4661
aero_3,7.6408000000000005
nit_1,8.0773
nit_2,7.6306
nit_3,7.8942
ferm_1,8.0292
ferm_2,7.4597
ferm_3,7.9698
T-5.40H_1,8.0232
T-4.40H_1,7.8756
T-3.40H_1,7.7542
T-2.40H_1,7.5984
T-1.40H_1,7.6172
T-1.10H_1,7.5464
T-0.40H_1,7.6891
T0.0H_1,7.5998
T0.30H_1,8.3514
T1.0H_1,8.4759
T1.30H_1,8.0407
T2.0H_1,8.1259
T2.30H_1,8.0341
T3.0H_1,7.8804
T3.30H_1,8.2247
T4.0H_1,8.296
T5.0H_1,8.2667
HPh_1,7.929
HPh_2,7.3899
HPh_3,7.8305
LPh_1,7.6698
LPh_2,7.6552
LPh_3,7.7822
LPhT_1,7.6594
LPhT_2,7.4007
LPhT_3,7.5811
SMMPr_1,7.3886
SMMPr_2,7.6301
SMMPr_3,7.646
HiTm_1,7.4097
HiTm_2,7.2433
HiTm_3,7.4614
LoTm_1,8.5641
LoTm_2,8.4877
LoTm_3,8.6148
HiOs_1,7.501
HiOs_2,7.7625
HiOs_3,7.5613
BMM_1,7.2511
BMM_2,7.402
BMM_3,7.5989
Heat_1,7.7697
Heat_2,7.4337
Heat_3,7.8146
Cold_1,7.5858
Cold_2,7.7495
Cold_3,7.7145
Etha_1,7.6491
Etha_2,7.8754
Etha_3,7.4593
SMM_1,7.7482
SMM_2,7.4612
SMM_3,7.4739
Salt_1,7.5539000000000005
Salt_2,7.4027
Salt_3,7.5018
Mt0_1,7.3867
Mt0_3,6.8949
M0t45_1,7.4241
M0t45_2,8.3964
M0t45_3,7.4915
M0t90_1,7.4943
M0t90_2,7.3097
M0t90_3,7.36
M40t45_1,7.5509
M40t45_2,7.6379
M40t45_3,7.4025
M40t90_1,7.1872
M40t90_2,7.3159
M40t90_3,7.4814
dia0_1,7.1929
dia0_2,7.4347
dia0_3,7.1292
dia5_1,7.3496
dia5_2,7.6068999999999996
dia5_3,7.5858
dia15_1,7.4368
dia15_2,7.5148
dia15_3,7.5271
Diami_1,7.8586
Diami_2,7.9981
Diami_3,8.2325
Paraq_1,8.0616
Paraq_2,8.2493
Paraq_3,7.7157
H2O2_1,8.186
H2O2_2,8.1614
H2O2_3,8.2031
Oxctl_1,8.2521
Oxctl_2,8.674900000000001
Oxctl_3,8.2993
GM-0.1_1,7.3691
GM-0.2_1,7.8822
GM+5_1,7.2607
GM+15_1,7.4026
GM+25_1,7.5985
GM+45_1,7.3997
GM+60_1,7.2121
GM+90_1,7.4557
GM+120_1,7.753
GM+150_1,7.7765
GM-0.1_2,7.9419
GM-0.2_2,7.8678
GM+5_2,7.1825
GM+10_2,7.2356
GM+15_2,7.5231
GM+25_2,7.5718
GM+45_2,6.9572
GM+60_2,7.0213
GM+90_2,8.0104
GM+150_2,6.9142
GM-0.1_3,7.9276
GM-0.2_3,7.6457
GM+5_3,7.7734000000000005
GM+10_3,7.2717
GM+15_3,7.5273
GM+25_3,7.6296
GM+45_3,7.9261
GM+60_3,7.53
GM+90_3,7.7881
GM+120_3,8.3784
GM+150_3,7.9533000000000005
MG-0.1_1,7.286
MG+5_1,7.6278
MG+10_1,7.6022
MG+15_1,7.5467
MG+25_1,7.5072
MG+45_1,7.5433
MG+120_1,7.6943
MG+150_1,7.741
MG-0.1_2,6.7557
MG-0.2_2,7.2556
MG+5_2,7.0671
MG+10_2,7.2936
MG+15_2,7.8147
MG+25_2,7.168
MG+45_2,7.2185
MG+60_2,7.4341
MG+90_2,7.0101
MG+120_2,7.5201
MG-0.1_3,7.4281
MG-0.2_3,7.5782
MG+5_3,7.716
MG+10_3,7.3151
MG+15_3,7.5409
MG+25_3,7.3973
MG+45_3,7.6081
MG+60_3,7.6943
MG+90_3,7.3739
MG+120_3,7.4106
MG+150_3,7.5294
