,b0491
control__wt_glc__1,4.8589268031
control__wt_glc__2,4.7748801389
fur__wt_dpd__1,3.6208166617
fur__wt_dpd__2,3.5565552155
fur__wt_fe__1,4.9605006304
fur__wt_fe__2,5.0084012494
fur__delfur_dpd__1,3.9117605259
fur__delfur_dpd__2,4.0687617171
fur__delfur_fe2__1,4.7844534395
fur__delfur_fe2__2,4.4405044866
acid__wt_ph5__1,4.8731460823
acid__wt_ph5__2,5.0084070814
acid__delgadx_ph5__1,4.7758604741
acid__delgadx_ph5__2,4.4418089085
acid__delgadw_ph5__1,4.7632671348
acid__delgadw_ph5__2,4.9358529478
acid__delgade_ph5__1,4.9808432021
acid__delgade_ph5__2,4.8792996992
oxidative__wt_pq__1,3.8777024782
oxidative__wt_pq__2,3.8140762034
oxidative__deloxyr_pq__1,3.5555386404
oxidative__deloxyr_pq__2,3.5653669006
oxidative__delsoxr_pq__1,3.6477537504
oxidative__delsoxr_pq__2,3.8203742408
oxidative__delsoxs_pq__1,3.7486192593
oxidative__delsoxs_pq__2,3.9867564169
nac_ntrc__wt_csn__1,4.6505512192000005
nac_ntrc__wt_csn__2,4.8045700788
nac_ntrc__wt_cytd__1,5.0771469738
nac_ntrc__wt_cytd__2,5.0385767607
nac_ntrc__wt_gln__1,5.0922611343
nac_ntrc__wt_gln__2,5.1407452527
nac_ntrc__bw_delnac_csn__1,4.3563080774
nac_ntrc__bw_delnac_csn__2,3.7495741813
nac_ntrc__bw_delnac_cytd__1,5.4023575574
nac_ntrc__bw_delnac_cytd__2,5.5214990009000005
nac_ntrc__bw_delnac_gln__1,5.6899727734
nac_ntrc__bw_delnac_gln__2,5.4949016478
nac_ntrc__bw_delnac_nh4__1,5.4751176815
nac_ntrc__bw_delnac_nh4__2,5.6062187876
misc__wt_no_te__1,4.9421216066
misc__wt_no_te__2,5.3527597596
misc__bw_delcbl__1,4.4323045905
misc__bw_delcbl__2,4.5578123805
misc__bw_delfabr__1,4.2921813385
misc__bw_delfabr__2,4.4763747293
misc__bw_delfadr__1,4.7753663024
misc__bw_delfadr__2,4.6068395579
misc__nitr_031__1,4.8878256995000005
omics__wt_glu__1,4.5778245519
omics__wt_glu__2,4.4650198023
omics__wt_gly__1,4.5769570059
omics__wt_gly__2,4.6834189936
omics__wt_thr__1,4.7628492482
omics__wt_thr__2,4.38811368
omics__bw_ac__1,4.4879398716
omics__bw_ac__2,4.7788867699
omics__bw_fum__1,4.7184815404
omics__bw_fum__2,4.6254985752
omics__bw_glc__1,5.1288727696
omics__bw_glc__2,4.8194513538
omics__bw_pyr__1,5.1231335942
omics__bw_pyr__2,5.3236042699
ompr__wt_nacl__1,4.5976476986
ompr__wt_nacl__2,4.4655728319
ompr__bw_delompr_nacl__1,4.5825418418
ompr__bw_delompr_nacl__2,4.2788929441
minspan__wt_ade__1,5.6305000768
minspan__wt_glc__1,5.5137220533
minspan__wt_glc__2,5.1210703183
minspan__wt_glc__3,5.415615728
minspan__wt_glc__4,4.937134312
minspan__wt_glc_anaero__1,5.9416469240000005
minspan__wt_glc_anaero__2,6.2013489678
minspan__wt_trp__1,5.2040814331
minspan__bw_delcra_glc__1,5.3365801125
minspan__bw_delcra_glc__2,5.3908160477
minspan__bw_delcra_trp__1,5.7320499584
minspan__bw_delmntr__1,4.895943201
minspan__bw_delnac_ade__1,5.3675820899
minspan__bw_delnac_glc__1,5.3689829279
cra_crp__wt_ac__1,4.4015455639
cra_crp__wt_ac__2,4.0554946193
cra_crp__wt_fru__1,4.1134314384
cra_crp__wt_fru__2,4.4063622573
cra_crp__delcra_ac__1,4.3245083114
cra_crp__delcra_ac__2,4.4109250571
cra_crp__delcra_fru__1,4.8577291967
cra_crp__delcra_fru__2,5.0673771461
cra_crp__delcra_glc__1,4.7567602198
cra_crp__delcra_glc__2,4.9962556329000005
rpoB__wt_031__1,4.830812806
rpoB__wt_044__1,4.809143051
rpoB__wt_lb__1,4.6664743738
rpoB__wt_lb__2,5.1031769354
rpoB__rpoBE546V_031__1,4.4872087495
rpoB__rpoBE546V_044__1,4.8826570812
rpoB__rpoBE546V_lb__1,4.7401159134
rpoB__rpoBE546V_lb__2,4.5907963003
rpoB__rpoBE546V_glc__1,5.4670649204
rpoB__rpoBE672K_glc__1,4.5080680337
rpoB__rpoBE672K_glc__2,4.1511973994
rpoB__rpoBE672K_lb__1,4.4408843914
rpoB__rpoBE672K_lb__2,4.0653316472
crp__wt_fru__1,4.3832333099
crp__wt_glyc__1,4.5421739002
crp__wt_glyc__2,4.8341187831
crp__delar1_glyc__1,4.2657642573
crp__delar1_glyc__2,4.4076682029
crp__delar1ar2_glyc__1,4.5773573733
crp__delar1ar2_glyc__2,4.7887788338
crp__delar1ar2_glyc__3,4.6591800418
crp__delar2_glyc__1,5.4923567595
crp__delar2_glyc__2,5.0462464279
crp__delar2_glyc__3,5.2208074581
crp__delcrp_fru__1,5.1079386175
crp__delcrp_fru__2,5.2960506282
crp__delcrp_fru__3,5.0491762348
crp__delcrp_glc__1,4.5433311277
crp__delcrp_glc__2,4.4692912836
crp__delcrp_glc__3,4.9628067652
crp__delcrp_glyc__1,4.6951911799
crp__delcrp_glyc__2,5.0233463845
crp__delcrp_glyc__3,4.6647723615
glu__glu_ale3__1,2.5198614307
glu__glu_ale4__1,3.5491276226
