,BSU32710
M9exp_1,15.2654
M9exp_2,14.9409
M9exp_3,14.8292
M9tran_1,14.3971
M9tran_2,14.4241
M9tran_3,14.75
M9stat_1,13.1594
M9stat_2,13.9766
M9stat_3,13.8825
MG-0.1_1,14.5939
MG-0.1_2,13.9857
MG-0.1_3,15.3015
MG-0.2_2,14.6888
MG-0.2_3,14.6883
MG+5_1,14.6486
MG+5_2,14.5994
MG+5_3,14.4861
MG+10_1,15.1042
MG+10_2,14.8954
MG+10_3,14.2525
MG+15_1,14.4825
MG+15_2,15.6191
MG+15_3,15.1944
MG+25_1,15.0804
MG+25_2,14.5307
MG+25_3,15.1256
MG+45_1,14.8184
MG+45_2,14.1596
MG+45_3,15.5747
MG+60_2,14.7061
MG+60_3,14.9855
MG+90_2,14.1622
MG+90_3,14.9085
MG+120_1,13.8002
MG+120_2,14.5516
MG+120_3,14.2658
MG+150_1,14.4531
MG+150_3,14.231
GM-0.1_1,14.44
GM-0.1_2,14.9493
GM-0.1_3,14.9778
GM-0.2_1,14.3556
GM-0.2_2,15.1116
GM-0.2_3,15.0008
GM+5_1,14.4102
GM+5_2,14.9451
GM+5_3,15.1571
GM+10_2,14.8239
GM+10_3,14.0719
GM+15_1,14.6114
GM+15_2,14.4103
GM+15_3,14.6136
GM+25_1,15.272
GM+25_2,15.0552
GM+25_3,14.4202
GM+45_1,14.9515
GM+45_2,14.0307
GM+45_3,14.2768
GM+60_1,14.8327
GM+60_2,14.029000000000002
GM+60_3,13.9753
GM+90_1,14.8641
GM+90_2,14.9041
GM+90_3,14.7162
GM+120_1,13.7191
GM+120_3,14.3867
GM+150_1,14.5324
GM+150_2,13.021
GM+150_3,14.7946
BT_1,13.2597
BT_2,12.5641
B36_1,14.8782
B36_2,14.6119
B60_1,14.5563
B60_2,14.8346
S0_1,13.5832
S0_2,13.9123
S0_3,13.8832
S1_1,14.3628
S1_2,14.1197
S1_3,14.359000000000002
S2_1,13.9331
S2_2,13.9672
S2_3,13.9324
S3_1,14.0355
S3_2,14.2081
S4_1,14.2564
S4_2,13.9252
S4_3,13.7153
S5_1,14.1142
S5_2,14.4115
S5_3,14.4248
S6_1,13.6021
S6_2,12.4421
S6_3,13.8166
S6/t_1,13.5734
S6/t_2,11.6714
S6_4,13.137
S6_5,13.7438
S6_6,13.7033
S7_4,13.758
S7_5,13.481
S7_6,13.3829
S8_4,13.2753
S8_5,12.9261
G135_1,15.0824
G135_3,12.9558
G150_1,15.1514
G150_2,15.3917
G150_3,15.652
G180_1,15.121
G180_2,15.3088
G180_3,14.1617
T-5.40H_1,15.5029
T-4.40H_1,15.3468
T-3.40H_1,15.1144
T-2.40H_1,15.0828
T-1.40H_1,15.2225
T-1.10H_1,14.9804
T-0.40H_1,15.321
T0.0H_1,15.0926
T0.30H_1,14.5867
T1.0H_1,13.8127
T1.30H_1,13.0194
T2.0H_1,13.0902
T2.30H_1,14.1789
T3.0H_1,14.0273
T3.30H_1,14.4469
T4.0H_1,14.4883
T5.0H_1,14.2027
LBexp_1,15.4756
LBexp_2,15.5068
LBexp_3,15.3005
LBtran_1,15.1845
LBtran_2,15.339
LBtran_3,15.4445
LBstat_1,14.067
LBstat_2,13.7281
LBstat_3,13.4689
LBGexp_1,15.2972
LBGexp_2,15.439
LBGexp_3,15.3875
LBGtran_2,13.7264
LBGtran_3,14.995
LBGstat_1,13.4786
LBGstat_2,14.2608
LBGstat_3,12.3503
