,-0.3596193722141445,-0.2996828101784537,-0.23974624814276296,-0.1798096861070722,-0.11987312407138145,-0.0599365620356907,5.551115123125783e-17,0.05993656203569081,0.11987312407138156,0.17980968610707232,0.23974624814276307,0.29968281017845383,0.3596193722141446,0.41955593424983534,0.4794924962855261,0.5394290583212169,0.5993656203569075,0.6593021823925984,0.7192387444282891,0.7791753064639797
thresh,-0.38958765323198985,0.38958765323198985,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,35,4125,50,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yojO'],[]
