,-0.12824745662589043,-0.10687288052157536,-0.08549830441726028,-0.0641237283129452,-0.042749152208630126,-0.02137457610431505,2.7755575615628914e-17,0.02137457610431509,0.04274915220863018,0.06412372831294527,0.08549830441726033,0.1068728805215754,0.1282474566258905,0.14962203273020558,0.1709966088345206,0.1923711849388357,0.2137457610431508,0.23512033714746589,0.256494913251781,0.277869489356096
thresh,-0.13893474467804798,0.13893474467804798,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,7,51,643,2524,610,39,2,3,2,0,0,0,0,0,0,0,0
birA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
birA_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['bioD' 'bioC'],[],['bioF'],['bioA'],['bioB'],[]
