,0
Title,<i>B. subtilis</i> Modulome
Organism,<i>Bacillus subtilis</i>
Strain,168
Publication,"<a href=""https://doi.org/10.1101/2021.07.01.450581"">Sastry, et al., Forthcoming</a>"
Number of Samples,265
Number of Unique Conditions,93
Number of Genes,4325
Number of iModulons,72
