,A,Fur
abx_mega__ery_dmso__2,5.0041148199,0.46724588110000004
abx_mega__dmso-2__2,-1.4834707503,-2.4282303025
abx_mega__van_dmso__2,0.588128537,0.9629089327
abx_mega__h2o-1b__1,0.0564912443,0.12368935310000001
abx_mega__ery_h2o__1,-0.134695637,0.8900661546
abx_mega__bacit_h2o__1,17.4427426191,-0.3167585807
abx_mega__chl_h2o__2,0.8918129833,-0.2278540168
abx_mega__str_h2o__2,11.7775759323,-1.2068082598
abx_mega__rfp_ethanol__2,7.8743164119,-0.22732878210000002
abx_mega__polmyx_h2o__2,7.083176327,-0.6056212274
abx_mega__tric_h2o__1,4.5638202344,0.20430109170000002
abx_mega__cip_naoh__2,3.3551178739,0.2181452225
abx_mega__novo_h2o__3,2.5797245291,1.1462812854
abx_mega__bacit_dmso__1,9.7265287548,0.3636055414
abx_mega__gen_h2o__1,1.774223716,0.4631088042
abx_mega__bacit_dmso__2,10.6054054795,0.2378312514
abx_mega__chl_dmso__1,3.7957223438,0.3246086132
abx_mega__bacit_h2o__2,9.9462226852,0.5482222344000001
abx_mega__lvx_dmso__1,4.2556762096,-0.010888811600000001
abx_mega__bacit_h2o__3,15.2610301537,-0.2638272614
abx_mega__nor_naoh__2,3.8638471879000003,-0.036860092500000004
abx_mega__amyc-d_dmso__2,11.1834264007,1.0691590726
abx_mega__polmyx_h2o__3,7.9364881061,-2.3252710335
abx_mega__naoh-6__1,-0.2559399345,0.4110728621
abx_mega__cst_h2o__2,6.6648063581,0.20007652210000001
abx_mega__h2o-1b__2,0.0100578066,0.1010918916
abx_mega__rfp_h2o__1,4.6169684503,0.3957199563
abx_mega__tet_h2o__1,-0.2797838032,0.3948733358
abx_mega__flavo_dmso__1,10.783512828,0.3573052694
abx_mega__zeocin_h2o__1,8.1523181902,-0.4525821431
abx_mega__nor_naoh__3,2.7011677733,-0.0191556582
abx_mega__rach_dmso__2,6.887930069,0.0293777617
abx_mega__thio_dmso__2,0.8614333412,0.9859149752
abx_mega__amyc-d_dmso__3,2.5321205105,0.6808311431
abx_mega__rif_dmso__2,6.0095629418,0.5317095390000001
abx_mega__amyc-d_dmso__4,9.7994483373,0.9360842386
abx_mega__teix_dmso__3,4.2116247109,0.0201775326
abx_mega__valin_dmso__1,8.6513753787,-0.1146899157
abx_mega__teix_dmso__4,0.7537848812,0.2708414096
abx_mega__ethanol-10__1,11.6350061472,-0.1572171319
abx_mega__inh_h2o__1,7.7770138893,-1.0886919379
abx_mega__rif_dmso__3,-0.2632280265,0.144184582
abx_mega__van_dmso__3,4.4258133795,1.3811692108
abx_mega__doxo_dmso__1,0.6280546966,-0.114163683
abx_mega__tmp_dmso__1,0.5475861266000001,-0.011465710300000001
abx_mega__ethanol-10__2,14.7770835057,-0.5847029634
abx_mega__tmp_dmso__2,1.043962592,0.055385097200000004
abx_mega__amyc-d_dmso__5,1.4090003596,0.9606707476
abx_mega__novo_h2o__4,4.406445216,1.2914517682
abx_mega__cro_h2o__2,4.0101942177,-0.2855045002
abx_mega__cro_h2o__3,4.1800230216,-0.638620278
abx_mega__gen_h2o__2,3.1437341271,-1.5132484745
abx_mega__phos_h2o__4,-1.5404650306,-1.9652494854
abx_mega__metro_dmso__2,-0.15554753200000002,1.2542890818
abx_mega__ery_h2o__2,-2.2869089998,0.7876454059
abx_mega__sacet_h2o__1,0.5632066201,0.8906258525
abx_mega__nal_naoh__5,1.6119994806,0.2089985611
abx_mega__bacit_h2o__4,8.3062739536,0.5213602361
abx_mega__cip_naoh__3,3.3399141582,-0.018460327500000002
abx_mega__ethanol-8__1,0.057842350300000005,-0.1647844436
abx_mega__h2o-8a__1,14.3630573012,0.0016327890000000002
abx_mega__ery_h2o__3,-0.6592492711,0.8165281951000001
abx_mega__flavo_dmso__2,4.4916920669,-0.3342762494
abx_mega__rif_dmso__4,2.2970686898,-0.0047591478
abx_mega__novo_h2o__5,1.0815630055,0.7615916478
abx_mega__teix_dmso__5,1.8000275691,-0.23131398720000002
abx_mega__naoh-2__1,4.4801617996,0.6436264924
abx_mega__novo_h2o__6,1.3298413994,0.7703477697000001
abx_mega__ctx_h2o__3,6.7013967799,-0.5006761838
abx_mega__rach_dmso__3,8.3904477763,-0.2285719789
abx_mega__valin_dmso__2,9.1654964752,0.1261078601
abx_mega__amyc-d_dmso__6,2.6272932067,1.5005765341
abx_mega__dox_dmso__2,3.0850232767,0.49058279860000004
abx_mega__teix_dmso__6,0.8607251587,-0.5617845917000001
abx_mega__naoh-6__2,0.4362937652,0.28859365800000003
abx_mega__inh_h2o__2,12.8343920852,0.49805841980000004
abx_mega__chl_h2o__3,2.5391319124000002,-0.7357423173000001
abx_mega__nal_naoh__6,0.9185346842000001,0.1905704846
abx_mega__chl_dmso__2,3.1399809665,0.4894669426
abx_mega__rach_dmso__4,0.8195184473,0.0464077509
abx_mega__teix_dmso__7,-0.3007213871,-0.1638455209
abx_mega__ceru_ethanol__1,1.7993146362,0.2652531168
abx_mega__dmso-7__1,-1.1122242985,-0.0643523617
abx_mega__naoh-6__3,-0.0346225521,0.4487898696
abx_mega__phos_ethanol__2,0.4381067603,-0.1239980744
abx_mega__metro_dmso__3,-0.0582745551,1.3081476157
abx_mega__van_dmso__4,2.9594079897,1.4076040301
abx_mega__h2o-10__1,22.6887421418,-0.5370945714
abx_mega__h2o-10__2,16.8085450887,-0.6547982996
abx_mega__dmso-6__3,-0.39204806130000003,0.44247998860000004
abx_mega__mem_dmso__1,4.0739908005,-0.6125086075
abx_mega__ethanol-8__2,1.159400052,-0.20422094540000002
abx_mega__chl_h2o__4,1.8883103447,-0.9583442195
abx_mega__van_h2o__1,11.5435907659,0.1071730481
abx_mega__dcs_h2o__1,-1.5950052585,-0.3003964322
abx_mega__rif_dmso__5,1.514313539,0.2357032725
abx_mega__dox_dmso__3,3.5257633288,0.0693949259
abx_mega__mem_dmso__2,9.1417350125,0.0371632972
abx_mega__lvx_dmso__2,2.5958398419,0.0265961863
abx_mega__tet_h2o__2,1.2527972211,0.3036734732
abx_mega__phos_h2o__5,-0.2592925594,-0.4648872027
abx_mega__monac_dmso__1,3.1616644233,1.1538115976
abx_mega__str_h2o__3,17.2441305502,-0.9291934891
abx_mega__zeocin_h2o__2,7.902454261,-0.570691755
abx_mega__amyc-d_dmso__7,1.8580688609,1.6509193769000001
abx_mega__fidax_dmso__1,-0.0655841528,-0.1991500789
abx_mega__h2o-1a__1,0.40960954110000003,0.0154779333
abx_mega__dox_dmso__4,1.3889626315,0.3500808745
abx_mega__lzd_dmso__2,-0.251731916,-0.0752501554
abx_mega__tet_h2o__3,-0.1471700319,0.1823640506
abx_mega__dmso-1__2,-1.5668989961,0.22165850820000002
abx_mega__sxt_dmso__2,9.4020118808,0.3020195341
abx_mega__tric_ethanol__2,0.9952439032,0.097195029
abx_mega__teix_dmso__8,7.9559919877,-0.2056130554
abx_mega__ramo_h2o__2,10.8280485238,-0.3920706658
abx_mega__inh_h2o__3,5.7393961392,-0.5587581914
abx_mega__cst_h2o__3,0.8425832534000001,0.1130672716
abx_mega__dmso-9__1,0.6056737939,0.16881575040000002
abx_mega__ethanol-8__3,0.2655864577,-0.6207653771
abx_mega__monac_dmso__2,2.6862503009000003,1.4680549083
abx_mega__dmso-9__2,0.077088057,-0.0448960912
abx_mega__metro_dmso__4,2.0660852896,1.2286839221
abx_mega__ctx_h2o__4,4.8828062448,-0.4490090364
abx_mega__zeocin_h2o__3,9.4943673566,-0.7208105544000001
abx_mega__bacit_h2o__5,10.2096828145,0.3947796242
abx_mega__reta_dmso__1,0.0357045939,0.2956843415
abx_mega__ery_h2o__4,1.2710298794,0.42789014810000003
abx_mega__ceru_ethanol__2,6.6358483503,0.8442368139
abx_mega__fidax_dmso__2,-0.8770462299,-0.3721850478
abx_mega__novo_dmso__1,2.6732563271,1.337922803
abx_mega__naoh-6__4,0.8873775026,0.29294730900000004
abx_mega__amyc-d_dmso__8,10.9846118756,0.9038915123000001
abx_mega__chl_dmso__3,2.51477732,0.3475303811
abx_mega__nal_naoh__7,-0.3261552418,0.1461081123
abx_mega__teix_dmso__9,0.45877819210000004,-0.5047931029
abx_mega__ery_dmso__3,3.6639438846,-0.0963860097
abx_mega__tmp_dmso__3,-0.5493472853,0.0642681642
abx_mega__sxt_dmso__3,-1.9932117158,-0.5687338293
abx_mega__polmyx_h2o__4,7.447550437,0.3758068667
abx_mega__mem_dmso__3,0.8011410090000001,-0.0819475583
abx_mega__nal_naoh__8,2.2092482134,0.051113270100000004
abx_mega__pen_h2o__3,5.2949255937,-0.5188799213
abx_mega__van_dmso__5,2.483649524,1.3284796005000001
abx_mega__zeocin_h2o__4,5.214196122,-0.42831274
abx_mega__h2o-6__2,-0.9909726749000001,0.3853152326
abx_mega__tet_h2o__4,0.4645424567,0.2002885996
abx_mega__nor_naoh__4,1.4800411982,-0.050738027500000005
abx_mega__cip_naoh__4,1.5764620042000002,0.2816577342
abx_mega__tmp_dmso__4,-1.7386989845,0.2553240309
abx_mega__reta_dmso__2,0.3592543387,-0.050013209600000004
abx_mega__mem_dmso__4,4.7782980145,-0.4906930928
abx_mega__dox_dmso__5,-0.4211798778,-0.21113936760000002
abx_mega__tmp_dmso__5,-1.8498870433999999,0.0480338364
abx_mega__flavo_dmso__3,2.496103927,-0.1506201971
abx_mega__tmp_dmso__6,0.39849096300000003,0.10842674740000001
abx_mega__ceru_ethanol__3,6.0405441797,0.36164030700000005
abx_mega__teix_dmso__10,8.6838661712,-0.028866696900000002
abx_mega__novo_h2o__7,2.8669669912,1.3411166713
abx_mega__fidax_dmso__3,-1.2180495588,0.1894458983
abx_mega__h2o-1a__2,-0.3729131163,-0.012323741800000001
abx_mega__dcs_h2o__2,6.68462291,-0.0956156261
abx_mega__cst_h2o__4,4.6023540852,0.4640246576
abx_mega__van_h2o__2,12.7120140272,-0.4630555241
abx_mega__pen_h2o__4,1.5414591985000001,-0.0421126405
abx_mega__h2o-8b__2,1.8249272327,-0.6720264656
abx_mega__reta_dmso__3,0.8973458154,-0.6327040586
abx_mega__dmso-7__2,1.8384599912000001,-0.068631683
abx_mega__rfp_h2o__2,3.731194233,0.4188483109
abx_mega__rif_dmso__6,4.3994002531,0.5758221298
abx_mega__sxt_dmso__4,0.5174822822,-0.2833549239
abx_mega__cip_naoh__5,4.1900202934,-0.121409896
abx_mega__dmso-9__3,0.5187895962,-0.014439360600000001
abx_mega__mem_dmso__5,2.4019694554,-0.43850402190000004
abx_mega__tric_h2o__2,4.1483765872,0.24091423920000002
abx_mega__phos_h2o__6,-0.7931090435,0.0229450333
abx_mega__h2o-7__2,1.2449785731,-0.3495884295
abx_mega__h2o-10__3,17.2419653853,-0.6067594638
abx_mega__h2o-8a__2,15.5193654672,-0.130523151
abx_mega__thio_dmso__3,3.0822593878,-0.6168601113000001
abx_mega__lzd_dmso__3,-0.1745713308,-0.10246706500000001
abx_mega__monac_dmso__3,1.9577220242000002,1.3498864963
abx_mega__polmyx_h2o__5,8.4770260732,-0.2562040859
abx_mega__naoh-6__5,0.1097507945,0.672179446
abx_mega__teix_dmso__11,1.3345790777,0.20705104600000002
abx_mega__van_h2o__3,15.4270681489,-0.6046674664
abx_mega__teix_dmso__12,2.7128806888,0.37935470130000004
abx_mega__dox_dmso__6,3.0382225702,-1.8605704420000002
abx_mega__teix_dmso__13,7.3392000751,-0.0364565174
abx_mega__h2o-7__3,-1.0250050044,-0.2639155763
abx_mega__str_h2o__4,9.9630737548,-2.7622205534
abx_mega__tec_h2o__3,13.7229232479,-0.2132231823
abx_mega__phos_h2o__7,-0.6599749338,0.2064630466
abx_mega__chl_h2o__5,1.5713059353,0.0577428534
abx_mega__polmyx_h2o__6,4.5356967792,-2.3568652096
abx_mega__teix_dmso__14,1.4601893302,0.3200277955
abx_mega__rif_dmso__7,1.3977545979000001,0.6056430424
abx_mega__ramo_h2o__3,8.747165161,0.0134003031
abx_mega__fidax_dmso__4,-1.1933525137,0.10668859060000001
abx_mega__teix_dmso__15,-0.11211352620000001,-0.0494546845
abx_mega__thio_dmso__4,2.6004181793,-0.8097365024000001
abx_mega__rif_dmso__8,5.3410207275,0.8101006176000001
abx_mega__reta_dmso__4,1.1699426701,-0.3559069964
abx_mega__inh_h2o__4,11.9691043381,0.4551156994
abx_mega__novo_dmso__2,2.4565813827,1.2268474971
abx_mega__dcs_h2o__3,5.804459599,-0.20605385510000002
abx_mega__h2o-8b__3,-0.7153215879,-0.0493249346
abx_mega__valin_dmso__3,7.2242729022,0.2139632804
abx_mega__h2o-2__1,0.7878267151,-0.9844755649
abx_mega__cro_h2o__4,8.0662179584,-0.1272964559
abx_mega__dcs_h2o__4,-0.9340717311000001,-0.21628696120000002
abx_mega__str_h2o__5,12.5060986328,-1.0267400538
abx_mega__h2o-8a__3,15.3004350169,-0.3111905457
abx_mega__dox_dmso__7,-0.21904933840000002,0.2529200303
abx_mega__doxo_dmso__2,3.0607288934,-0.4619682342
abx_mega__teix_dmso__16,12.1249340702,-0.2951551482
abx_mega__rfp_h2o__3,4.1834464369,0.7855921914
abx_mega__ethanol-10__3,6.9790786863,-0.5429902316
abx_mega__naoh-2__2,2.0280175817,-1.5336123418
abx_mega__van_h2o__4,11.0443001205,0.2588343682
abx_mega__sacet_h2o__2,3.7852885954,0.6220929629
abx_mega__monac_dmso__4,4.1252717501,1.2394401836
abx_mega__h2o-2__2,0.6778447788,-2.2944195337
abx_mega__zeocin_h2o__5,10.7689054569,-0.546337307
abx_mega__nor_naoh__5,1.1491987273,0.08847196630000001
abx_mega__naoh-9__2,0.3235878938,0.1839479357
abx_mega__dmso-7__3,0.9716388876000001,0.0094679772
abx_mega__van_h2o__5,10.9112551217,-0.0293648918
abx_mega__flavo_dmso__4,4.5967716606,-0.3464823681
abx_mega__novo_dmso__3,1.8589693631,1.2105217473
abx_mega__polmyx_h2o__7,6.9875039449,-0.41186003530000004
abx_mega__teix_dmso__17,1.9231996027,-0.4174099093
abx_mega__doxo_dmso__3,1.5242450813000001,-0.3730734275
abx_mega__mem_dmso__6,2.1938431194,0.19588775360000002
abx_mega__h2o-1a__3,-0.0366964247,-0.0031541915
abx_mega__bacit_dmso__3,9.6962147848,0.41762297540000004
abx_mega__dox_dmso__8,3.0986660621,-2.2622171398
abx_mega__teix_dmso__18,0.4510337835,0.232968534
abx_mega__h2o-6__3,-0.5409068815,0.3302543835
abx_mega__pen_h2o__5,7.5215503139,-0.3594998783
abx_mega__lzd_dmso__4,0.0189291447,0.06828788670000001
abx_mega__daro__1,9.9671024579,-0.3091293717
abx_mega__solv__1,10.8851342076,-0.2476867748
abx_mega__daro__2,9.2992245792,-0.1375804635
abx_mega__daro__3,14.2604603843,-0.1394691808
abx_mega__solv__2,6.6647809755,-0.4256180175
abx_mega__solv__3,13.8738750908,-0.08270790700000001
abx_mega__dmso-4__1,5.5868459783999995,0.9332064710000001
abx_mega__kirr_dmso__1,2.4975441351,0.5635600347
abx_mega__kirr_dmso__2,1.4210651377,0.3239852952
abx_mega__kirr_dmso__3,3.4338795060000002,0.5102443348
abx_mega__dmso-4__2,5.4976226374,0.40426799890000004
abx_mega__dmso-4__3,4.6890773339,0.6526482373
ackA_pta__dnaA46_del_ackA__1,2.6980727046,0.3778135936
ackA_pta__dnaA46_del_ackA__2,2.2315664772,0.14134090870000002
ackA_pta__dnaA46_del_ackA__3,5.6361758644,-0.6251469007
ackA_pta__dnaA46_del_pta__1,1.4787214251,0.6218376215
ackA_pta__dnaA46_del_pta__2,3.457395478,0.0857543283
ackA_pta__dnaA46_del_pta__3,-5.8594285291,0.24758132100000002
ackA_pta__dnaA46__1,3.141511509,0.0461481408
ackA_pta__dnaA46__2,-2.7371667364,-1.2705249067
ackA_pta__dnaA46__3,3.5700211588,0.1361474618
ackA_pta__del_ackA__1,3.6293487609,0.2687656366
ackA_pta__del_ackA__2,2.039398017,0.4617807902
ackA_pta__del_ackA__3,4.0731334397,0.28188172170000003
ackA_pta__del_pta__1,-1.9475456441999999,0.054636685500000004
ackA_pta__del_pta__2,2.9073218522,0.15496246200000002
ackA_pta__del_pta__3,2.4272907512,0.3121187138
ackA_pta__wt__1,4.5520288356,0.0138035004
ackA_pta__wt__2,-2.2518183846,-0.0782284993
ackA_pta__wt__3,-2.300210451,0.0644249989
anticancer__5fu__1,-4.4726033914,-0.019950289700000002
anticancer__5fu__2,-4.3511492803,-0.1267881105
anticancer__cap__1,4.2592007048,0.1021867115
anticancer__cap__2,5.7265787581000005,0.0980585441
anticancer__cap__3,5.2565205711,0.0754202181
anticancer__wt__1,-1.0768933927,0.2583894056
anticancer__wt__2,0.589889396,-0.0691244917
anticancer__wt__3,0.4870039967,-0.1892649139
anticancer__5fu__3,-3.9969479571,-0.20818591
bio_pln__aero_pln__1,0.1050693302,-0.0316871123
bio_pln__aero_pln__2,-0.1050693302,0.0316871123
bio_pln__anaero_pln__1,1.6870626189,0.0453055736
bio_pln__anaero_pln__2,2.8625035591,0.0911147029
biocide__bzcl_12h__1,-13.0669225227,0.2520540591
biocide__bzcl_12h__2,-1.216079476,0.34208968700000003
biocide__bzcl_12h__3,-2.7367082043,0.2858465444
biocide__etoh_12h__1,-0.7331218566000001,0.5780864528
biocide__etoh_12h__2,-0.43420396720000004,0.5017651118
biocide__etoh_12h__3,-1.1855175257,0.5290245021000001
biocide__gluald_12h__1,-1.751270024,0.596460589
biocide__gluald_12h__2,-1.4106213793,0.4463801021
biocide__gluald_12h__3,-3.8241173574,0.4820870835
biocide__h2o2_12h__1,0.0872838368,0.40486032110000003
biocide__h2o2_12h__2,-0.4585899814,0.34088286760000003
biocide__h2o2_12h__3,-0.9769193235,0.1943758722
biocide__2ppoh_12h__1,-3.4431901983,0.6256298539
biocide__2ppoh_12h__2,-4.5999112432,0.6327614567000001
biocide__2ppoh_12h__3,-7.5616040102,0.6377359451
biocide__paa_12h__1,-0.897535391,0.2619931942
biocide__paa_12h__2,-1.4729465363,0.2474442312
biocide__paa_12h__3,-0.9461007279,0.1590140583
biocide__phe_12h__1,-1.7472439732,0.38594499200000004
biocide__phe_12h__2,-2.0283260852,0.2343658496
biocide__phe_12h__3,-1.4543950081,0.39014394490000004
biocide__pvp-i_12h__1,-2.475393416,0.18811319880000002
biocide__pvp-i_12h__2,-4.6740730541,0.2124506794
biocide__pvp-i_12h__3,-1.6680717138999999,0.2109134925
biocide__bleach_12h__1,-1.4839743525,0.0761853915
biocide__bleach_12h__2,-1.1694785337,0.0919281359
biocide__bleach_12h__3,-1.4661686570999999,0.0834800963
biocide__chx_12h__1,-2.533337715,0.5144330075
biocide__chx_12h__2,-1.5558625686,0.3199411115
biocide__chx_12h__3,-1.3355316609,0.3218606906
biocide__bzcl_30m__1,-1.1814394511,0.2981018311
biocide__bzcl_30m__2,-1.4921089325,0.1894557258
biocide__bzcl_30m__3,-0.928374961,0.24615529830000002
biocide__phe_30m__1,-7.4071723324,0.2373091123
biocide__phe_30m__2,-9.5874559568,0.3829640727
biocide__phe_30m__3,-6.5714513015,0.2842929629
biocide__pvp-i_30m__1,-1.1948974551,0.3008923362
biocide__pvp-i_30m__2,-1.4588835823,0.1605794644
biocide__pvp-i_30m__3,-0.7831974841,0.09660391060000001
biocide__ctrl_12h__1,-1.3776197159,0.5089992433
biocide__ctrl_12h__2,-0.6409896906,0.4420170532
biocide__ctrl_12h__3,-1.0107654308,0.4537280715
biocide__ctrl_30m__1,-0.4667611269,0.11793971110000001
biocide__ctrl_30m__2,0.5991879622,-0.17206519210000001
biocide__ctrl_30m__3,-0.1324268352,0.054125481
clpP__wt__1,0.31531595700000004,-0.0486247704
clpP__wt_DPTA__1,-1.5368848377000002,0.0863759311
clpP__wt__2,-1.2761214418,0.06502803530000001
clpP__wt_DPTA__2,-1.0119979793,-0.3930604082
clpP__wt__3,0.9608054849000001,-0.0164032649
clpP__wt_DPTA__3,-1.8991806254,-0.1930249903
clpP__delclpP__1,-0.7636354458,-0.21200383960000002
clpP__delclpP_DPTA__1,-1.1460901407,-0.5035215756
clpP__delclpP__2,-2.2231581597,-0.2831256741
clpP__delclpP_DPTA__2,-0.8766387248,-0.40118780330000003
clpP__delclpP__3,-1.4945159468,-0.28666178810000004
clpP__delclpP_DPTA__3,-1.9970075663,-0.3067578717
colombos2__delydcR__1,0.22345840520000002,-0.30128122220000003
colombos2__delydcR__2,1.4493490564,-0.47141993120000003
colombos2__delydcR__3,1.9533788953000002,-0.3329440299
colombos2__delyjiR__1,-1.0955186936,-0.0386088765
colombos2__delyjiR__2,1.5048622232,-0.037388450600000005
colombos2__delyjiR__3,0.8232675808000001,0.0415518493
colombos2__wt__1,-2.5179636041,0.4150982022
colombos2__wt__2,0.1101040753,-0.29530520400000004
colombos2__wt__3,2.4078595288,-0.1197929981
crp_k100__ar1_ar2__1,2.2385878624,-0.3056682926
crp_k100__ar1_ar2__2,4.2364201275,-0.8601750464
crp_k100__ar1_ar2__3,3.1499012333,-0.1221941395
crp_k100__wt__1,-0.9615917239,-0.1301458119
crp_k100__wt__2,0.08190733780000001,0.056128073800000004
crp_k100__wt__3,0.8796843861,0.07401773810000001
crp_k100__K100Q__1,0.2188282996,-0.8608175296
crp_k100__K100Q__2,-1.0087793925,-0.3904483173
crp_k100__K100R__1,-2.438547296,0.23874563000000001
crp_k100__K100R__2,0.09474534180000001,-0.7989603254000001
crp_k100__K100R__3,-0.1166034046,0.1526927294
csrA__wt_t00__1,-0.059414458600000004,-0.1408672877
csrA__wt_t02_30__1,3.3346879893,-1.1689133452
csrA__wt_t05__1,4.6934209349,-2.9631861775
csrA__wt_t10__1,3.0292712428,-3.5297433569
csrA__wt_t15__1,1.2453820771,-2.5668577838
csrA__delcsrA_t00__1,3.9856741898,0.0678783641
csrA__delcsrA_t02_30__1,6.8350756266,-1.8762897558
csrA__delcsrA_t05__1,7.4935037313,-3.7489709361
csrA__delcsrA_t10__1,3.5550429232000003,-3.3741618451
csrA__delcsrA_t15__1,2.942951246,-2.7276941132
csrA__wt_t00__2,0.059414458600000004,0.1408672877
csrA__wt_t02_30__2,4.8506919415,-1.3181453672
csrA__wt_t05__2,5.9435610333,-3.2146543061
csrA__wt_t10__2,3.2913159748,-3.4136311076
csrA__wt_t15__2,2.3949921022,-2.6486914409
csrA__delcsrA_t00__2,4.0856549641,0.0521193676
csrA__delcsrA_t02_30__2,7.9460442928,-2.2745786592
csrA__delcsrA_t05__2,7.6754547205,-3.4177434893
csrA__delcsrA_t10__2,3.9758785766,-3.2793318816
csrA__delcsrA_t15__2,2.1401842559,-2.2444235523
cstr_pfr__str_0005m__1,-0.39389285560000004,0.1468104123
cstr_pfr__str_0010m__1,-0.21130245390000002,0.030636091100000002
cstr_pfr__str_0025m__1,0.021683363100000002,0.2165533086
cstr_pfr__str_0045m__1,-0.7626665358,0.1687751177
cstr_pfr__str_0075m__1,-0.2722369569,0.1222283651
cstr_pfr__str_0120m__1,-0.503056366,-0.0269889912
cstr_pfr__str_0210m__1,-0.2754337092,0.17495970360000002
cstr_pfr__str_0330m__1,1.3119871723,0.0993374357
cstr_pfr__str_1500m__1,1.3582222457,0.1582959447
cstr_pfr__str_1560m__1,0.0889586224,0.1678443773
cstr_pfr__str_1680m__1,-0.6451283949000001,0.0527811919
cstr_pfr__str_ref1__1,0.0854682306,0.018146145500000002
cstr_pfr__str_ref2__1,-0.3388234148,0.00389881
cstr_pfr__str_ref3__1,-0.0186133926,0.021110902100000002
cstr_pfr__pfr_P5_0005m__1,0.6993589989,-0.0329334666
