,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,9.25185853854297e-18,0.14310843735806134,3.0,0.0,-0.1559175216,1.0,0.0305528573,2.0,0.1253646643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.5552415571000002,0.7094709546496871,3.0,3.0,-1.9877983138,4.0,-1.9414746099,5.0,-0.7364517476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.9819995829333334,0.13543394727042338,3.0,6.0,-2.0696791605,7.0,-2.0503051143,8.0,-1.826014474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.625929269271485e-18,0.20960808296510142,21.0,9.0,0.1331580868,10.0,0.026418060700000003,11.0,-0.1292823038,12.0,-0.055402993000000005,13.0,0.063745376,14.0,0.031753765100000005,15.0,-0.0967804832,16.0,-0.3532822646,17.0,-0.3558425531,18.0,-0.1834481,19.0,-0.08849962460000001,20.0,0.1155429069,21.0,0.1981381052,22.0,0.0636073758,23.0,0.1812239484,24.0,0.4755656144,25.0,0.21845079220000002,26.0,0.2644980297,27.0,-0.1610182426,28.0,-0.2553107361,29.0,-0.0932347602
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.5922814302952386,0.35070889994616844,21.0,30.0,-1.3153091684,31.0,-1.8735813396,32.0,-1.8628475147999999,33.0,-1.6865467159,34.0,-0.6378115075,35.0,-1.3561112196,36.0,-1.2756363068,37.0,-1.6274438985000002,38.0,-1.5114037408,39.0,-1.7012736555,40.0,-1.7918413117,41.0,-1.8969002380000002,42.0,-1.2680724062,43.0,-1.5077933091,44.0,-1.9602705069000002,45.0,-1.249360712,46.0,-2.367710075,47.0,-1.5271328199,48.0,-1.7330004442,49.0,-1.5858761324000001,50.0,-1.7019870134000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.333333262189875e-11,0.03590588585231055,3.0,51.0,-0.040998050700000004,52.0,0.0151508934,53.0,0.0258471574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.70613329005,0.07688451283504953,4.0,54.0,-0.8120487903,55.0,-0.7127281812,56.0,-0.6414280922000001,57.0,-0.6583280965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-8.673617379884035e-19,0.029456348951677203,4.0,58.0,-0.0045053323000000004,59.0,0.0227681921,60.0,-0.0399338232,61.0,0.0216709634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.2127373931,0.01857089289500225,4.0,62.0,-0.24038251,63.0,-0.20516894830000001,64.0,-0.20510363210000002,65.0,-0.20029448200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.13856745765,0.019677819099930844,4.0,66.0,-0.1276091657,67.0,-0.12222805610000001,68.0,-0.1380387261,69.0,-0.1663938827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
