,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.002035555477050859,,1.0,0.0,0.002035555477050859
1,Cr__2,0.00279414248859685,,1.0,1.0,0.00279414248859685
2,Cr__3,-0.002416521355993129,,1.0,2.0,-0.002416521355993129
3,Cr__4,0.003312314027480806,,1.0,3.0,0.003312314027480806
4,Cr__5,0.007561162287698524,,1.0,4.0,0.007561162287698524
5,Cr__6,0.022799530590114143,,1.0,5.0,0.022799530590114143
6,Fe__1,-0.004543266039825636,,1.0,6.0,-0.004543266039825636
7,Fe__2,-0.015754797473143938,,1.0,7.0,-0.015754797473143938
8,Fe__3,-0.01881355226957388,,1.0,8.0,-0.01881355226957388
9,Fe__4,-0.018874764957261727,,1.0,9.0,-0.018874764957261727
10,Fe__5,-0.012124847949967816,,1.0,10.0,-0.012124847949967816
11,Fe__6,-0.0014503589220076375,,1.0,11.0,-0.0014503589220076375
12,Cd__1,0.02267305066001508,,1.0,12.0,0.02267305066001508
13,Cd__2,0.04090250588107072,,1.0,13.0,0.04090250588107072
14,Cd__3,0.05839097958690043,,1.0,14.0,0.05839097958690043
15,Cd__4,0.06940274523403403,,1.0,15.0,0.06940274523403403
16,Cd__5,0.07187891746962276,,1.0,16.0,0.07187891746962276
17,Cd__6,0.08021000139262227,,1.0,17.0,0.08021000139262227
18,Zn__1,-0.008247342886422895,,1.0,18.0,-0.008247342886422895
19,Zn__2,-0.008361898783106916,,1.0,19.0,-0.008361898783106916
20,Zn__3,-0.011646582985131965,,1.0,20.0,-0.011646582985131965
21,Zn__4,-0.01056730684266038,,1.0,21.0,-0.01056730684266038
22,Zn__5,-0.013007555423073622,,1.0,22.0,-0.013007555423073622
23,Zn__6,-0.013305127928052796,,1.0,23.0,-0.013305127928052796
24,Cu__1,0.0007182374205187501,,1.0,24.0,0.0007182374205187501
25,Cu__2,0.0032272088457407488,,1.0,25.0,0.0032272088457407488
26,Cu__3,0.0037638702493920967,,1.0,26.0,0.0037638702493920967
27,Cu__4,0.010017316386748892,,1.0,27.0,0.010017316386748892
28,Cu__5,0.016962639316180788,,1.0,28.0,0.016962639316180788
29,Cu__6,0.02795897729121592,,1.0,29.0,0.02795897729121592
30,Pb__1,0.0006447639793878965,,1.0,30.0,0.0006447639793878965
31,Pb__2,0.002476571022232453,,1.0,31.0,0.002476571022232453
32,Pb__3,0.008557422225167827,,1.0,32.0,0.008557422225167827
33,Pb__4,0.009038202469882609,,1.0,33.0,0.009038202469882609
34,Pb__5,0.01083254050363567,,1.0,34.0,0.01083254050363567
35,Pb__6,0.01420261213041789,,1.0,35.0,0.01420261213041789
