,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.008559054877314797,,1.0,0.0,-0.008559054877314797
1,Cr__2,-0.01087853181594368,,1.0,1.0,-0.01087853181594368
2,Cr__3,-0.008850271515557555,,1.0,2.0,-0.008850271515557555
3,Cr__4,-0.002825871886288729,,1.0,3.0,-0.002825871886288729
4,Cr__5,-0.004317358328500449,,1.0,4.0,-0.004317358328500449
5,Cr__6,-0.004928153849226883,,1.0,5.0,-0.004928153849226883
6,Fe__1,-0.02649520093924672,,1.0,6.0,-0.02649520093924672
7,Fe__2,-0.05708233942283055,,1.0,7.0,-0.05708233942283055
8,Fe__3,-0.09876759486768263,,1.0,8.0,-0.09876759486768263
9,Fe__4,-0.1252780206583884,,1.0,9.0,-0.1252780206583884
10,Fe__5,-0.1406545871079811,,1.0,10.0,-0.1406545871079811
11,Fe__6,-0.14424633306597692,,1.0,11.0,-0.14424633306597692
12,Cd__1,0.002752009218745442,,1.0,12.0,0.002752009218745442
13,Cd__2,0.008774432496621784,,1.0,13.0,0.008774432496621784
14,Cd__3,0.012961080776166908,,1.0,14.0,0.012961080776166908
15,Cd__4,0.014293226201443254,,1.0,15.0,0.014293226201443254
16,Cd__5,0.010151325226289216,,1.0,16.0,0.010151325226289216
17,Cd__6,0.014621950941443685,,1.0,17.0,0.014621950941443685
18,Zn__1,-0.00734980714241358,,1.0,18.0,-0.00734980714241358
19,Zn__2,-0.04261081235484852,,1.0,19.0,-0.04261081235484852
20,Zn__3,-0.042281106378140615,,1.0,20.0,-0.042281106378140615
21,Zn__4,-0.028075263673736618,,1.0,21.0,-0.028075263673736618
22,Zn__5,0.008553112607980352,,1.0,22.0,0.008553112607980352
23,Zn__6,0.0028242963653645685,,1.0,23.0,0.0028242963653645685
24,Cu__1,0.004793226750258564,,1.0,24.0,0.004793226750258564
25,Cu__2,0.013055823833036244,,1.0,25.0,0.013055823833036244
26,Cu__3,0.021771421957536532,,1.0,26.0,0.021771421957536532
27,Cu__4,0.02756508963914168,,1.0,27.0,0.02756508963914168
28,Cu__5,0.0313201760576654,,1.0,28.0,0.0313201760576654
29,Cu__6,0.038562379335628165,,1.0,29.0,0.038562379335628165
30,Pb__1,0.004825193132431578,,1.0,30.0,0.004825193132431578
31,Pb__2,0.021219617602628055,,1.0,31.0,0.021219617602628055
32,Pb__3,0.03690377587601259,,1.0,32.0,0.03690377587601259
33,Pb__4,0.04197742672788219,,1.0,33.0,0.04197742672788219
34,Pb__5,0.05304845665567453,,1.0,34.0,0.05304845665567453
35,Pb__6,0.062414004914133826,,1.0,35.0,0.062414004914133826
