,-0.09770956081249998,-0.08267732068749999,-0.06764508056249999,-0.05261284043749999,-0.03758060031249999,-0.02254836018749999,-0.007516120062499992,0.007516120062500006,0.022548360187500005,0.03758060031249999,0.0526128404375,0.06764508056250002,0.0826773206875,0.09770956081249998,0.1127418009375,0.1277740410625,0.1428062811875,0.15783852131249998,0.17287076143749996,0.1879030015625
thresh,-0.060128960499999995,0.060128960499999995,1,,,,,,,,,,,,,,,,,
unreg,2,8,22,35,73,242,1564,1884,326,37,9,3,1,2,0,1,2,0,0,0
unreg_genes,['opgC' 'wzzB'],['yobH' 'yjdP' 'iraD' 'chbR' 'yajI' 'yceB' 'ydcF' 'ygfI'],"['mlaB' 'iap' 'mlaC' 'ynjI' 'yagE' 'lolA' 'epmC' 'yegS' 'treR' 'ldtB'
 'yaaX' 'degQ' 'ycfT' 'ybaY' 'yqhD' 'dedA' 'pldA' 'yggE' 'fkpB' 'ybjP'
 'yqhG' 'yciK']",[],[],[],[],[],[],[],[],['ilvC' 'yiaG' 'yodB'],['bdm'],['ptsH' 'ymiA'],[],['yciX'],['ptsI' 'crr'],[],[],[]
