,-0.39034962696923076,-0.3252913558076923,-0.26023308464615386,-0.1951748134846154,-0.13011654232307696,-0.0650582711615385,-5.551115123125783e-17,0.0650582711615384,0.13011654232307684,0.19517481348461524,0.26023308464615375,0.32529135580769225,0.39034962696923065,0.45540789813076904,0.5204661692923076,0.585524440453846,0.6505827116153844,0.7156409827769228,0.7806992539384612,0.8457575250999998
thresh,-0.42287876255,0.42287876255,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,17,4168,25,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yoaI'],[]
