,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-0.3208039529999991,0.828423669642987,2.0,0.0,-0.9065879474999994,1.0,0.2649800415000012
1,RichMedia__BHIN_Growth_Mid,-0.21767645199999924,0.596928914741442,2.0,2.0,0.2044160315000009,3.0,-0.6397689354999994
2,RichMedia__BHIN_Growth_Stat,0.025768851500000946,0.1361647951366465,2.0,4.0,-0.0705141984999988,5.0,0.1220519015000007
3,RichMedia__LBv2_Growth_Late,0.35325983150000084,0.21088273365131335,2.0,6.0,0.2041432205000006,7.0,0.502376442500001
4,RichMedia__LBv2_Growth_Mid,4.440892098500626e-16,0.28126715057980795,2.0,8.0,0.1988859095000004,9.0,-0.1988859094999995
5,RichMedia__LBv2_Growth_Stat,-0.9226067679999994,0.30914037075587103,2.0,10.0,-1.1412020204999993,11.0,-0.7040115154999995
6,RichMedia__MHB_Rich_Mid,-0.4586279149999992,0.07731999035316278,2.0,12.0,-0.5133014044999991,13.0,-0.4039544254999994
7,RichMedia__NBO_Rich_Mid,-0.002927928499999198,0.13057419254991082,2.0,14.0,-0.0952578254999991,15.0,0.0894019685000007
8,Carbon__M9Na_Arabinose_Mid,0.32235584299999953,0.014092211763659043,2.0,16.0,0.3323205414999997,17.0,0.3123911444999994
9,Carbon__M9Na_Galactose_Mid,-0.12226797400000054,0.17617153987826867,2.0,18.0,0.0023041164999995,19.0,-0.2468400645000006
10,Carbon__M9Na_GlcNAcGrowth_Late,-1.4959871315000002,0.1771060076525577,2.0,20.0,-1.6212199905000002,21.0,-1.3707542725
11,Carbon__M9Na_GlcNAcGrowth_Mid,-1.1779924400000006,0.15724100582577624,2.0,22.0,-1.2891786215000005,23.0,-1.0668062585000009
12,Carbon__M9Na_GlcNAcGrowth_Stat,-3.6822861045,0.1848920127461046,2.0,24.0,-3.5515477085,25.0,-3.8130245005
13,Carbon__M9Na_GlcNAc_Mid,-0.9941780695000002,0.38910507057831945,2.0,26.0,-0.7190392355000004,27.0,-1.2693169035
14,Carbon__M9Na_Gluconate_Mid,-0.7745582580000002,0.5740754625755848,2.0,28.0,-1.1804909105000003,29.0,-0.3686256055000001
15,Carbon__M9Na_Glucosamine_Mid,-3.8513430355000002,0.14548686808995526,2.0,30.0,-3.9542177865,31.0,-3.7484682845
16,Carbon__M9Na_Glycerol_Mid,0.19458602199999925,0.0581111164441787,2.0,32.0,0.2356767864999991,33.0,0.1534952574999994
17,Carbon__M9Na_Maltose_Mid,0.4568977144999993,0.9373303306295728,2.0,34.0,1.1196903474999989,35.0,-0.2058949185000003
18,Carbon__M9Na_Mannitol_Mid,0.8559045474999998,0.1894657901246407,2.0,36.0,0.9898770925000004,37.0,0.7219320024999991
19,Carbon__M9Na_Trehalose_Mid,-0.21023973550000097,0.02738798370382322,2.0,38.0,-0.229605964500001,39.0,-0.1908735065000009
20,Carbon__M9Na_ethanol_Mid,-3.972148904000001,0.09802224832816847,2.0,40.0,-4.0414611005,41.0,-3.902836707500001
21,Carbon__M9Na_fructose_Mid,-0.33922550149999964,0.3387869503924331,2.0,42.0,-0.5787840514999996,43.0,-0.0996669514999997
22,Carbon__M9Na_fumarate_Mid,-0.6681428890000003,0.07038615358274909,2.0,44.0,-0.7179134155,45.0,-0.6183723625000006
23,Carbon__M9Na_glucoseGrowth_Late,-0.3136005935000003,0.0846800449283247,2.0,46.0,-0.2537227595000004,47.0,-0.3734784275000002
24,Carbon__M9Na_glucoseGrowth_Mid,0.0,0.10617506223602953,2.0,48.0,-0.0750771065000002,49.0,0.0750771065000002
25,Carbon__M9Na_glucoseGrowth_Stat,-1.4517145889999998,1.1734001859064411,2.0,50.0,-0.6219953604999997,51.0,-2.2814338175
26,Carbon__M9Na_ribose_Mid,-1.1529774130000003,0.8115839782175714,2.0,52.0,-1.7268539475000004,53.0,-0.5791008785000002
27,Carbon__M9Na_succinate_Mid,-0.8721628930000005,0.3601753303406802,2.0,54.0,-0.6174804745000007,55.0,-1.1268453115000003
28,Carbon__M9Na_sucrose_Mid,-4.475096962,0.02987911311576911,2.0,56.0,-4.4539692385,57.0,-4.4962246855000005
29,TF__LBv2_HapROver_Late,-0.6350345084999991,0.07311019265470903,2.0,58.0,-0.5833377954999994,59.0,-0.6867312214999988
30,TF__LBv2_HapROver_Mid,0.6946126115000011,0.7979781936939722,2.0,60.0,0.1303568195000011,61.0,1.258868403500001
31,TF__LBv2_HapROver_Stat,-1.1215994699999992,0.10087982380864945,2.0,62.0,-1.050266662499999,63.0,-1.1929322774999993
32,TF__LBv2_LuxOOver_Late,-1.534100937499999,0.038571894267839746,2.0,64.0,-1.561375385499999,65.0,-1.506826489499999
33,TF__LBv2_LuxOOver_Mid,-1.9387217699999992,0.1281663461746535,2.0,66.0,-2.0293490624999992,67.0,-1.8480944774999992
34,TF__LBv2_LuxOOver_Stat,-1.9129415559999992,0.18455644885913106,2.0,68.0,-1.7824404394999993,69.0,-2.043442672499999
35,TF__LBv2_QstROver_Late,-1.6014886954999992,0.07608500785372378,2.0,70.0,-1.5476884704999994,71.0,-1.655288920499999
36,TF__LBv2_QstROver_Mid,-1.324876630999999,0.16437121322039325,2.0,72.0,-1.441104630499999,73.0,-1.2086486314999991
37,TF__LBv2_QstROver_Stat,-2.3946300314999998,0.18886645065954666,2.0,74.0,-2.2610812835,75.0,-2.5281787794999997
38,TF__LBv2_TfoXOver_Late,-0.715353375999999,0.05990042894076837,2.0,76.0,-0.6729973764999988,77.0,-0.7577093754999993
39,TF__LBv2_TfoXOver_Mid,2.0230684750000005,0.022238497661715567,2.0,78.0,2.0073434825000005,79.0,2.038793467500001
40,TF__LBv2_TfoXOver_Stat,-2.4511820069999994,0.034700522117502366,2.0,80.0,-2.4266450324999997,81.0,-2.475718981499999
41,Stress-I__20-300-T1,-0.4294808424999994,0.47048277763897306,2.0,82.0,-0.096799279999999,83.0,-0.7621624049999998
42,Stress-I__20-300-T2,-0.08213441399999954,0.2530504568203178,2.0,84.0,0.0967992800000008,85.0,-0.2610681079999999
43,Stress-II-1__LBv2_LowpH_Mid,-1.155624911499999,0.013826147987994936,2.0,86.0,-1.165401474499999,87.0,-1.145848348499999
44,Stress-II-1__LBv2_highSalt_Mid,-1.6644033739999995,0.21454072077407813,2.0,88.0,-1.5127001754999991,89.0,-1.8161065724999996
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-0.1994448054999998,0.6026529816118065,2.0,90.0,0.2266952045000003,91.0,-0.6255848154999999
46,Stress-III__R_wt,0.0,0.12155511273102089,2.0,92.0,0.0859524445000001,93.0,-0.0859524445000001
47,Stress-III__R_s,0.46978287650000006,0.07523831253707715,2.0,94.0,0.4165813555,95.0,0.5229843975000001
48,Competence-condition__OSS_TfoXOver_Stat,0.8966656179999998,0.23074576052885462,2.0,96.0,0.7335037259999995,97.0,1.05982751
49,Competence-condition__OSS_VectorOnly_Stat,-4.579669976578771e-16,0.23456484001140254,2.0,98.0,-0.1658623890000008,99.0,0.1658623889999999
50,Competence-Recovery__LBv2_TfoXOver_Recov,-2.1769259604999993,0.43182502787997434,2.0,100.0,-1.8715795549999996,101.0,-2.4822723659999992
51,Competence-Recovery__LBv2_VectorOnly_Recov,4.440892098500626e-16,0.5714733584111858,2.0,102.0,-0.4040926869999994,103.0,0.4040926870000003
