,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.4076918584457201,0.11921190349408205,2.0,0.0,0.4919874038045418,1.0,0.3233963130868984,,
1,Chrom__sac_sta,0.015626296059362055,0.21484918487082266,2.0,2.0,-0.13629501949519884,3.0,0.16754761161392295,,
2,Chrom__sac_MW001,0.0,0.0327754709391605,2.0,4.0,0.02317575775766301,5.0,-0.02317575775766301,,
3,Chrom__sac_fadR,0.11456102695279169,0.093660604457968,2.0,6.0,0.18078907549505185,7.0,0.04833297841053152,,
4,FadR__wt_p,0.0,0.2178077974311656,2.0,8.0,-0.1540133705588831,9.0,0.1540133705588831,,
5,FadR__ko_p,0.013004466391721259,0.23057671072415709,2.0,10.0,-0.15003788934501916,11.0,0.17604682212846168,,
6,GDGT__75_2.4_log,-2.9605947323337506e-16,0.0396406111541881,3.0,12.0,0.0317851686778603,27.0,-0.04441722880240295,50.0,0.012632060124541766
7,GDGT__80_3.5_stat,-0.9197032636862502,0.07409523656451905,3.0,13.0,-0.9370483798798216,20.0,-0.838474077431,42.0,-0.9835873337479288
8,GDGT__80_2.4_log,-0.2632404617808008,0.1272433252846378,3.0,14.0,-0.3708375900245153,37.0,-0.12279313930216508,41.0,-0.2960906560157221
9,GDGT__75_3.5_stat,-1.0814769437745928,0.1539871473720705,3.0,15.0,-0.914185781670244,24.0,-1.2172981117148909,28.0,-1.1129469379386432
10,GDGT__80_1.6_stat,-1.086142495788495,0.23196007072934602,3.0,16.0,-0.9751205503708302,17.0,-1.3527484000791183,33.0,-0.9305585369155364
11,GDGT__75_2.4_stat,-0.929159232781911,0.09437096266684154,3.0,18.0,-0.9568420245960088,26.0,-0.8240428355179771,31.0,-1.0065928382317475
12,GDGT__80_2.4_stat,-0.7372157121653133,0.15444129762210346,3.0,19.0,-0.5601048606880967,29.0,-0.8077177690227231,30.0,-0.8438245067851202
13,GDGT__80_1.6_log,-0.10427681927707289,0.08382016006203782,2.0,21.0,-0.16354662285708166,39.0,-0.04500701569706411,,
14,GDGT__65_3.5_stat,-1.7866809179806264,0.21597722230547658,3.0,22.0,-1.7868628134702234,23.0,-2.0025671350943206,34.0,-1.5706128053773358
15,GDGT__75_1.6_stat,-0.9893697990352459,0.032299534787564504,3.0,25.0,-0.9697910950508168,32.0,-1.0266503443484254,38.0,-0.9716679577064956
16,GDGT__75_1.6_log,-0.24813617077261707,0.11195237729206517,2.0,35.0,-0.16897388561944293,36.0,-0.3272984559257912,,
17,GDGT__65_2.4_stat,-1.0230369873524856,0.11527893520908773,3.0,40.0,-1.125562338200674,46.0,-0.8982512051657352,49.0,-1.0452974186910478
18,GDGT__65_2.4_log,-0.7455457337147516,0.1345086234823771,3.0,43.0,-0.6829993356718624,44.0,-0.8999389183600552,47.0,-0.6536989471123373
19,GDGT__80_3.5_log,-0.40600443073306397,0.12747694969354265,3.0,45.0,-0.29342927410680275,51.0,-0.3801610265481168,52.0,-0.5444229915442724
20,GDGT__65_1.6_log,-0.7855344113899632,0.19097301636617198,3.0,48.0,-0.7087227033802446,53.0,-1.0029532931734355,54.0,-0.6449272376162094
21,NutLim__t0,0.0,0.5291452523024953,2.0,55.0,-0.37416219613576107,56.0,0.37416219613576107,,
22,NutLim__t05,-1.0562021235724641,0.47636178060031564,3.0,57.0,-0.9313017414767916,58.0,-1.5825709140868118,59.0,-0.6547337151537889
23,NutLim__t1,-1.0318028174358744,0.4247538625967013,3.0,60.0,-0.7678195536016323,61.0,-1.5217755537459272,62.0,-0.8058133449600637
24,NutLim__t15,-1.1577783470240088,0.5856690214771563,3.0,63.0,-0.8602667373309858,64.0,-1.8324840870272892,65.0,-0.7805842167137511
25,NutLim__t2,-0.9391737715133898,0.44643262806077144,3.0,66.0,-0.7008073562971688,67.0,-1.4541955579260089,68.0,-0.6625184003169915
26,NutLim__t4,-0.7853211114441416,0.045879422894045854,2.0,69.0,-0.7528794603988365,70.0,-0.8177627624894468,,
27,UV_irr__wt0,-1.186550857568136e-15,0.10816486064804966,3.0,71.0,-0.1213775728269706,72.0,0.08618879994264272,73.0,0.03518877288432432
28,UV_irr__wt1,-0.6822474260535509,0.1837005321945174,3.0,74.0,-0.6275212119211968,75.0,-0.8870919874849763,76.0,-0.5321290787544797
29,UV_irr__wt2,-0.3429500791558248,0.07770136104887594,3.0,77.0,-0.3243588210402475,78.0,-0.4282606761482759,79.0,-0.276230740278951
30,UV_irr__mut0,0.17192295330334298,0.09643445482181644,3.0,80.0,0.06057283980947315,81.0,0.2269137254182105,82.0,0.2282822946823453
31,UV_irr__mut1,-0.4802645559430972,0.27784593772976257,3.0,83.0,-0.7983799870531083,84.0,-0.2851472441590719,85.0,-0.35726643661711144
32,UV_irr__mut2,-0.3849049343269799,0.1836687172540386,3.0,86.0,-0.2890435428075966,87.0,-0.5966713493597275,88.0,-0.26899991081361563
33,YtrA__overexpr,0.09899992293990885,0.0032101133241344364,3.0,89.0,0.0956429554639504,90.0,0.09931719230175062,91.0,0.10203962105402553
34,YtrA__wt,-9.159339953157541e-16,0.20009381879440227,3.0,92.0,-0.08110919291710418,93.0,0.2279139048421461,94.0,-0.14680471192504466
