,A,CodY
R2,,0.02534312260221505
xmin,,-3.2134836841924805
xmid,,0.1470402583676171
xmax,,1.6775527232762402
ystart,,2.9751801045525723
yend,,9.304009964797777
SRX8138083,3.5732686965743454,0.03841379802675071
SRX8138084,-2.3060017705988507,0.014666171955509457
SRX8138085,-1.2672669259755291,-0.05307996998225839
SRX8138086,-1.6532867876009676,0.0788716108724632
SRX8138087,-0.8864586189929275,0.15505079503843433
SRX8138088,-2.9712069565954256,-0.02572569266862601
ERX4111143,-0.5798327376408211,0.02667728866614993
ERX4111144,-0.19426421018185994,0.06450583164692958
ERX4111145,-0.11629579511559715,0.26100585941200194
ERX4111146,0.28915250989656605,0.4223585898918589
ERX4111148,0.92777197405487,-0.02998928607069473
ERX4111149,0.7315482518755007,0.3183722330782732
ERX4111150,0.0697282989688366,0.20035205784190424
ERX4111151,0.5798327376408059,-0.02667728866614993
ERX4111152,0.5542169377999416,0.1470677432877654
ERX4111153,0.33670194406185405,0.1948566010883344
ERX4111154,0.389411785210128,0.3722044318573428
ERX4111156,0.33377669991271514,0.05500156771751818
ERX4111157,0.5969979764102494,0.308371037094922
ERX4111158,0.20607042728795852,0.124925656605118
SRX5577041,-1.5573969482129957,0.07449774138137323
SRX5577042,0.6702225938830987,-0.004359862964085082
SRX5577043,0.8530467039931942,-0.014537982908569447
SRX5577044,0.03412765033669906,-0.05559989550871869
SRX5577045,-0.14059300910358746,-0.2742672367054322
SRX5577046,-0.0556089413067641,-0.3037895484888544
SRX5577047,-0.6009577290715147,-0.2571017734714385
SRX5577048,-0.09588935956691096,-0.2983794370559512
SRX5577049,-0.07219231152294836,-0.06170657958836756
SRX5577050,-0.28248039970677313,0.052690621946062784
SRX5577051,0.4779413410950243,-0.049740621489331005
SRX5577052,1.074867055517593,-0.09211944823027984
SRX5577053,3.1451479256045363,-0.23640760886235945
SRX5577054,5.4884081750846585,-0.255926685106207
SRX5577055,2.3944988075564075,-0.2804309296200476
SRX5577056,4.669272076682272,-0.11779230095167392
SRX5577057,5.536153942725106,-0.2889924866688105
SRX5577058,8.296933062776176,-0.2396228712766124
SRX5577059,7.484143954377641,-0.1600534762189021
SRX5577060,7.0020557252899085,-0.17152378408417945
SRX5577061,3.8009215142038815,-0.50826538732119
SRX5577062,10.030471199661743,-0.4267333359046148
SRX5577063,9.603741011627314,-0.3897584065880935
SRX5577064,6.440854703832077,-0.376497613395264
SRX5577065,5.997630386488183,0.07268217881997963
SRX5577066,2.7036457640018017,0.014188940285270847
SRX5577067,3.539259106433361,-0.05671143082186347
SRX5577068,4.6145981951665895,0.025610964586666896
SRX533166,0.7450632363665923,-0.09829979525562392
SRX533171,-0.7450632363665473,0.09829979525562572
SRX533786,42.10664969955453,-0.509087527138492
SRX533787,40.843248338711795,-0.10364496266737966
SRX533789,22.16110399827416,-0.07090977513445829
SRX533791,19.00670624502655,0.1000059178279944
SRX533792,33.557763586718416,0.06124865747032082
SRX533793,30.97882382684515,0.27782054478389817
SRX533794,11.314254382385142,0.15789808871307187
SRX533795,11.017730098975287,0.09880906379384767
SRX4703435,0.026478194887307408,0.16597663164037435
SRX4703436,-0.06300153177239179,0.006942805154228182
SRX4703437,0.036523336885093474,-0.1729194367946043
SRX4703438,3.3815109400128622,-0.31985163413417794
SRX4703439,1.8398864181799852,-0.007384454399192109
SRX4703440,1.2099848917102631,0.008405251454430385
SRX6902408,-3.7956190319881298,-0.2563436573386859
SRX6902409,-4.5131338230809295,-0.2668445641412944
SRX6902410,-4.3004821196052525,-0.1353006631925293
SRX6902411,-2.1749806755158065,0.1384480484652606
SRX6902412,-3.967160755339219,0.10459491206520967
SRX6902413,-2.035661404740793,-0.11127992843433533
SRX6902414,0.4650422447379218,0.02880956307426885
SRX6902415,-0.4650422447379374,-0.02880956307426885
SRX5278698,1.113313901583731,-0.47663580258503296
SRX5278699,-0.5037047954027949,0.15310308436037268
SRX5278700,-0.6096091061809138,0.3235327182246621
SRX5278701,0.0465500006142222,-0.022431544429615258
SRX5278702,-0.2652138375824633,-0.12042042995622634
SRX5278703,1.5699815645360529,0.11671349866148795
SRX5278704,15.220423552232823,-0.5889395741862504
SRX5278705,15.890867667172534,-0.5353442528387671
SRX5278707,3.4332630261953563,-0.0031889216481602034
SRX5278708,4.5303311981959045,-0.4328044659428976
SRX5278709,2.0650637841732773,-0.3612329079179037
SRX5278710,22.637096285950488,-0.7097981868759344
SRX5278711,19.18541300462176,-0.5843538607044431
SRX5278713,10.641212756880748,-0.6747082312597783
SRX5278714,8.842783470865713,-0.6494311975280738
SRX5278715,9.751841610749617,-0.980279558851473
SRX5278716,-0.5043353778920785,-0.3735125878898611
SRX5278717,-0.4691546940095551,-0.36336503619314253
SRX5278718,-1.7920977057891971,0.1085352896432248
SRX5278719,-0.4046073317939783,-0.809148861465312
SRX5278720,2.1023420266667374,-1.3776463855998973
SRX5278721,0.2529301796733228,-0.40731672299759936
SRX1254783,26.702522076840967,-1.0958433657921525
SRX1254784,24.269681271439644,-0.7283041782769909
SRX1254785,25.469697156789326,-0.4743583411139909
SRX1254786,23.465439283355774,-0.5724241799738419
SRX1473807,-0.19538397456137246,0.022659958632338828
SRX1473808,0.4090302411185969,-0.007904607684871223
SRX1473809,-0.21364626655723548,-0.014755350947467603
SRX7520944,0.6780322714648099,-0.03677392916609712
SRX7520945,1.0465499183554912,-0.041024115898839135
SRX7520946,-0.7285342907469273,0.04138908292694499
SRX7520947,-0.99604789907336,0.03640896213799128
SRX7520948,6.9079650326434825,1.6775527232762402
SRX7520949,7.011675461942472,1.640012185348774
SRX7520950,11.375479404878721,1.59226559229029
SRX7520951,11.501115922613414,1.5492707778626
SRX959206,-7.189459874737035,-0.2294377986064529
SRX959207,-6.827681799980255,-0.1218399589830348
SRX959208,-7.1365737373938645,0.04411886786344432
SRX959209,-3.5877978650489326,-0.375067408688313
SRX959210,-4.4060247469070655,-0.21669752350980787
SRX959211,-3.9695018247203033,-0.32027653449252114
SRX959212,0.045109906824032216,-0.02572716294926813
SRX959213,0.30752581352502184,0.2757067550441654
SRX959214,0.012777768920564729,0.14009481572387372
SRX959215,0.4915356728383824,-0.24842094658055205
SRX959216,-0.8014327311895711,-0.0884047307146325
SRX959217,-0.0555164309184096,-0.05324873052358648
SRX3269802,0.21742534577831926,0.06354851969776831
SRX3269803,-0.21742534577835052,-0.06354851969777009
SRX3269804,6.610975673063999,-0.4621540456149607
SRX3269805,2.1739478681088373,0.10378446724885038
SRX3269806,2.7660875914368424,-0.3762352379229146
SRX3269807,31.995251589440247,-0.09512007825181
SRX3269808,29.20668230730579,1.2834754817531433
SRX3269809,28.78764515856882,0.9303387170194756
SRX3269810,26.621463172464093,0.8785646952255437
SRX3269811,24.632834006809176,1.6366099353865788
SRX2529102,0.6034469051500022,-0.08585399505094493
SRX2529103,-0.6034469051500049,0.08585399505094671
SRX2529104,2.96689980691598,0.10045665406889626
SRX2529105,1.9596374174883457,0.1659656912302463
ERX1981712,-3.768143913131995,0.3910193728101028
ERX1981713,-5.117660807683696,0.7362171706375359
ERX1981714,-4.8541142152208785,0.7481352309411697
ERX1981715,0.15128472751847785,-0.18886408898476506
ERX1981716,-0.15554500394756446,0.1471016012279911
ERX1981717,0.004260276429080875,0.041762487756773936
ERX2274784,1.279215892411406,-0.13555900265879295
ERX2274785,-0.3125327502134579,-0.4096173392132023
ERX2274786,0.2762233963557842,-0.15543211851364092
ERX2274787,2.7602374323958796,0.1015199014910717
ERX2274788,2.2922548745009657,0.10780287377287756
ERX2274789,1.1521899122031447,0.08774465462060377
ERX2274790,2.81285647315534,-0.08646610463515003
ERX2274791,0.9539634683075542,-0.5039166576700893
ERX2274792,1.4921339973012746,-0.06482825969165518
ERX2274793,1.6576632337858703,0.2844356020056757
ERX2274794,0.8451913763345251,0.1638633202175992
ERX2274795,2.6343425783528667,0.2528994450474347
ERX2274796,0.0006673520787195803,0.08544655926681521
ERX2274797,1.2178121137425555,0.1879631589237114
ERX2274798,-1.2184794658212563,-0.27340971819053017
ERX2274799,3.1800766438445938,0.24628838598746935
ERX2274800,1.0356812007868248,0.09906735152076428
ERX2274801,1.890813605604169,-0.16229651197477324
ERX1819430,1.113449413736909,0.01656557645670631
ERX1819431,0.6201066724827057,0.01581279080564535
ERX1819432,1.067165776183621,-0.03842080396265857
ERX1819433,1.556051003639488,-0.02445682293015139
ERX1819434,1.3204077925284137,0.1162422952818396
ERX1819435,2.4198177996757138,-0.03201024058306245
ERX1819436,1.961273330322144,0.2704660316535872
ERX1819437,1.856815535293419,0.03174321224217813
ERX1819438,-0.9047412187763154,-0.04244305888223643
ERX1819439,1.7926709182099032,0.017228680166603283
ERX1819440,0.01506793733597044,-0.02146274723176056
ERX1819441,2.106710584267984,0.017511794197808683
ERX1819442,-0.4156665737521064,-0.07379923639960495
ERX1819443,0.8959725608672269,0.07702986852834925
ERX1819444,0.05120173255999793,-0.05456436014470434
ERX1819445,1.0310436335614517,0.009613085521154474
ERX3440914,-0.2760658925041768,-0.14769757065222322
ERX3440915,-1.2599130625669264,0.31521529780098057
ERX3440916,0.07522404948001954,0.23994366179724305
ERX3440917,-0.004103293490171084,-0.06108622777553663
ERX3440918,20.650249601581336,-1.9024355691374064
ERX3440919,22.877086272547647,-1.9508628880895584
ERX3440920,23.393383683936285,-2.1335395498269887
ERX3440921,13.585057490087607,1.149868234651425
ERX3440922,13.448126860224033,1.0917823077667137
ERX3440923,12.742776328570185,1.1913648050818522
ERX3440924,12.53192116506774,0.9477893815906082
ERX3440925,0.2100673043643103,0.14462039559050766
ERX3440926,12.648428749844186,0.9070813457326832
