k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.020299816653132442,,,
14,UC-7,False,0.02011907085776329,,,
11,Chromium,False,0.014822846604511141,,,
3,Cadmium,False,-0.009130690395832062,,,
5,Lead,False,0.008508962029591203,,,
7,Zinc - Steady,False,0.0052178345061838615,,,
2,UC-3,False,0.004115252029150724,,,
1,UC-2,False,0.0037322166352532814,,,
13,UC-6,False,0.003377293301746249,,,
12,Zinc - Intermediate,False,0.0018306032225702809,,,
10,Copper,False,0.001395788136869669,,,
8,Zinc - Fast,False,-0.0009971818065969272,,,
4,UC-4,False,-0.0009384149417746813,,,
0,UC-1,False,0.0008905510185286403,,,
9,UC-5,False,0.000487694860588905,,,
