,new_2456809_2456888_c
M9exp_1,10.4262
M9exp_2,10.2172
M9exp_3,9.9878
M9tran_1,9.8755
M9tran_2,9.8907
M9tran_3,10.2476
M9stat_1,9.2797
M9stat_2,9.092
M9stat_3,9.0993
MG-0.1_1,10.3301
MG-0.1_2,9.5239
MG-0.1_3,10.861
MG-0.2_2,10.1116
MG-0.2_3,10.2878
MG+5_1,9.6686
MG+5_2,10.0854
MG+5_3,9.8164
MG+10_1,10.499
MG+10_2,10.2458
MG+10_3,9.4485
MG+15_1,9.7622
MG+15_2,10.9618
MG+15_3,10.5073
MG+25_1,9.9963
MG+25_2,9.7432
MG+25_3,10.278
MG+45_1,9.7085
MG+45_2,9.4986
MG+45_3,10.7248
MG+60_2,10.1328
MG+60_3,9.8759
MG+90_2,9.5108
MG+90_3,10.5044
MG+120_1,9.2245
MG+120_2,10.2065
MG+120_3,10.0056
MG+150_1,10.2019
MG+150_3,9.8788
GM-0.1_1,9.7713
GM-0.1_2,10.0126
GM-0.1_3,10.094
GM-0.2_1,9.7148
GM-0.2_2,10.2236
GM-0.2_3,9.934
GM+5_1,9.663
GM+5_2,9.7851
GM+5_3,9.8925
GM+10_2,9.8828
GM+10_3,8.8976
GM+15_1,9.9745
GM+15_2,9.6868
GM+15_3,9.7174
GM+25_1,10.1795
GM+25_2,9.895
GM+25_3,9.1193
GM+45_1,10.0602
GM+45_2,9.1521
GM+45_3,9.3268
GM+60_1,9.8957
GM+60_2,9.2141
GM+60_3,9.2015
GM+90_1,10.1937
GM+90_2,9.949
GM+90_3,10.0379
GM+120_1,9.3382
GM+120_3,10.0057
GM+150_1,9.3526
GM+150_2,9.3467
GM+150_3,9.5141
BT_1,10.0069
BT_2,9.6422
B36_1,10.1708
B36_2,9.958
B60_1,9.8903
B60_2,10.1226
S0_1,12.7256
S0_2,13.5826
S0_3,13.3605
S1_1,9.3395
S1_2,9.2211
S1_3,9.5328
S2_1,8.9257
S2_2,8.6235
S2_3,8.3769
S3_1,9.0177
S3_2,8.9383
S4_1,9.9761
S4_2,9.603
S4_3,9.0938
S5_1,11.571
S5_2,11.6194
S5_3,11.7223
S6_1,11.4447
S6_2,8.3218
S6_3,11.2177
S6/t_1,11.1029
S6/t_2,8.0788
S6_4,9.9172
S6_5,10.5967
S6_6,10.5852
S7_4,10.4229
S7_5,10.3818
S7_6,10.4375
S8_4,9.9768
