,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.1514866923214254,2.0,0.0,0.10711726740000001,1.0,-0.10711726740000001,,,,,,,,
1,fur__wt_dpd,6.0769851479,0.04403310508174263,2.0,2.0,6.0458490407,3.0,6.1081212551,,,,,,,,
2,fur__wt_fe,-2.7351825279,1.1734175463678687,2.0,4.0,-1.9054510237,5.0,-3.5649140321,,,,,,,,
3,fur__delfur_dpd,6.179508192,0.27784651063637406,2.0,6.0,6.3759753438,7.0,5.9830410402,,,,,,,,
4,fur__delfur_fe2,7.1792688270500005,0.01926167251167573,2.0,8.0,7.1928888863000005,9.0,7.1656487678,,,,,,,,
5,acid__wt_ph5,-1.0048706229,0.2412432386997526,2.0,10.0,-0.8342858929,11.0,-1.1754553529,,,,,,,,
6,acid__delgadx_ph5,-2.0032512909,,1.0,12.0,-2.0032512909,,,,,,,,,,
7,acid__delgadw_ph5,-9.3966161434,0.17003312243484295,2.0,13.0,-9.2763845695,14.0,-9.5168477173,,,,,,,,
8,acid__delgade_ph5,-1.3719001027000002,0.05246073787858862,2.0,15.0,-1.3348047592,16.0,-1.4089954462,,,,,,,,
9,oxidative__wt_pq,4.96038445695,0.2986190432167463,2.0,17.0,4.7492289065,18.0,5.1715400074,,,,,,,,
10,oxidative__deloxyr_pq,5.2334187667,0.1369695826385359,2.0,19.0,5.136566646,20.0,5.3302708874,,,,,,,,
11,oxidative__delsoxr_pq,6.0660499291,0.025558592536297765,2.0,21.0,6.047977275,22.0,6.0841225832,,,,,,,,
12,oxidative__delsoxs_pq,5.60403562925,0.013996644090150341,2.0,23.0,5.5941385073,24.0,5.6139327512,,,,,,,,
13,nac_ntrc__wt_csn,-0.60763108205,0.058063876690737516,2.0,25.0,-0.5665737211,26.0,-0.6486884430000001,,,,,,,,
14,nac_ntrc__wt_cytd,1.5195448539999998,0.17074665808946277,2.0,27.0,1.6402809738,28.0,1.3988087342,,,,,,,,
15,nac_ntrc__wt_gln,-5.5539580517000005,0.7098405547147216,2.0,29.0,-5.0520249819,30.0,-6.0558911215,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.6503288235,1.7553056146870016,2.0,31.0,0.4091403203,32.0,2.8915173267,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.36590489560000006,0.14830521300337246,2.0,33.0,-0.2610372738,34.0,-0.47077251740000003,,,,,,,,
18,nac_ntrc__bw_delnac_gln,1.5940980606500001,0.05884972023627326,2.0,35.0,1.5524850244000001,36.0,1.6357110969000002,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.711339073,0.07969187935864766,2.0,37.0,0.7676897413,38.0,0.6549884047,,,,,,,,
20,misc__wt_no_te,6.33359521605,0.5954245168509071,2.0,39.0,5.9125665025,40.0,6.7546239296,,,,,,,,
21,misc__bw_delcbl,3.58956755005,0.029709279855509967,2.0,41.0,3.5685599168,42.0,3.6105751833,,,,,,,,
22,misc__bw_delfabr,-0.34825268415000005,0.26096513576118235,2.0,43.0,-0.163722467,44.0,-0.5327829013000001,,,,,,,,
23,misc__bw_delfadr,5.2514532035000006,0.05559778798052311,2.0,45.0,5.2121396306,46.0,5.2907667764,,,,,,,,
24,misc__nitr_031,1.4733057614,,1.0,47.0,1.4733057614,,,,,,,,,,
25,omics__wt_glu,-8.44672410245,0.1748094827242083,2.0,48.0,-8.5703330731,49.0,-8.3231151318,,,,,,,,
26,omics__wt_gly,-2.52195247005,0.16170411710396881,2.0,50.0,-2.4076103923,51.0,-2.6362945478,,,,,,,,
27,omics__wt_thr,-9.479272654599999,0.11050054161393556,2.0,52.0,-9.4011369723,53.0,-9.5574083369,,,,,,,,
28,omics__bw_ac,-0.95633827785,0.2765421656993157,2.0,54.0,-1.1518831185,55.0,-0.7607934372,,,,,,,,
29,omics__bw_fum,-0.81914695505,0.05768442989834533,2.0,56.0,-0.7783579035,57.0,-0.8599360066,,,,,,,,
30,omics__bw_glc,0.3659278129,0.05254659138984776,2.0,58.0,0.403083864,59.0,0.3287717618,,,,,,,,
31,omics__bw_pyr,-0.31771810520000004,0.29823515911717013,2.0,60.0,-0.10683400180000001,61.0,-0.5286022086000001,,,,,,,,
