,-0.3544693581374549,-0.2953911317812124,-0.2363129054249699,-0.17723467906872742,-0.11815645271248493,-0.059078226356242436,5.551115123125783e-17,0.05907822635624255,0.11815645271248504,0.17723467906872753,0.23631290542497002,0.2953911317812125,0.354469358137455,0.4135475844936975,0.47262581084994,0.5317040372061825,0.5907822635624249,0.6498604899186675,0.7089387162749099,0.7680169426311523
thresh,-0.38400847131557614,0.38400847131557614,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,40,4130,40,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yjiS'],[]
