,A,Crp
nac_ntrc__bw_delnac_cytd__1,-5.6220824574,0.29367586300000004
nac_ntrc__bw_delnac_cytd__2,-5.4229373035,0.22863865300000003
nac_ntrc__bw_delnac_gln__1,-8.196207325,0.505105143
nac_ntrc__bw_delnac_gln__2,-8.1637548488,0.563775123
nac_ntrc__bw_delnac_nh4__1,0.5715074997,0.339165103
nac_ntrc__bw_delnac_nh4__2,0.7089035797000001,0.360235063
misc__wt_no_te__1,-3.9487372229,0.32216916300000004
misc__wt_no_te__2,-2.4944391714,0.315987593
misc__bw_delcbl__1,0.7646854144,0.30577407300000004
misc__bw_delcbl__2,0.8108372460000001,0.322569413
misc__bw_delfabr__1,2.0021088477,0.194465293
misc__bw_delfabr__2,1.8395539382,0.13385438500000002
misc__bw_delfadr__1,-0.645117332,0.325118883
misc__bw_delfadr__2,-0.6442054147,0.343466333
misc__nitr_031__1,-7.1789605205,0.215598863
omics__wt_glu__1,-1.201622628,0.348125933
omics__wt_glu__2,-1.988953006,0.319898823
omics__wt_gly__1,-1.3935213087,0.31218181300000003
omics__wt_gly__2,-1.7187268525000001,0.348980073
omics__wt_thr__1,-3.7090717877,0.883560683
omics__wt_thr__2,-2.9477432169,1.1275514229999999
omics__bw_ac__1,8.0851073839,0.46435899300000005
omics__bw_ac__2,7.9701981373,0.46188222300000004
omics__bw_fum__1,4.5618462190999995,0.44664785300000004
omics__bw_fum__2,4.5588852479,0.49525865300000005
omics__bw_glc__1,-4.1938262714,0.319951353
omics__bw_glc__2,-4.283315461,0.360933593
omics__bw_pyr__1,4.9431821636,0.8061810030000001
omics__bw_pyr__2,4.9498649341,0.764467493
ompr__wt_nacl__1,-13.1183163653,-0.686581477
ompr__wt_nacl__2,-13.5341641827,-0.620927
ompr__bw_delompr_nacl__1,-9.6759934058,-1.046248202
ompr__bw_delompr_nacl__2,-9.622119671,-1.071490687
minspan__wt_ade__1,-4.8099625569,-0.09169608400000001
minspan__wt_glc__2,-1.0099488312,-0.171476714
minspan__wt_glc__3,-0.1682788416,-0.216511799
minspan__wt_glc__4,-0.8008154216000001,-0.237794143
minspan__wt_glc_anaero__1,1.4639122283,0.097308024
minspan__wt_glc_anaero__2,1.8485177541,0.0007891440000000001
minspan__wt_trp__1,7.1827608482,0.37930993300000004
minspan__bw_delcra_glc__2,-1.0249317968,0.207746483
minspan__bw_delcra_trp__1,5.3738835069,0.245706203
minspan__bw_delmntr__1,3.1052251901,0.395080543
minspan__bw_delnac_ade__1,-0.0863448389,0.005806082000000001
minspan__bw_delnac_glc__1,-0.1794614284,0.19238992300000002
cra_crp__wt_ac__1,9.0197563813,0.7848307330000001
cra_crp__wt_ac__2,8.649714632,0.774460393
cra_crp__wt_fru__1,5.850296709,0.31349375300000004
cra_crp__wt_fru__2,5.9058152495,0.373244063
cra_crp__delcra_ac__1,7.8336348908,0.205353913
cra_crp__delcra_ac__2,7.9619887083,0.159225273
cra_crp__delcra_fru__1,-7.0765481696,0.12650519300000002
cra_crp__delcra_fru__2,-7.2473101403,0.163147493
cra_crp__delcra_glc__1,-2.9171701728,0.046791002000000005
cra_crp__delcra_glc__2,-2.937120309,-0.014761104
rpoB__wt_031__1,7.8320716201,0.271760703
rpoB__wt_044__1,-1.0352832245,0.20485867300000002
rpoB__wt_lb__1,7.1034196149,0.24727295300000002
rpoB__wt_lb__2,6.6749189983,0.204154523
rpoB__rpoBE546V_031__1,4.709795672,0.45717146300000006
rpoB__rpoBE546V_044__1,3.2565278503,0.376256283
rpoB__rpoBE546V_lb__1,6.5244667548,0.11748048200000001
rpoB__rpoBE546V_lb__2,6.4487796051,0.125422963
rpoB__rpoBE546V_glc__1,-0.0159401565,-0.004082425000000001
rpoB__rpoBE672K_glc__1,-0.1840734228,-0.66628918
rpoB__rpoBE672K_glc__2,-0.1170707087,-0.570898456
rpoB__rpoBE672K_lb__1,5.5957154138,-0.228845183
rpoB__rpoBE672K_lb__2,5.6438519459,-0.18410035800000002
crp__wt_fru__1,6.474440052,-0.134837475
crp__wt_glyc__1,8.3608715477,-0.06971342200000001
crp__wt_glyc__2,8.1724367746,0.000271048
crp__delar1_glyc__1,-11.3635923367,0.768482663
crp__delar1_glyc__2,-11.6901636738,0.980974663
crp__delar1ar2_glyc__1,-22.1456889121,0.29165508300000004
crp__delar1ar2_glyc__2,-22.5714548377,0.25672264300000003
crp__delar1ar2_glyc__3,-22.1230915351,0.37124749300000004
crp__delar2_glyc__1,-22.4595287532,1.429825303
crp__delar2_glyc__2,-22.0083280257,1.300445483
crp__delar2_glyc__3,-22.5063226994,1.236903523
crp__delcrp_fru__1,-18.0177346171,-9.852476477
crp__delcrp_fru__2,-18.7520500561,-9.107951936
crp__delcrp_fru__3,-18.0980679754,-9.852476477
crp__delcrp_glc__1,-19.3481090082,-9.025871704
crp__delcrp_glc__2,-19.2292195048,-9.566616581
crp__delcrp_glc__3,-19.2677207726,-9.852476477
crp__delcrp_glyc__1,-18.7241475083,-9.852476477
crp__delcrp_glyc__2,-18.469677462900002,-9.852476477
crp__delcrp_glyc__3,-18.3561125078,-9.852476477
glu__glu_ale3__1,-2.6698479021,1.438555163
glu__glu_ale4__1,-1.3163765534,0.12370463300000001
glu__glu_ale5__1,4.3885520081,0.23737495300000003
glu__glu_ale6__1,-2.0770941978,-0.266972174
glu__glu_ale8__1,-0.6610844625,1.5517659030000002
glu__glu_ale9__1,-0.8496373809000001,0.736260553
glu__glu_ale10__1,-3.3926836616,1.248499963
42c__wt_42c__1,-2.0095932363,-0.022893763
42c__42c_ale1__1,4.6223040233,0.578078713
42c__42c_ale2__1,-2.8865860749000003,-0.001157444
42c__42c_ale3__1,-3.5976981623,-0.163650862
42c__42c_ale4__1,-1.5442157064000002,0.18829674300000002
42c__42c_ale5__1,-4.0213207541,-0.255090408
42c__42c_ale6__1,-0.9697528234,0.584709813
42c__42c_ale8__1,-1.890491925,0.898060053
42c__42c_ale9__1,-1.2603794684,0.234450913
42c__42c_ale10__1,-1.3983348215,0.5824345430000001
ssw__wt_ac__1,7.2189001775,0.155824183
ssw__wt_glc__1,-0.9159896962,0.08995910700000001
ssw__wt_glyc__1,6.5209345731,0.264629563
ssw__wt_xyl__1,9.3539475522,0.615108903
ssw__glc_ale1__1,4.1956100689,0.311997713
ssw__glc_ale2__1,-1.7799918716,0.5353218630000001
ssw__glc_ale3__1,2.4989109903,0.445484003
ssw__glyc_ale1__1,2.2035380235,0.29887890300000003
ssw__glyc_ale2__1,3.3384037571,0.302115623
ssw__xyl_ale1__1,-2.9192871954,-0.214788422
ssw__xyl_ale2__1,2.6968414875,0.026451149
ssw__xyl_ale3__1,-3.9615690438,-0.313835929
ssw__glc_ac_ac2__1,3.3642893857000002,0.506935123
ssw__glc_ac_glc1__1,-5.8845361896,-0.42053636400000005
ssw__glc_glyc_glc__1,0.0469004687,0.565682133
ssw__glc_glyc_glyc__1,4.1386686632,0.307042493
ssw__glc_xyl_glc__1,0.055002763600000004,0.029020072
ssw__glc_xyl_xyl__1,4.5308784349,-0.24384744700000002
ica__wt_glc__1,4.4769386741,-0.021205165
ica__wt_glc__2,4.4409701179,-0.013075078
ica__wt_glc__3,-0.6532563164,0.093050269
ica__wt_glc__4,-1.0066312006,0.39985849300000004
ica__arg_sbt__1,8.1763530338,0.172960833
ica__arg_sbt__2,8.9223021271,0.493173503
ica__cytd_rib__1,8.609450088,0.503238653
ica__cytd_rib__2,7.8371340198,0.486485123
ica__gth__1,-17.3062668562,-0.34473195700000003
ica__gth__2,-17.8582318439,-0.550939686
ica__leu_glcr__1,7.2393979525,1.026079293
ica__leu_glcr__2,6.9965823561,0.9645909530000001
ica__met_glc__1,3.2531155938,-0.0020434050000000003
ica__met_glc__2,3.4744102648,-0.06998529
ica__no3_anaero__1,-4.3508992531,0.166015523
ica__no3_anaero__2,-4.3547754898,0.165936663
ica__phe_acgam__1,3.2070334689,0.08710832
ica__phe_acgam__2,3.1277761835,0.073714532
ica__thm_gal__1,9.0995607717,0.419092283
ica__thm_gal__2,8.4607998415,0.41257850300000004
ica__tyr_glcn__1,3.2586255336,0.211699823
ica__tyr_glcn__2,3.1947533755,0.24928939300000003
ica__ura_pyr__1,6.8984141415,0.823666823
ica__ura_pyr__2,8.7304750191,1.104333543
ica__wt_glc__5,0.7098467221,0.31050345300000004
ica__wt_glc__6,0.8274078300000001,0.33765284300000004
ica__bw_delpurR_cytd__1,-0.6411396559,-0.141785767
ica__bw_delpurR_cytd__2,-3.2883816126,0.255483463
ica__ade_glc__1,-2.5330248435,0.27079068300000003
ica__ade_glc__2,-0.1443651175,-0.10748262700000001
ytf__wt_glc__1,0.6104292424000001,0.340002173
ytf__wt_glc__2,0.8359942955,0.487174103
ytf__delyafC__1,4.643319818,0.518280163
ytf__delyafC__2,3.8552397422,0.5586262230000001
ytf__delyeiE__1,2.8302511852,0.452821843
ytf__delyeiE__2,2.9509465349,0.36938018300000003
ytf__delyiaJ__1,3.2997434217,0.49007886300000003
ytf__delyiaJ__2,2.7053641571,0.474334523
ytf__delyieP__1,1.0992785113,0.830611623
ytf__delyieP__2,-0.1266578184,0.7498248230000001
ytf__wt_ph5__1,-1.1007455106,0.39857596300000003
ytf__wt_ph5__2,-1.4818132549,0.474739703
ytf__wt_ph8__1,-1.1865606474,0.27564292300000004
ytf__wt_ph8__2,-1.5376489172999999,0.268154863
ytf__delybaO__1,6.1978834776,0.582376183
ytf__delybaO__2,4.6178317686,0.636744023
ytf__delybaQ__1,-1.0142002983,0.332940493
ytf__delybaQ__2,-0.7591322715000001,0.32368551300000004
ytf__delybiH__1,0.6496672722,0.636331983
ytf__delybiH__2,0.7338589886,0.554671843
ytf__delydcI_ph5__1,0.28555967260000004,0.36809995300000004
ytf__delydcI_ph5__2,0.4164389345,0.422601483
ytf__delydcI_ph8__1,-2.4003493116,0.363195763
ytf__delydcI_ph8__2,-0.071451084,0.30711134300000004
ytf__delyddM__1,-2.4938785605,0.8218948030000001
ytf__delyddM__2,-2.672000768,0.832054603
ytf__delyheO__1,5.9367265446,0.596168643
ytf__delyheO__2,4.5361509113,0.633656513
fps__bw_glc__1,2.0921335842,0.23073483300000003
fps__bw_glc__2,1.6072910748,0.160408733
fps__fps_thrA_ale1__1,-1.6061667498999999,0.33273120300000003
fps__fps_thrA_ale1__2,-0.7900794312,0.351625083
fps__fps_thrA_ale2__1,-0.2746468264,0.22966762300000002
fps__fps_thrA_ale2__2,-0.42036132860000003,0.288967533
fps__fps_serB_ale1__1,-0.1389227183,0.263027813
fps__fps_serB_ale1__2,0.0811827608,0.38965776300000005
fps__fps_serB_ale4__1,-6.5607166813,0.20591431300000002
fps__fps_serB_ale4__2,-5.7544582846,0.360213693
fps__fps_ptsI_ale1__1,9.027829028,0.045779202000000005
fps__fps_ptsI_ale1__2,10.004879702,0.144864783
fps__fps_ptsI_ale3__1,9.7013949226,0.252590313
fps__fps_ptsI_ale3__2,9.5166042676,0.223236343
pal__lyx_ale2_f6__1,6.2281642757,0.33342218300000004
pal__lyx_ale2__1,6.5130441234,0.264908103
pal__lyx_ale2__2,6.4018813036,0.307141653
pal__lyx_ale4__1,5.9840569156,-0.057655873
pal__lyx_ale4__2,5.9699905698,-0.070605865
pal__5drib_ale10_f18__1,8.0758586567,-0.069139537
pal__5drib_ale10_f18__2,8.3743161883,-0.022394787000000003
pal__5drib_ale10__1,9.6404688657,0.401836273
pal__arab_ale14_f9__1,3.5321208428,0.24554710300000002
pal__arab_ale14_f9__2,3.9441264804,0.412722073
pal__arab_ale14__1,5.4600038206,0.376783933
pal__arab_ale14__2,5.0495072399,0.375609213
pal__arab_ale16__1,4.8329875279,0.029854537
pal__arab_ale16__2,4.2042257014,0.109766425
pal__tartr_ale26_f10__1,8.6737893949,0.311947293
pal__tartr_ale26_f10__2,9.1350316518,0.19927317300000003
pal__tartr_ale26__1,9.1317523369,0.385079333
pal__tartr_ale26__2,9.2810546743,0.334463263
pal__tartr_ale28_f10__1,5.1736390503,-0.0037122770000000004
pal__tartr_ale28_f10__2,5.6997105148,-0.098690551
pal__tartr_ale28__1,8.0310725258,0.272968543
pal__tartr_ale28__2,5.7132594393,0.268494893
efeU__delmenFentC_citr__1,1.2909602248,0.422197943
efeU__delmenFentC_citr__2,1.2527943266000001,0.567725263
efeU__delmenFentC__1,-6.7748416416,0.6961985230000001
efeU__delmenFentC__2,-6.6548337258,0.736210653
efeU__menFentC_ale39__1,2.2257361388,0.5420487930000001
efeU__menFentC_ale39__2,2.2718023067,0.5730386230000001
efeU__menFentC_ale29__1,-0.47670061140000003,0.911502773
efeU__menFentC_ale29__2,-1.1147604875,0.943276293
efeU__menFentC_ale30__1,1.0370021979,0.106685208
efeU__menFentC_ale30__2,1.3546502836,0.063971556
efeU__menFentCubiC_ale36__1,-2.5680944483,0.821857583
efeU__menFentCubiC_ale36__2,-2.2316598063,0.648169773
efeU__menFentCubiC_ale37__1,-2.0222366946,0.843077653
efeU__menFentCubiC_ale37__2,-1.9804439109,0.8884085730000001
efeU__menFentCubiC_ale38__1,0.2414249595,0.348438943
efeU__menFentCubiC_ale38__2,-0.9113920549000001,0.309908293
misc2__salc_glc__1,-3.0570715696,-0.030941686000000003
misc2__salc_glc__2,-5.1682559672,-0.041858422
misc2__dbcn_glc__1,1.1909292308000001,-0.41418928400000005
misc2__dbcn_glc__2,-1.0571972367,-0.322180379
misc2__tyr_glc__1,-3.2178780069,0.482338413
misc2__tyr_glc__2,-4.2623625261,0.519726133
misc2__arg_cytd__1,-1.3760641095000001,0.10509646700000001
misc2__arg_cytd__2,-2.4913433994,0.09710128400000001
misc2__delyheO_pyr__1,7.6432510419,1.000412783
misc2__delyheO_pyr__2,7.2744057344,1.013481493
nquinone__delubiC__1,-0.0390112026,0.44647993300000005
nquinone__delubiC__2,-2.4823408839,0.618285233
nquinone__ubiC_ale1__1,-1.4802916445,0.46214110300000005
nquinone__ubiC_ale1__2,-0.5424854274,0.518639853
nquinone__ubiC_ale2__1,-3.421460877,0.47472340300000004
nquinone__ubiC_ale2__2,-3.4846578238,0.429799533
nquinone__ubiC_ale3__1,-1.4361577947,0.026469302
nquinone__ubiC_ale3__2,-1.7161768404000002,0.09906102300000001
nquinone__ubiC_ale4__1,-2.6688745785,0.49321258300000004
nquinone__ubiC_ale4__2,-2.9409071083000002,0.508607923
nquinone__delpdhR__1,1.6708202184,0.38566819300000005
nquinone__delpdhR__2,1.7630807086,0.362990173
quinone__glu_ale4__1,-1.7787872306999999,0.36842613300000004
quinone__glu_ale4__2,-0.6502857534,0.736125773
quinone__delmenF__1,0.2492632088,0.553279673
quinone__delmenF__2,0.0589221002,0.42430167300000005
quinone__menF_ale5__1,0.7348273241000001,0.904530523
quinone__menF_ale5__2,0.922708567,0.929254393
quinone__menF_ale6__1,1.0897954993,0.9289372330000001
quinone__menF_ale6__2,1.7440407954000001,0.9358953230000001
quinone__menF_ale7__1,2.7951906413,0.8647486830000001
quinone__menF_ale7__2,2.6874720627,0.829767083
quinone__menF_ale8__1,2.3323516274,1.000233243
quinone__menF_ale8__2,0.7719208483000001,0.9954071830000001
quinone__delmenFubiC__1,-3.8066767918,0.503242803
quinone__delmenFubiC__2,-4.2565464002,0.5733612730000001
quinone__menFubiC_ale1__1,3.6419473144,0.688985203
quinone__menFubiC_ale1__2,4.1212030856,0.689163233
quinone__menFubiC_ale2__1,1.5362135118,0.566404903
quinone__menFubiC_ale2__2,1.6926195552,0.587592463
quinone__menFubiC_ale3__1,0.7807044625,0.10847917900000001
quinone__menFubiC_ale3__2,0.48101930340000004,0.14360144
quinone__menFubiC_ale4__1,0.1200451778,1.042582673
quinone__menFubiC_ale4__2,-0.1849160336,1.027989663
oxyR__wt_glc__1,2.2641033169,0.09382866100000001
oxyR__wt_glc__2,2.0652368366,0.13043923
oxyR__wt_h2o2__1,1.602482698,0.057576022000000004
oxyR__wt_h2o2__2,0.352581077,0.46187418300000005
oxyR__glu_ale4__1,-2.493462767,0.7723290730000001
oxyR__glu_ale4__2,-3.085232626,0.495795953
oxyR__glu_ale4_h2o2__1,-3.0254403167,0.621328373
oxyR__glu_ale4_h2o2__2,-5.1819287269,0.486348433
oxyR__oxyR_ale17__1,-1.751312554,0.13801763
oxyR__oxyR_ale17__2,-2.2750317286,0.15520324300000002
oxyR__oxyR_ale17_h2o2__1,-0.2723789621,0.211227453
oxyR__oxyR_ale17_h2o2__2,-1.03418945,0.156206473
oxyR__oxyR_ale18__1,2.6592067678999998,-0.23326590800000002
oxyR__oxyR_ale18__2,2.8689152411,-0.08594182800000001
oxyR__oxyR_ale18_h2o2__1,-1.8816402129,0.027939159
oxyR__oxyR_ale18_h2o2__2,-1.3635926041,0.095125363
oxyR__oxyR_ale19__1,1.6942547531,-0.186683067
oxyR__oxyR_ale19__2,2.5566838432,-0.08065952300000001
oxyR__oxyR_ale19_h2o2__1,2.0319672434,-0.32169368600000003
oxyR__oxyR_ale19_h2o2__2,2.1371598558000002,-0.22926116100000002
oxyR__oxyR_ale20__1,-1.4565968378,-0.29073972200000003
oxyR__oxyR_ale20__2,-2.0746325536,-0.328630297
oxyR__oxyR_ale20_h2o2__1,-2.0832091734000002,-0.103214605
oxyR__oxyR_ale20_h2o2__2,-2.0602470634,-0.05797147800000001
svns_pgi__BmePgi24_15__1,2.3601603477,0.20789728300000002
svns_pgi__BmePgi24_15__2,1.6087264289,0.288214413
svns_pgi__BmePgi24_26__1,2.4689402376,0.16856253300000001
svns_pgi__BmePgi24_26__2,1.7313986339,0.144982372
svns_pgi__BmePgi24_41__1,-3.6094215875,0.495849313
svns_pgi__BmePgi24_41__2,2.0549985799,0.08223337900000001
svns_pgi__BmePgi24_52__1,3.4643131498,0.260077643
svns_pgi__BmePgi24_52__2,2.4592750978,0.110092349
svns_pgi__PaePgi2_34__1,-8.4250107074,0.946417433
svns_pgi__PaePgi2_34__2,-8.7259961784,0.980365153
svns_pgi__PaePgi2_63__1,-7.6454490604,0.9986914830000001
svns_pgi__PaePgi2_63__2,-7.791075781,0.9749593430000001
svns_pgi__PaePgi24_54__1,-6.5486551307,0.830338573
svns_pgi__PaePgi24_54__2,-6.5111666984,0.926503413
svns_pgi__PaePgi24_90__1,-6.2580926111,0.8096897230000001
svns_pgi__PaePgi24_90__2,-6.5484147691,0.9991721830000001
abx_media__m9_ctrl__1,-3.8194974004,-0.219087253
abx_media__m9_ctrl__2,-3.3954839542,0.06872793
abx_media__rpmi_ctrl__1,-0.5400045723,0.181883243
abx_media__rpmi_ctrl__2,0.31695916350000003,0.46045822300000006
abx_media__camhb_ctrl__1,-8.3195012638,-1.466715649
abx_media__camhb_ctrl__2,-6.6471927053,-1.564214307
abx_media__m9_mero__1,-4.0216239102,0.10006032100000001
abx_media__m9_mero__2,-2.6737168626,-0.24440689100000001
abx_media__rpmi_mero__1,-1.3005715859,-0.15585906600000002
abx_media__rpmi_mero__2,-0.4097872005,0.12222331400000001
abx_media__camhb_mero__1,-15.5884244684,-2.568928611
abx_media__camhb_mero__2,-14.285638503,-2.37205329
abx_media__m9_trisulf__1,-6.0366241357,-0.13952741600000002
abx_media__m9_trisulf__2,-5.993598109,-0.121563182
abx_media__rpmi_trisulf__1,-17.4435496624,-1.138543574
abx_media__rpmi_trisulf__2,-17.9208835573,-1.125744815
abx_media__camhb_trisulf__1,-16.5831652129,-0.616348749
abx_media__camhb_trisulf__2,-16.5498979186,-0.651084973
abx_media__m9_cef__1,-7.2003638019,-0.424559634
abx_media__m9_cef__2,-6.4652847175,-0.35219075800000005
abx_media__rpmi_cef__1,-8.6452669504,0.17718560300000002
abx_media__rpmi_cef__2,-8.7723264769,0.253641923
abx_media__camhb_cef__1,-13.9441790985,-0.8382274850000001
abx_media__camhb_cef__2,-14.820658922,-0.903455694
abx_media__m9_cipro__1,-3.7433819906,-0.296102011
abx_media__m9_cipro__2,-4.2331583759,-0.23094071100000002
abx_media__rpmi_cipro__1,-8.9118335653,-0.708797459
abx_media__rpmi_cipro__2,-11.7870324044,-0.968107711
abx_media__camhb_cipro__1,-17.1083319735,-1.356589447
abx_media__camhb_cipro__2,-16.9956846698,-1.123683673
hot_tale__42c_ale3_30c__1,0.49907831900000005,0.062207968
hot_tale__42c_ale3_30c__2,-0.1451443066,0.01735881
hot_tale__42c_ale3_37c__1,-1.2144754313,0.43556652300000004
hot_tale__42c_ale3_37c__2,-0.4812084451,0.40063680300000004
hot_tale__42c_ale3_44c__1,-8.0598586779,0.37188534300000003
hot_tale__42c_ale3_44c__2,-9.6923915869,0.35534419300000003
hot_tale__hot_ale3_mid_30c__1,-5.0259825517,0.739618883
hot_tale__hot_ale3_mid_30c__2,0.136481771,0.562500333
hot_tale__hot_ale3_mid_37c__1,1.6830199357,0.5847484430000001
hot_tale__hot_ale3_mid_37c__2,1.2828228448,0.18943374300000002
hot_tale__hot_ale3_mid_44c__1,-2.3611045235,-0.071245341
hot_tale__hot_ale3_mid_44c__2,-3.6727246566,-0.002275453
hot_tale__hot_ale3_30c__1,1.2681352681,0.515020333
hot_tale__hot_ale3_30c__2,1.6225957375,0.5286701730000001
hot_tale__hot_ale3_37c__1,2.5408789865,0.349377103
hot_tale__hot_ale3_37c__2,2.2354647643,0.396319383
hot_tale__hot_ale3_44c__1,-3.454800915,0.286434483
hot_tale__hot_ale3_44c__2,-4.6706191326,0.302318703
hot_tale__hot_ale4_30c__1,-1.3496424837,-0.059878781000000006
hot_tale__hot_ale4_30c__2,-1.7264284694,0.027680622000000002
hot_tale__hot_ale4_37c__1,-0.9762441332,-0.154360834
hot_tale__hot_ale4_37c__2,-0.36920709430000004,-0.04945323
hot_tale__hot_ale4_44c__1,-4.740080219,0.164713793
hot_tale__hot_ale4_44c__2,-4.8873404608,0.075804102
hot_tale__hot_ale8_30c__1,-0.6128271414,-0.056768665
hot_tale__hot_ale8_30c__2,-0.49785930510000004,-0.10699186200000001
hot_tale__hot_ale8_37c__1,-0.08868084700000001,-0.007091699000000001
hot_tale__hot_ale8_37c__2,-1.0419489127,-0.044047578000000004
hot_tale__hot_ale8_44c__1,-5.8293868077,0.07381628
hot_tale__hot_ale8_44c__2,-5.9350046719,0.140506256
hot_tale__hot_ale9_mid_30c__1,-1.1276680191,0.119931675
hot_tale__hot_ale9_mid_30c__2,-1.4352572471,0.10594186400000001
hot_tale__hot_ale9_30c__1,1.4653721603,0.057352916000000004
hot_tale__hot_ale9_30c__2,1.3385252407000001,0.174084083
hot_tale__hot_ale9_mid_37c__1,-0.1565929251,-0.07088768
hot_tale__hot_ale9_mid_37c__2,-0.9357221294,0.028525377
hot_tale__hot_ale9_37c__1,0.2372030498,0.032825572000000004
hot_tale__hot_ale9_37c__2,0.10673917570000001,0.037217243000000004
hot_tale__hot_ale9_mid_44c__1,-5.4527105371,0.286125693
hot_tale__hot_ale9_mid_44c__2,-6.2745429913,0.30561196300000004
hot_tale__hot_ale9_44c__1,-4.5015535173,-0.027297961000000003
hot_tale__hot_ale9_44c__2,-4.7038296045,-0.086313521
hot_tale__hot_ale10_30c__1,0.5926955732,0.23749544300000003
hot_tale__hot_ale10_30c__2,0.8920759424,0.42203483300000005
hot_tale__hot_ale10_37c__1,1.7931602084,0.06875389400000001
hot_tale__hot_ale10_37c__2,1.5391786695,0.12083432100000001
hot_tale__hot_ale10_44c__1,-3.6799941093,-0.035753444
hot_tale__hot_ale10_44c__2,-4.139572429,0.110043497
hot_tale__hot_ale16_30c__1,1.1119791257,0.129309161
hot_tale__hot_ale16_30c__2,1.3324411754,0.251086443
hot_tale__hot_ale16_37c__1,0.6832047945,-0.022647861000000002
hot_tale__hot_ale16_37c__2,0.7722020642,-0.007290675000000001
hot_tale__hot_ale16_44c__1,-3.7427931921,0.039920518
hot_tale__hot_ale16_44c__2,-4.4907718442,0.206041613
pdhr_ale__pdhR-13_51__1,-0.9182615168,0.426042593
pdhr_ale__pdhR-13_51__2,-0.6268644921000001,0.345369843
pdhr_ale__pdhR-14_46__1,-1.2502645349,0.413744223
pdhr_ale__pdhR-14_46__2,-2.1879458538,0.374689043
pdhr_ale__pdhR-15_51__1,-2.2734764347,0.208151253
pdhr_ale__pdhR-15_51__2,-2.044663087,0.291227723
pdhr_ale__pdhR-16_49__1,-1.3084539278,0.35863981300000003
pdhr_ale__pdhR-16_49__2,-2.5341946054999998,0.29102474300000003
tcs__del_atoC_LiAcet__1,4.8382499839,0.372321163
tcs__del_atoC_LiAcet__2,4.7536561300999995,0.554500683
tcs__del_atoC_LiCl__1,3.8313685863,0.729717593
tcs__del_atoC_LiCl__2,4.2201143455,0.8032040530000001
tcs__del_atoC_m9__1,4.0184176539,0.699493633
tcs__del_atoC_m9__2,4.0756543032,0.8078232030000001
tcs__del_baeR_etoh__1,11.8148271606,0.7253874130000001
tcs__del_baeR_etoh__2,11.19513202,0.8432000030000001
tcs__del_baeR_lb__1,11.2982107177,0.45295403300000003
tcs__del_baeR_lb__2,11.0642306189,0.513648663
tcs__del_btsR_01xlb__1,3.3606219012,-1.00432669
tcs__del_btsR_01xlb__2,2.8212773894,-1.132510871
tcs__del_btsR_lb__1,8.9796179357,0.905930643
tcs__del_btsR_lb__2,9.057654629,0.882795573
tcs__del_btsR_pyruvate__1,1.3923411502,-1.207481932
tcs__del_btsR_pyruvate__2,1.1812650014,-1.260247428
tcs__del_cpxR_etoh__1,10.5204123648,1.209290043
tcs__del_cpxR_etoh__2,10.3793126973,1.196778413
tcs__del_cpxR_lb__1,10.8304425548,0.560846033
tcs__del_cpxR_lb__2,11.1758601006,0.640789563
tcs__del_cusR_CuSO4__1,10.7152572981,1.046254113
tcs__del_cusR_CuSO4__2,10.3939462056,1.048489943
