,PSPTO_RS14105
SRX1828913,0.3888960168
SRX1828914,0.4390830169
SRX1828915,0.0391084786
SRX1828916,-0.3394949833
SRX1828917,-0.4280044954
SRX1828918,-0.1089620905
SRX3983989,1.3486213862
SRX3983990,1.791502102
SRX3983993,1.4642446371
SRX3983994,1.2776064925
SRX3983995,0.9445328937
SRX3983996,-0.9000440438
SRX3983997,0.7334160242000001
SRX3983998,0.8343542319
SRX3983999,1.2822475424
SRX3984000,1.1589911225
SRX3984001,0.43671238830000003
SRX3984002,0.7099064911
SRX3984003,1.7402606708000001
SRX3984004,0.9007704266000001
SRX3984005,1.0754427454
SRX3984006,1.4917873176
SRX3984007,1.3107265629
SRX3984008,1.1739506806
SRX3984009,0.735848563
SRX3984010,0.9895443792
SRX3984011,1.1846114559
SRX3984012,0.8803844252
SRX3984013,1.1065463083
SRX3984014,0.5027666834
SRX3984015,1.9152890452
SRX3984016,0.8983202152
SRX3984017,1.0111137889
SRX3984019,1.6083665555
SRX3984020,1.0450807963
SRX3984021,1.0202702581
SRX3984022,0.8628661146000001
SRX3984023,0.31732577230000003
SRX3984024,0.6184160312
SRX3984025,1.0923652373
SRX3984026,0.9839045493
SRX3984027,1.4257894536
SRX3984028,1.6547179829
SRX3984029,1.0466260576
SRX3984031,0.1399425088
SRX3984032,1.522979051
SRX3984034,-0.0062841623
SRX3984035,0.017519333300000002
SRX3984036,-0.9867923442000001
SRX3984037,-0.6491867443
SRX3984038,-0.45676796540000003
SRX3984039,-0.5174335906
SRX3984040,1.0907031982
SRX3984041,-0.6618338153000001
SRX3984042,-0.4204039861
SRX3984043,-0.0241148823
SRX3984045,1.5888115345
SRX3984046,0.06750663400000001
SRX3984047,1.3530632155
SRX3984048,2.4919835272
SRX3984049,2.6875417618
SRX3984050,2.4618005623
SRX3984051,1.2362943101
SRX3984052,2.2981152432
SRX3984056,0.7338071939
SRX3984057,0.9607204807
SRX3984058,0.3362978448
SRX3984059,0.8209502329
SRX3984061,1.0519001872
SRX3984062,0.9396648903
SRX3984063,1.8504479784
SRX3984064,1.7139458268
SRX3984065,0.9181891869000001
SRX3984066,1.120260441
SRX3984067,0.640705749
SRX3984068,0.8809177563
SRX3984069,0.5255081614
SRX3984070,0.8015049022
SRX3984071,0.7154552754
SRX3984073,1.3608212538
SRX3984074,1.485120003
SRX3984077,1.4435810284000001
SRX3984078,1.3970575222
SRX3984079,-1.2266751975
SRX3984080,-0.3785482439
SRX3984082,1.8419002207
SRX3984084,0.9598933802
SRX6997963,-0.7856464215000001
SRX6997964,-0.06547876970000001
SRX6997965,0.6794177722
SRX6997967,0.36969668840000003
SRX6997968,0.8700464979
SRX6997969,0.2700210091
SRX6997971,0.4159497331
SRX6997972,-2.1332313731
SRX6997973,-0.49216100420000003
SRX3159100,0.1262870782
SRX3159101,-0.1538388895
SRX3159102,0.32978350970000003
SRX3159103,-0.3022316984
SRX3159000,0.9774174210000001
SRX3159001,-0.5219102256
SRX3159002,-0.9987046241
SRX3159003,-1.5850020354
SRX3159004,0.2345695768
SRX3159005,-1.5478353223
SRX3159006,-0.09687864110000001
SRX3159007,-0.2024839545
SRX3159008,0.07827606840000001
SRX3159009,0.6002423268
SRX3159010,0.5945699309
SRX3159012,0.2058513633
SRX3159013,0.3093259117
SRX3159014,0.5261612657
SRX3159015,-0.4455743076
SRX3159016,0.32538695100000004
SRX3159017,-0.6558694894
SRX3159018,-0.1797712566
SRX3159019,1.7473041293
SRX3159020,0.4556960984
SRX3159021,0.0468385459
SRX3159022,0.7829271549
SRX3159023,0.38900716080000003
SRX3159024,0.1912010614
SRX3159025,1.2795570147
SRX3159026,-3.0823378888
SRX3159027,0.3522958855
SRX3159028,-0.213504355
SRX3159029,-0.1983461337
SRX3159030,-0.0896609486
SRX3159034,0.5968774301
SRX3159036,0.45420398310000004
SRX3159037,0.6349667912
SRX3159041,-0.1885994402
SRX3159042,0.8631289908
SRX3159043,-0.4511980983
SRX3159045,-0.3443738442
SRX3159047,-0.44316786140000003
SRX3159048,0.5909379799000001
SRX3159049,0.3946603484
SRX3159050,0.8213211022
SRX3159051,-0.11289826
SRX3159052,0.3101279196
SRX3159053,-0.0396405853
SRX3159054,-0.8856649948
SRX3159055,-0.07315027240000001
SRX3159056,-0.0584514345
SRX3159057,-0.6097601261000001
SRX3159058,0.5674433626000001
SRX3159060,0.2333325198
SRX3159061,0.3860114276
SRX3159062,0.35138247580000004
SRX3159063,0.7956738615000001
SRX3159066,0.6580988772
SRX3159069,-1.4417762165
SRX3159070,-0.20552611380000002
SRX3159071,-0.4078447069
SRX3159073,0.9126508137
SRX3159074,-0.4502852391
SRX3159075,0.513369944
SRX3159076,0.45062824500000004
SRX3159080,0.5241899194
SRX3159082,-0.0871854298
SRX3159083,0.017034314800000002
SRX3159086,0.0966647405
SRX3159087,0.5690698692
SRX3159088,-1.1301596424
SRX3159089,0.7371236909000001
SRX3159090,0.0632536171
SRX3159091,0.2233034287
SRX3159092,0.48648099520000004
SRX3159093,-1.0489415331
SRX3159094,0.1787554175
SRX3159095,-0.5885687345
SRX3159096,0.7486426350000001
SRX3159097,0.1068272988
SRX3159098,-1.9720366666
SRX3159099,-1.8474916621
SRX3158988,-0.6110847673
SRX3158989,-1.478552407
SRX3158990,-0.2554716991
SRX3158991,-2.3932637409
SRX3158992,0.41861544780000004
SRX3158996,0.1924693195
SRX3644656,0.1915336818
SRX3644657,-0.0839250683
SRX3644658,-0.1076086136
SRX3644659,-0.3551255339
SRX3644660,-0.3626137547
SRX3644661,-0.2507320705
SRX3644662,-0.4724698627
SRX3644663,-0.2521905329
SRX3644664,-0.06419204540000001
SRX3644665,0.28375144
SRX3644666,-0.32401698430000003
SRX3644667,0.28834110690000003
SRX3644668,-1.1908037811
SRX3644669,-0.8736973678000001
SRX3644670,-1.3340224605
SRX3644671,-0.0149909029
SRX3644672,-0.5079845247
SRX3644673,-0.012397061800000001
