,-0.05565664880120466,-0.04709408744717317,-0.038531526093141685,-0.029968964739110197,-0.02140640338507871,-0.012843842031047221,-0.0042812806770157336,0.004281280677015754,0.012843842031047242,0.021406403385078737,0.029968964739110218,0.0385315260931417,0.047094087447173194,0.05565664880120469,0.06421921015523617,0.07278177150926765,0.08134433286329915,0.08990689421733064,0.09846945557136214,0.1070320169253936
thresh,-0.0599379294782204,0.0599379294782204,1,,,,,,,,,,,,,,,,,
unreg,0,5,15,62,272,686,1136,910,427,150,80,47,45,28,8,5,5,2,3,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yceA' 'ybiS' 'rhlE' 'rrmA' 'ygjO' 'uhpB' 'pyrF' 'potB'],['suhB' 'yehU' 'dniR' 'ydgI' 'yegD'],['ydiY' 'potA' 'uhpA' 'queA' 'ycaO'],['ygiR' 'yhdG'],['yeeF' 'yliG' 'yegQ'],[]
