,PSPTOB0049
SRX1828913,0.3182270619
SRX1828914,-0.5716303041
SRX1828915,-0.1207731452
SRX1828916,-0.7538302724
SRX1828917,-0.1974539167
SRX1828918,-0.8536051604
SRX3983989,0.44298132900000003
SRX3983990,-0.0679972709
SRX3983993,-0.2716665267
SRX3983994,-0.2839116324
SRX3983995,0.0762302166
SRX3983996,0.3810893842
SRX3983997,0.008583357100000001
SRX3983998,0.1029236691
SRX3983999,0.2877339597
SRX3984000,0.3552741041
SRX3984001,-0.1316246648
SRX3984002,-0.1004345222
SRX3984003,-0.3006646397
SRX3984004,0.0206288705
SRX3984005,0.35832974160000003
SRX3984006,0.1938837387
SRX3984007,0.11862493660000001
SRX3984008,-0.051128017000000005
SRX3984009,0.10549349150000001
SRX3984010,-0.3168528237
SRX3984011,0.08625328410000001
SRX3984012,-0.2308853733
SRX3984013,0.1834047523
SRX3984014,0.4425315977
SRX3984015,-0.0251881233
SRX3984016,-0.2686814305
SRX3984017,0.0154615094
SRX3984019,0.1276673823
SRX3984020,-0.43823340450000003
SRX3984021,0.20063290490000002
SRX3984022,0.0468567443
SRX3984023,-0.1026407899
SRX3984024,-0.11424084050000001
SRX3984025,-0.2456563103
SRX3984026,0.59196232
SRX3984027,-0.0047421687
SRX3984028,0.26019209800000004
SRX3984029,0.0212778518
SRX3984031,0.1788289509
SRX3984032,-0.0856461597
SRX3984034,0.017682158400000002
SRX3984035,-0.6412986711
SRX3984036,0.5464359619
SRX3984037,1.0420132317
SRX3984038,0.5139394371
SRX3984039,0.4749272735
SRX3984040,0.0646127278
SRX3984041,0.2511802114
SRX3984042,0.0577833283
SRX3984043,-0.1233370374
SRX3984045,-0.24931951400000002
SRX3984046,0.0597544509
SRX3984047,0.3146318808
SRX3984048,0.14705704790000002
SRX3984049,0.35839856540000004
SRX3984050,0.11827468440000001
SRX3984051,0.4165445003
SRX3984052,-0.0956530657
SRX3984056,-0.0227305254
SRX3984057,0.1518775097
SRX3984058,0.2540224432
SRX3984059,-0.1024502264
SRX3984061,0.1135910691
SRX3984062,0.2027037018
SRX3984063,0.2903130834
SRX3984064,0.0814881536
SRX3984065,0.0927035969
SRX3984066,0.1408222681
SRX3984067,0.2425519606
SRX3984068,0.2302305845
SRX3984069,0.0187631122
SRX3984070,0.2538502718
SRX3984071,0.1285609804
SRX3984073,0.22989842270000002
SRX3984074,0.2873415676
SRX3984077,0.1790724504
SRX3984078,-0.0286696762
SRX3984079,0.3429151721
SRX3984080,0.0252041806
SRX3984082,0.15566913770000002
SRX3984084,0.29584894240000004
SRX6997963,0.13424725
SRX6997964,0.0914980598
SRX6997965,-0.6685900920000001
SRX6997967,-0.1692345143
SRX6997968,-0.5397194577000001
SRX6997969,-0.3050251663
SRX6997971,0.0349872642
SRX6997972,-1.8519853367999999
SRX6997973,-0.7198238666
SRX3159100,-0.0504232144
SRX3159101,0.0565459605
SRX3159102,0.7605598884
SRX3159103,-0.7666826345000001
SRX3159000,0.4399411039
SRX3159001,0.1070657971
SRX3159002,0.0604957361
SRX3159003,0.9738943631
SRX3159004,-1.2892249795000001
SRX3159005,2.0853132421
SRX3159006,0.44257105880000003
SRX3159007,0.2711702883
SRX3159008,0.0805411664
SRX3159009,0.11973911320000001
SRX3159010,2.2587332267
SRX3159012,-0.5237551266
SRX3159013,1.2697330289
SRX3159014,-1.2892249795000001
SRX3159015,0.7190616292
SRX3159016,0.06840410570000001
SRX3159017,0.1955199293
SRX3159018,1.0216333955
SRX3159019,0.1499396738
SRX3159020,-1.2892249795000001
SRX3159021,-0.39675770730000004
SRX3159022,-1.2892249795000001
SRX3159023,0.645272971
SRX3159024,0.24480612200000001
SRX3159025,1.4655127129
SRX3159026,-1.2892249795000001
SRX3159027,1.3059885347
SRX3159028,1.8019605423
SRX3159029,-1.2892249795000001
SRX3159030,1.0154699132
SRX3159034,0.4999501657
SRX3159036,0.5588018218
SRX3159037,1.2242135637
SRX3159041,0.8087065307
SRX3159042,0.7631716764
SRX3159043,1.399734713
SRX3159045,1.2335601073
SRX3159047,0.6656400599
SRX3159048,0.2138568211
SRX3159049,1.2926737274
SRX3159050,2.0811353365
SRX3159051,2.3695057712
SRX3159052,-1.2892249795000001
SRX3159053,-0.43666943610000003
SRX3159054,1.4326977203
SRX3159055,-1.2892249795000001
SRX3159056,1.9186477842
SRX3159057,1.1387013244
SRX3159058,-0.4958860231
SRX3159060,-1.2892249795000001
SRX3159061,1.6088913103
SRX3159062,0.6667360779
