k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.022850870434194804,,,
12,Zinc - Intermediate,False,0.008692264192210263,,,
14,UC-7,False,0.007677437113597989,,,
10,Copper,False,-0.005821292670443654,,,
1,UC-2,False,0.004864427645225078,,,
3,Cadmium,False,-0.0035896675288677217,,,
9,UC-5,False,-0.002310434979434316,,,
0,UC-1,False,-0.0021438279305584732,,,
2,UC-3,False,-0.0016323806741274894,,,
5,Lead,False,-0.0015870989370159805,,,
8,Zinc - Fast,False,0.0014219264834537172,,,
6,Iron,False,-0.0010333387681748718,,,
4,UC-4,False,0.0010225015797186642,,,
13,UC-6,False,-0.0002679431243450381,,,
11,Chromium,False,0.00022354912332957607,,,
