,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.33333360913457e-11,0.2319688984716215,3.0,0.0,0.0942076466,6.0,-0.2642518358,12.0,0.1700441893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.09080328356666667,0.1460563095086361,3.0,1.0,-0.0757315996,7.0,0.1971368272,13.0,0.1510046231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.011177311833333333,0.13562314340490011,3.0,2.0,-0.0527615903,8.0,-0.0806575166,14.0,0.1669510424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.3357396734,0.07952806042601587,3.0,3.0,-0.4167049646,9.0,-0.3327827338,15.0,-0.2577313218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.07857912826666667,0.1062255011318341,3.0,4.0,-0.0277550805,10.0,-0.2006686791,16.0,-0.0073136252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.079585714,0.02800862409022989,3.0,5.0,-0.1050184833,11.0,-0.0841714595,17.0,-0.0495671992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.5675287987,0.7289130359280532,2.0,18.0,0.052109448100000004,71.0,1.0829481493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.49603827370000003,0.25526657338055186,3.0,19.0,0.7392306775,70.0,0.5186783867,205.0,0.2302057569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.29423448273749997,0.29847072752728737,8.0,20.0,-0.8991139459,32.0,-0.2654852903,55.0,-0.12029594240000001,67.0,0.0230500837,126.0,-0.08107483580000001,147.0,-0.2962648661,203.0,-0.166877075,210.0,-0.5478139901,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.4644930031,0.09195757384575673,3.0,21.0,0.4381183859,34.0,0.3886046132,61.0,0.5667560102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.43838259305000005,0.17513878262627153,8.0,22.0,0.512491037,104.0,0.3974581171,111.0,0.3044185954,133.0,0.36184042240000003,165.0,0.1327837768,238.0,0.548931299,265.0,0.6909050121,270.0,0.5582324846,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.5312114031285714,0.24283589133964303,7.0,23.0,-0.6413397119,56.0,-0.42809731240000004,82.0,-0.32592288680000003,118.0,-0.5233722547,134.0,-0.39002994360000004,137.0,-1.0278224401,227.0,-0.38189527240000004,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.12545561745000003,0.29612447570703126,4.0,24.0,0.3691604819,101.0,0.3763717568,139.0,-0.21775372880000002,149.0,-0.0259560401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.0254899904750001,0.14109662279709748,4.0,25.0,1.0541459084,123.0,1.1609154442,155.0,0.8270400965,191.0,1.0598585128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.4146690621333334,0.11042058044708707,3.0,26.0,0.5158849153,59.0,0.4312118458,159.0,0.2969104253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.44851042630000004,0.12551948871835017,5.0,27.0,0.3858140329,76.0,0.37121369390000003,146.0,0.4740822202,162.0,0.6572382668,262.0,0.35420391770000004,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.33476319400000004,0.261060826441777,4.0,28.0,-0.0141287683,94.0,0.30892504660000003,186.0,0.5991143727,231.0,0.44514212500000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.8761196710000001,0.03589492847367707,3.0,29.0,0.8835777402,49.0,0.8370815895,260.0,0.9076996833000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.23122384452000003,0.413972912010148,5.0,30.0,0.5273626833,77.0,0.6787497848,172.0,-0.3710510219,259.0,0.27185283,280.0,0.049204946400000005,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.255888269625,0.2361593030602732,4.0,31.0,0.0207404285,40.0,-0.3171331944,138.0,-0.5422477064,192.0,-0.1849126062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.07728802861428574,0.3009594783432021,7.0,33.0,0.1985605382,39.0,-0.1077008614,58.0,-0.09890874740000001,122.0,-0.6988467188,170.0,-0.029715524700000003,244.0,0.008169032,261.0,0.1874260818,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.017372872142857137,0.453701966234056,7.0,35.0,-0.0382470726,79.0,-0.6441256359,92.0,-0.10966501000000001,208.0,-0.2736206965,251.0,0.7584298593000001,263.0,0.39712543110000004,299.0,0.031713229600000004,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.10580068973333333,0.2667988389995449,3.0,36.0,-0.403822283,234.0,0.1108042483,275.0,-0.024384034500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.11877544690000001,0.03140116126314834,3.0,37.0,0.1127726794,214.0,0.09080897610000001,307.0,0.1527446852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,0.748009776625,0.5972833470805549,4.0,38.0,0.5276446595000001,102.0,1.6361220998000001,248.0,0.48482825620000003,269.0,0.343444091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.88704444635,0.27495225407638524,4.0,41.0,0.7267964191,178.0,1.2938689622,249.0,0.7127139315000001,309.0,0.8147984726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.19546627230000002,0.09897982053369048,2.0,42.0,0.2654555746,294.0,0.12547697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.4232553846,0.7171782616580877,8.0,43.0,1.3395663427,142.0,-0.12184679970000001,166.0,1.0839251051,177.0,-0.1393474292,221.0,1.3982859272,256.0,-0.23047396620000002,282.0,0.1281955008,305.0,-0.0722616039,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.6479429764,0.42843093145231376,2.0,44.0,0.9508893933,154.0,0.3449965595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,0.41719528307777776,0.3944431943816745,18.0,45.0,1.1929705693,54.0,-0.2730775903,106.0,0.522915894,108.0,0.32015987830000003,135.0,0.4140438994,143.0,0.1527356402,150.0,0.4234071465,183.0,0.49792842140000004,204.0,-0.0469186507,226.0,-0.024966319900000002,253.0,0.2453005355,255.0,1.1051071544,257.0,0.7370486317,264.0,0.5372930847,268.0,0.4932118011,284.0,0.9036868309,300.0,0.3253561323,306.0,-0.016687963400000002
