,USA300HOU_RS13245
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.9427240712
USA300_LAC_U01-Set001_CAMHB_Control_1,5.8014169033
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.0730948702
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.1371616658
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.2672766594
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,5.8424956648
USA300_LAC_U01-Set001_CAMHB_Control_2,5.8695961812
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.9835662012
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,5.7262515073
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.2542775475
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.3865500274
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.2368610628
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.1088255913
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.9007050357
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.6431087156
USA300_LAC_U01-Set001_R10LB_Control_1,8.2745188135
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.2519041403
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.3609556338
USA300_LAC_U01-Set001_R10LB_Control_2,8.344619699
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.2633339932
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.2507125574
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.0659015702
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.8690712977
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.9633701863
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.9585767324
