,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,0.5560670287333334,0.28453659029509754,3.0,0.0,0.7008549857,1.0,0.7390911523,2.0,0.2282549482,,
1,AB0057_PGcoculture__AB ,-5.421010862427522e-19,0.04605135879538321,4.0,3.0,0.0661831494,4.0,-0.0286597278,5.0,-0.033871146500000004,6.0,-0.0036522751
2,AB0057_PGcoculture__ABPG,0.597450783325,0.04739230273156105,4.0,7.0,0.5777258667,8.0,0.5531790586,9.0,0.5952347205,10.0,0.6636634875
3,AB5075_AZI__AZI_000,0.0,0.0313709571032212,2.0,11.0,-0.022182616500000002,17.0,0.022182616500000002,,,,
4,AB5075_AZI__preculture,-0.09150345544999999,0.08140974840236077,2.0,12.0,-0.0339380703,13.0,-0.1490688406,,,,
5,AB5075_AZI__AZI_040,1.40376242245,0.2037825930734284,2.0,14.0,1.5478584759,18.0,1.259666369,,,,
6,AB5075_AZI__AZI_028,1.25588519485,0.052999453331664594,2.0,15.0,1.2933614677,19.0,1.218408922,,,,
7,AB5075_AZI__AZI_003,0.17731834010000003,0.06587736200441095,2.0,16.0,0.2239006695,20.0,0.13073601070000002,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.35692677573333337,0.009980162718089977,3.0,21.0,0.35025668990000003,28.0,0.3684003759,29.0,0.3521232614,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,6.505213034913027e-19,0.13077723665817745,3.0,22.0,0.1298123765,23.0,-0.1317212001,24.0,0.0019088236,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.2606114479666667,0.14992675685851087,3.0,25.0,0.1386961562,26.0,0.2151241379,27.0,0.4280140498,,
11,AB5075_VIR-O_LSO__VIR-O,-5.782411586589357e-19,0.01353898402432906,3.0,30.0,0.0122321988,32.0,0.0023150377,34.0,-0.014547236500000001,,
12,AB5075_VIR-O_LSO__LSO,0.007912755133333338,0.2609437181661012,3.0,31.0,-0.2015893862,33.0,0.30020919,35.0,-0.0748815384,,
13,AB5075_Zinc__Control,9.25185853854297e-18,0.28176031821110864,3.0,36.0,0.1212391668,37.0,-0.3220859775,38.0,0.20084681070000002,,
14,AB5075_Zinc__Zinc,0.2492851404,0.0010058326676015365,2.0,39.0,0.2485739093,40.0,0.2499963715,,,,
15,AB5075_biofilm+abx__planktonic,1.850371707708594e-17,0.5147073242262847,3.0,41.0,0.5938128808,42.0,-0.3184314621,44.0,-0.2753814187,,
