,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.3491613835719808,3.0,0.0,-0.0749314071,2.0,0.38054387970000003,4.0,-0.3056124726,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.9404181638666667,0.46093260161964145,3.0,1.0,1.2599087182,3.0,1.1493234021,5.0,0.4120223713,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.4144667875749999,0.35287983774957865,4.0,6.0,1.5086521342,20.0,1.6336610065000001,40.0,1.6235311425,63.0,0.8920228671,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.36320658982500004,0.041865236113357865,4.0,7.0,0.3747259377,33.0,0.3256047231,81.0,0.3351908807,82.0,0.4173048178,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,3.35948463415,1.4215924328826208,4.0,8.0,2.3683183207000003,51.0,5.2262207271,65.0,3.7002720322,76.0,2.1431274566,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,2.8741139902,2.097721651290407,3.0,9.0,1.8778790258,22.0,1.4601454262,49.0,5.2843175186,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.9944976125,0.003203933069625512,2.0,10.0,0.9967631353,26.0,0.9922320897,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.5349106069333334,0.9772138359765592,3.0,11.0,2.4841583369,54.0,1.5840618516,83.0,3.5365116323,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,3.658499670675,1.1264533739138103,4.0,12.0,2.9922219035,48.0,5.2406954957,64.0,3.6695656809,78.0,2.7315156026,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.837022821175,0.16693065247788755,4.0,13.0,0.7548774582000001,38.0,1.0378498962,67.0,0.6562828731,72.0,0.8990810572,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.2296758439666666,0.34390936195262223,3.0,14.0,1.3152844328,41.0,1.5226944588,85.0,0.8510486403,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.385988905725,0.2702313865717701,4.0,15.0,1.6572295846,52.0,1.4860869713,71.0,1.0179221011,80.0,1.3827169659,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,3.7813994946333334,1.2195054080346333,3.0,16.0,3.1408093162,53.0,5.1877086757,77.0,3.015680492,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,4.195012557166667,1.0169865616222338,3.0,17.0,3.2612642256,50.0,5.2786096806,66.0,4.0451637653,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.4762035677000003,0.5390347201049926,3.0,18.0,2.9605419563,25.0,4.035908944,62.0,3.4321598028,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.69748851855,0.08551252653899062,4.0,19.0,0.7470156113,28.0,0.7231371668000001,56.0,0.5704559878000001,73.0,0.7493453083,,,,,,,,,,,,,,,,,,,,
