sample,new_3035475_3036308_c
LBexp_1,7.3643
LBexp_2,7.5015
LBexp_3,7.7256
LBtran_1,7.3506
LBtran_2,7.5558
LBtran_3,7.5568
LBstat_1,7.6494
LBstat_2,7.8584
LBstat_3,7.7752
LBGexp_1,7.1793
LBGexp_2,7.3278
LBGexp_3,7.5222
LBGtran_2,7.8546
LBGtran_3,7.5619
LBGstat_1,7.3957
LBGstat_2,7.2752
LBGstat_3,7.8076
S0_1,7.917999999999998
S0_2,7.0133
S0_3,7.9678
S1_1,7.8805
S1_2,8.0995
S1_3,6.9907
S2_1,8.0352
S2_2,7.7225
S2_3,7.6839
S3_1,9.8444
S3_2,9.2549
S4_1,10.2993
S4_2,10.2153
S4_3,9.9161
S5_1,10.6903
S5_2,10.3022
S5_3,10.5473
S6_1,10.5472
S6_2,8.629
S6_3,10.0375
S6/t_1,10.5641
S6/t_2,8.4051
S6_4,9.9254
S6_5,10.2188
S6_6,10.0562
S7_4,10.9559
S7_5,10.664
S7_6,11.3
S8_4,10.6052
S8_5,9.913
G135_1,8.2188
G135_3,9.6556
G150_1,7.6206
G150_2,7.1842
G150_3,7.7898
G180_1,7.4925
G180_2,7.3708
G180_3,8.412
C30_1,8.9843
C30_2,10.6784
C90_1,10.2921
C90_2,8.3842
BI_1,7.3704
BI_2,7.7871
BC_2,9.5476
BC/t_1,9.8275
BC/t_2,10.6152
BC_1,8.8815
Sw_1,10.0309
Sw_2,10.0232
BT_1,9.5965
BT_2,9.2713
B36_1,9.2228
B36_2,8.8686
B60_1,9.5321
B60_2,10.2194
M9exp_1,7.0801
M9exp_2,7.2399
M9exp_3,7.0084
M9tran_1,7.5136
M9tran_2,7.4866
M9tran_3,7.2638
M9stat_1,8.675
M9stat_2,9.7873
M9stat_3,9.5367
M+G_1,9.6443
M+G_2,8.4356
M+G_3,8.4795
Glu_1,8.0659
Glu_2,7.7617
Glu_3,8.4299
Fru_1,10.7341
Fru_2,10.5653
Fru_3,7.6847
Mal_1,8.3916
Mal_2,10.4658
Mal_3,8.1397
G+S_2,10.0304
G+S_3,8.9348
Pyr_1,9.3812
Pyr_2,9.83
Pyr_3,9.5899
Gly_1,8.9273
Gly_2,10.6253
Gly_3,11.0477
Glucon_1,9.3389
Glucon_2,8.426
Glucon_3,8.2461
aero_1,7.6464
aero_2,7.8187
aero_3,7.1624
nit_1,8.5179
nit_2,7.8639
nit_3,7.7683
ferm_1,7.8321
ferm_2,7.7615
ferm_3,8.0791
