,0
gene_id,mglA
name,mglA
operon,mglBAC
gene_product,Inorganic ion transport and metabolism
cog,<i>Not Available</i>
regulator,"['arcA', 'crp', 'fis', 'flhD;flhC', 'galR', 'galS', 'nac', 'rpoD', 'rpoS']"
link,<i>Not Available</i>
