,0
name,Suf System
TF,NsrR+IHF+IscR+OxyR+Fur+ppGpp
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120016814&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">NsrR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257183&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">IHF</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011429&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">IscR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011302&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">OxyR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125285350&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Fur</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125258878&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ppGpp</a>"
function,Iron-sulfur cluster biosynthesis and insertion
category,Metal Homeostasis
has_venn,True
scatter,5
exp_var,0.002803730426814144
precision,1.0
recall,1.0
