,-0.1343207058300495,-0.11365598185619574,-0.09299125788234197,-0.0723265339084882,-0.05166180993463443,-0.030997085960780657,-0.010332361986926886,0.010332361986926886,0.030997085960780657,0.05166180993463443,0.0723265339084882,0.09299125788234197,0.11365598185619574,0.1343207058300495,0.15498542980390329,0.17565015377775706,0.19631487775161083,0.2169796017254646,0.23764432569931837,0.25830904967317214
thresh,-0.1446530678169764,0.1446530678169764,24,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,13,132,1408,1346,108,7,2,0,0,0,0,0,0,0,0,0
ppGpp,0,0,0,0,3,18,387,376,28,1,1,0,0,0,0,0,0,0,0,0
IHF,0,0,0,0,0,11,56,54,11,0,0,0,0,0,0,0,0,0,0,0
OxyR,0,0,1,0,0,2,9,6,1,0,0,0,0,0,0,0,0,0,0,0
NsrR,0,0,0,0,0,1,24,8,1,0,0,0,0,0,0,0,0,0,0,0
Fur,0,0,0,0,2,8,28,36,10,3,1,0,0,0,0,0,0,0,0,0
IscR,0,0,0,0,0,2,8,11,1,1,0,0,0,0,0,0,0,0,0,0
ppGpp and IHF,0,0,0,0,0,1,19,20,5,0,0,0,0,0,0,0,0,0,0,0
ppGpp and OxyR,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and NsrR,0,0,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Fur,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
IHF and NsrR,0,0,0,0,0,1,10,11,4,0,0,0,0,0,0,0,0,0,0,0
IHF and Fur,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
OxyR and NsrR,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OxyR and Fur,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ppGpp, Fur, and IscR",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, NsrR, and Fur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, NsrR, and Fur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and Fur",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OxyR, and NsrR",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OxyR, and Fur",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and OxyR",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and NsrR",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, OxyR, NsrR, Fur, and IscR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
