,A,IscR,ihfB,NsrR,Fur,OxyR
oxidative__deloxyr_pq__1,1.5958279808991036,-0.11140252950000118,0.8749087249999992,1.3521159439999997,0.7270403439999988,-7.3223905695000004
oxidative__deloxyr_pq__2,1.1273859109533797,-0.08296399349999994,0.9672342149999996,1.0272337349999985,0.6809726839999986,-7.2472015085
oxidative__delsoxr_pq__1,6.105700715674337,0.2789859455000005,1.0713253449999982,0.3514178730000008,-0.46000364200000204,0.42240455750000017
oxidative__delsoxr_pq__2,5.887795965148042,0.2195674444999991,1.1682316949999991,0.5156249030000009,-0.471555094000001,0.3283901675000003
oxidative__delsoxs_pq__1,5.013182118150429,0.08710526149999964,1.1351437949999994,0.9125774829999996,-0.492841931000001,0.574135569500001
oxidative__delsoxs_pq__2,4.962037530573266,-0.0030748824999999873,1.020138574999999,0.8972209399999986,-0.5371611600000019,0.5985670835000008
nac_ntrc__wt_csn__1,2.037232891097733,0.6408668525000003,0.17254414499999982,0.4691148399999987,0.3531389039999997,-0.4189141985000005
nac_ntrc__wt_csn__2,2.121994209383889,0.6687906664999996,0.2130251749999985,0.4731475499999984,0.2175931039999988,-0.3099967164999997
nac_ntrc__wt_cytd__1,1.4056448730119682,0.5061316715000004,0.4575306549999994,-0.2829568170000005,0.34649922399999866,-0.20551874649999924
nac_ntrc__wt_cytd__2,1.5117101902607226,0.5525669784999998,0.5979945149999981,-0.10220717900000054,0.34524395399999896,-0.24932210249999984
nac_ntrc__wt_gln__1,-0.6684236203772055,-0.1890163144999999,1.0409726349999993,0.2731468699999997,-0.10786336500000182,-0.20580917050000025
nac_ntrc__wt_gln__2,-0.2371001164371103,-0.1537749685000005,1.1155340849999984,0.13873976999999904,-0.19360292800000067,-0.1138715544999993
nac_ntrc__bw_delnac_csn__1,3.398485105874825,2.1867698734999994,0.2154991849999988,0.9049030649999992,0.1898647839999992,-0.5718306154999997
nac_ntrc__bw_delnac_csn__2,3.311527127791073,2.0999320335,-0.16648385500000096,0.8081028409999993,0.3111435139999994,-0.17992723750000028
nac_ntrc__bw_delnac_cytd__1,-0.237864485762166,0.1769643994999992,0.4645455949999988,0.5986212049999997,-0.028041380000001226,-0.15630317850000086
nac_ntrc__bw_delnac_cytd__2,0.1745452661798278,0.15692340150000028,0.4230415649999984,0.8011400349999986,-0.16544115900000025,-0.1675225944999994
nac_ntrc__bw_delnac_gln__1,0.9864606964183598,0.5207613895000005,0.8464916449999986,0.820466560999999,-0.3585067980000005,-0.18074528050000005
nac_ntrc__bw_delnac_gln__2,0.6881228476736794,0.4931005565,0.8042016749999998,0.4735425289999995,-0.23765852300000034,-0.3331214325000005
nac_ntrc__bw_delnac_nh4__1,-1.2116969170909604,0.3479404284999994,-0.3020342150000008,-0.06351694100000049,-0.4802883460000018,-0.1993380354999985
nac_ntrc__bw_delnac_nh4__2,-0.6755064788813214,0.2586638335,-0.19284083500000013,0.10809149499999916,-0.4589034900000009,-0.17023466150000033
misc__wt_no_te__1,6.43733679180134,1.3442338035,0.8689442749999987,0.5150649899999991,-0.3809469990000007,-0.1135025685000004
misc__wt_no_te__2,5.385846175344391,1.1245514634999996,0.5093796549999983,0.14068449099999913,-0.4244144910000003,-0.12905556449999978
misc__bw_delcbl__1,2.132416774866405,0.7385676574999991,-0.3394036750000016,0.5520957099999997,-0.4613713430000015,-0.2321644455000005
misc__bw_delcbl__2,1.913621159757961,0.7530809074999993,-0.29720346500000083,0.5220822149999993,-0.4243600530000009,-0.16557807049999962
misc__bw_delfabr__1,-0.2847682684247561,0.38506845250000055,-0.6204796650000013,0.0128728959999993,-0.5693764170000009,-0.14588145050000012
misc__bw_delfabr__2,-0.2521334858961511,0.2957413695,-0.5922961330000014,0.18995862999999868,-0.6130827070000002,-0.1664432144999992
misc__bw_delfadr__1,3.607075037176572,0.8428736234999992,-0.2622498450000013,0.3490431069999991,-0.4484904870000008,-0.08309116350000068
misc__bw_delfadr__2,3.368910328318885,0.7813527194999992,-0.13650693500000166,0.743662539999999,-0.4407528980000013,0.02231099050000029
misc__nitr_031__1,0.8485356473232735,0.4241178674999997,0.036167394999999665,0.7958288699999985,-0.5032798200000013,-0.3045469085000008
omics__wt_glu__1,-2.40686091567362,-0.1094019785000011,-0.13827825500000124,-0.3741063890000005,-0.6301335670000014,-0.5431214025000015
omics__wt_glu__2,-2.272982184403808,-0.2854072865000035,-0.2514746050000003,-0.5305232790000005,-0.5881912760000017,-0.4748256744999999
omics__wt_gly__1,-1.477417129556729,-0.4520901975000005,-0.872324217000001,-0.5405871990000009,-0.9042790750000016,-0.2586389654999985
omics__wt_gly__2,-1.6915231420073522,-0.5037390715000001,-0.8714248070000004,-0.7345762330000003,-0.9186470580000012,-0.24896949850000016
omics__wt_thr__1,-4.140604863219442,-2.7516155215000007,-0.1857289950000016,-0.8970826360000004,-0.5030991400000016,-0.24507301550000005
omics__wt_thr__2,-3.47380926489188,-3.0925110875,-0.3407635650000014,-0.6399405780000009,-0.6095045740000007,-0.3398798285000009
omics__bw_ac__1,-1.9259524597736144,0.6736457524999988,0.6479085849999997,0.5708816009999991,-0.05943304700000063,-0.3954740105000001
omics__bw_ac__2,-1.8564325216328013,0.6667075044999997,0.6054734249999996,0.6523841449999992,-0.031227748000000943,-0.4315139685000009
omics__bw_fum__1,-3.670082421279055,-0.4284341015000006,0.018456404999998455,0.05078986199999935,-0.005709301000001332,-0.3313545775
omics__bw_fum__2,-3.7835649290967086,-0.2728559315000005,-0.006356255000001809,0.4193140129999993,0.06492178399999915,-0.35780001450000043
omics__bw_glc__1,-2.8926642046318585,0.19277201549999926,0.16412660499999987,0.3673096449999997,-0.011917744000001562,-0.20775452150000007
omics__bw_glc__2,-2.5147625867236134,0.2654364664999989,0.15512309499999866,0.4482287490000001,0.042641121999999136,-0.02154529650000025
omics__bw_pyr__1,-3.493543729438884,0.31188941749999977,0.6449217049999998,1.1053329009999997,-0.1897242670000008,-0.16612626650000006
omics__bw_pyr__2,-1.9372357279353056,0.4249970495,0.6594726449999992,1.0749164799999995,-0.11746483300000145,-0.1821611935000007
ompr__wt_nacl__1,9.604958974433574,0.07785830149999917,0.27755200499999866,0.2813562049999989,-0.4003038250000017,-1.4465105895
ompr__wt_nacl__2,9.52796954750506,0.13052782049999934,0.08413458499999926,0.2831858779999994,-0.5040656860000006,-1.2158865535000007
ompr__bw_delompr_nacl__1,6.513460123925048,-0.15681805050000008,0.00949221499999986,0.5819860509999994,-0.6329631790000008,-1.0717352625000016
ompr__bw_delompr_nacl__2,6.61017634988065,-0.19724338850000045,-0.1324689250000013,0.3109488389999999,-0.5432963440000016,-1.2333115975000002
minspan__wt_ade__1,-2.541592082709113,-0.7038919315000012,0.32309054499999945,0.9553744259999996,0.1950769639999983,-0.9075011694999996
minspan__wt_glc__2,-1.709748625648072,-2.299439048500001,-0.005051925000001845,0.5731445049999992,-0.5062775780000006,-0.7476330744999995
minspan__wt_glc__3,-1.959493489446433,-2.4040930715,0.045105534999999364,0.4905827029999994,-0.4478649260000012,-0.9997614055
minspan__wt_glc__4,-1.3582821983801787,-2.402973308500001,-0.07972467500000135,0.6365419259999987,-0.4159522540000005,-0.7447434654999999
minspan__wt_glc_anaero__1,-5.490073694245172,-2.4654451325,-0.1724310150000008,0.5712062569999992,-0.8732856050000013,-1.0412229584999997
minspan__wt_glc_anaero__2,-4.63646177786841,-2.3829117585000006,-0.1700636650000007,1.2292187819999991,-1.1573574430000022,-0.5333412675
minspan__wt_trp__1,-3.7188031903197936,-3.3858287435000016,0.6313251449999981,1.240223179,-0.8682358340000018,-0.3834076595000005
minspan__bw_delcra_glc__2,-1.906867160503744,-3.1674042465000003,0.5065485749999983,1.136693300999999,-0.918542673000001,-0.2760049105000002
minspan__bw_delcra_trp__1,-3.878177818126178,-3.5191007144999995,0.9061306849999989,1.5087092139999996,-1.0050222800000004,-0.6046629535000001
minspan__bw_delmntr__1,-4.607813727318352,-2.616794768500001,0.004072414999999553,1.0121574940000002,-0.6837856210000021,0.01641896450000146
minspan__bw_delnac_ade__1,0.6544102939758798,-1.6183718135000005,0.07351886499999871,1.7110115519999995,-0.10771740100000038,-1.2418590144999992
minspan__bw_delnac_glc__1,-3.2615902870335014,-1.7819582225,0.1234782249999995,0.6794163439999998,-0.4676162420000018,-0.7684764394999997
cra_crp__wt_ac__1,-0.6203590233393884,0.4353885534999993,-0.30622956500000065,-0.449933628000001,-0.4184685140000006,-1.2459585425000004
cra_crp__wt_ac__2,-0.5012428458352065,0.3511315985000003,-0.35281656500000125,-0.7300639840000009,-0.4837280460000013,-1.1455232055
cra_crp__wt_fru__1,-1.307431171533591,0.4117879054999989,-0.2631118050000012,-0.13179641600000025,-0.5927702050000008,-0.6898650914999997
cra_crp__wt_fru__2,-1.6264896431169031,0.4260384204999994,-0.08839022500000128,-0.4265240830000003,-0.5684782950000002,-0.8067937475000004
cra_crp__delcra_ac__1,4.425048237982143,1.3802863935000005,0.0891974049999984,0.04454823999999924,-0.24041298600000086,-0.4594322405
cra_crp__delcra_ac__2,4.382833979701572,1.2068412335000005,0.021087684999999468,0.3628087889999998,-0.24856326700000156,-0.4761669904999986
cra_crp__delcra_fru__1,4.82443579073033,1.1164933134999997,0.27963663499999925,0.2380474339999994,-0.4804104860000002,-0.1207804035000004
cra_crp__delcra_fru__2,4.5244146767867575,1.1712108934999996,0.3256943649999986,0.19114756799999988,-0.45491749600000203,-0.15524020650000026
cra_crp__delcra_glc__1,0.7453289511357412,0.12656602749999912,-0.027273645000001068,0.0035918479999992314,-0.5044518310000008,-0.1046018405
cra_crp__delcra_glc__2,0.6353600222069865,0.3054025404999994,-0.1367845850000009,-0.07267866800000089,-0.5782221740000004,-0.033863029499999975
rpoB__wt_031__1,-2.612726830846676,-0.01311050650000034,-0.01898600500000036,0.2837355749999997,-0.0639623620000016,-0.3449942185000001
rpoB__wt_044__1,-1.47582216131355,-0.3553899144999999,-0.16863898500000118,0.14852913799999978,-0.4813517700000016,-0.35135662350000096
rpoB__wt_lb__1,-0.1207228985328883,-0.2597101285000001,0.3773911149999982,-0.24054387700000035,-0.4097031700000002,-0.4529699505
rpoB__wt_lb__2,1.464673339671188,-0.09402207049999944,0.2931017149999988,-0.18441849500000096,-0.4397556490000003,-0.5032740525000001
rpoB__rpoBE546V_031__1,-3.250900458830821,-0.1981652485000005,0.3454237649999996,0.3769193389999996,-0.02818371500000083,-0.3881231294999994
rpoB__rpoBE546V_044__1,-2.1349102739951005,-0.3023233225000013,0.4336448049999984,-0.1909251670000005,-0.1231944390000006,-0.3097270754999997
rpoB__rpoBE546V_lb__1,-1.625817813527095,0.3876143204999991,0.15481106499999875,0.4069097289999997,-0.354521452000002,-0.4103320025000015
rpoB__rpoBE546V_lb__2,-1.0975845506116106,0.3335515074999993,0.1844319049999985,0.09353381999999844,-0.3362111970000008,-0.4889494454999985
rpoB__rpoBE546V_glc__1,-2.029067788218624,-0.6545773315000005,-0.2513758650000017,0.5197042209999987,-0.3201136900000012,-0.09000047950000045
rpoB__rpoBE672K_glc__1,-2.262914364428276,-0.5548539235000014,-0.8686284180000001,0.6174610139999999,-0.3851041260000017,-0.5717059175000001
rpoB__rpoBE672K_glc__2,-2.706840759991368,-0.4825371655000002,-0.8417491950000002,0.7298292459999978,-0.29302495700000186,-0.5596853935000015
rpoB__rpoBE672K_lb__1,-3.328756941459736,-0.7147466745000006,-0.7302826730000014,-0.025700230000000882,-0.5939588210000011,-0.9679668525
rpoB__rpoBE672K_lb__2,-4.454617889204018,-0.5751257595000006,-0.7081113300000013,0.2436778819999992,-0.6341407580000009,-0.9159937825000002
crp__wt_fru__1,-2.71206284609794,-0.1538534355000003,-0.12088642500000013,0.6194610899999997,-0.2600379380000017,-0.3871375205000005
crp__wt_glyc__1,-3.538394600709202,0.8547513035000005,-0.23519522500000176,0.13711623699999895,-0.3221976040000012,-0.4173096644999994
crp__wt_glyc__2,-3.847435464605691,-0.3558074864999998,-0.2269791750000003,0.30496300799999965,-0.2873658260000003,-0.5167248275
crp__delar1_glyc__1,2.2219426074983626,-2.7832181105,0.8177116649999991,1.5093482130000009,-0.4691205860000007,-0.054450620499999935
crp__delar1_glyc__2,1.3068456448592245,-3.0178447755000004,0.8890342949999983,1.7041188619999996,-0.3487315320000004,0.22324468550000096
crp__delar1ar2_glyc__1,-0.6476301279910831,0.6731040554999996,0.4273910749999992,0.7504187839999998,-0.1273671140000019,-0.3087415325
crp__delar1ar2_glyc__2,-0.2282192383501324,0.4101253484999994,0.4929071349999994,0.6875133599999987,-0.20766186300000025,-0.2238719204999997
crp__delar1ar2_glyc__3,-0.3823434077148768,-0.13393333149999975,0.4557914849999989,0.6488196239999997,-0.21472747900000044,-0.2399325655000002
crp__delar2_glyc__1,-2.424330367354471,-3.5986451815,1.0758542649999985,0.7817205629999995,-0.40980044600000204,0.13948692249999972
crp__delar2_glyc__2,-2.802426030733011,-4.0364308885,0.8624663449999996,0.5860885799999984,-0.3176280980000019,0.15191623850000013
crp__delar2_glyc__3,-3.211203129546689,-4.0695735795,0.7822983149999985,0.6112678629999992,-0.2172634550000012,0.11770224250000005
crp__delcrp_fru__1,2.094451539491112,0.8842177534999998,0.7741806249999996,0.957797299,-0.3561060850000004,-0.32190323749999994
crp__delcrp_fru__2,2.877992739028153,0.8904258135000003,0.7805150249999997,0.8996090189999997,-0.41211249100000025,-0.1366913864999999
crp__delcrp_fru__3,1.9165568106787816,0.6880906795000001,0.6682049649999993,1.1577761279999992,-0.3683071580000004,-0.3756417265000005
crp__delcrp_glc__1,2.226284387700931,0.5061445014999997,0.9036337949999992,0.7466293629999994,-0.3107869630000017,-0.06884205550000022
crp__delcrp_glc__2,1.9752760186765088,0.5291046865000002,0.8802052149999984,0.7202495159999991,-0.20313099300000026,-0.11578820549999858
crp__delcrp_glc__3,2.3942063151138986,0.5051303775000004,0.9120195049999982,1.060534864,-0.11371775700000165,-0.06881413149999993
crp__delcrp_glyc__1,6.628778330209058,2.0205139935,0.8951313249999995,0.7046161009999992,-0.3108162630000013,-0.04461545949999923
crp__delcrp_glyc__2,6.508693538213656,1.9986299434999992,0.8307353349999982,1.0358913239999996,-0.2724169870000015,-0.12984170850000076
crp__delcrp_glyc__3,7.128865962057823,1.9790883135,0.8947548049999998,0.9368707079999998,-0.17298061400000184,-0.2013303664999997
glu__glu_ale3__1,-3.687514441997248,-1.600905147500001,0.6064907849999983,1.0305824599999998,-0.11348783900000114,0.528579885500001
glu__glu_ale4__1,-2.978083055368434,-1.0016963244999992,-0.2619136350000009,-0.3706548980000006,-0.4042317080000011,0.009107618499999859
glu__glu_ale5__1,-2.804752417264309,-1.1663339565000008,-0.8460246970000007,-0.2904459080000006,-0.5413718180000018,-0.3488621114999999
glu__glu_ale6__1,-6.719994249239585,-0.017663708500000652,-0.7752423590000017,-0.7427392040000003,-0.5107351970000007,-0.7081105394999998
glu__glu_ale8__1,-3.7164962691403134,-2.1667192575000005,0.6607472949999984,1.4617559139999994,-0.17424917300000153,0.5153997864999997
glu__glu_ale9__1,-6.426233820716542,-1.1661499244999989,-0.06697157500000017,0.5659023029999997,-0.4486836690000011,0.1834614625000004
glu__glu_ale10__1,-3.1541638288588065,-1.6417881635000011,0.21387256499999907,0.9057959549999984,-0.3418371710000017,0.12180082050000075
42c__wt_42c__1,0.350911426157001,-2.4575876935000007,-0.31461002500000035,0.2378820279999996,-0.6408752710000005,-0.1682068585000014
42c__42c_ale1__1,-1.0526619890981412,-2.2310699415000004,0.11635354499999905,0.5802507899999991,-0.33499931300000085,0.6111901275000005
42c__42c_ale2__1,1.6216781161783609,-1.1558483514999995,-0.2542397450000013,0.8425240340000002,-0.7000506260000012,-0.11223736750000146
42c__42c_ale3__1,0.8342998081074381,-0.08733282050000035,-0.2953636450000001,0.6109513629999999,-0.4270892910000015,0.048837074499999744
42c__42c_ale4__1,2.4173640467301736,-1.6271670394999995,-0.5980379260000017,1.6439763649999986,-0.4444651490000009,0.06345201350000007
42c__42c_ale5__1,-1.171226938051814,-0.13167646249999976,-0.4206413750000007,0.4851205259999993,-0.4817193690000003,-0.5432408075000001
42c__42c_ale6__1,1.7480835245606725,-2.5998982165000006,-0.051506065000001655,1.4203295019999995,0.29714986399999965,1.1449694234999992
42c__42c_ale8__1,0.5031272699969711,-1.8597095385000009,0.06802815499999859,1.5267644459999987,0.2008749839999986,0.38481999849999937
42c__42c_ale9__1,-1.4862146340588227,-0.7200812264999996,-0.2417516550000016,0.39502018499999897,-0.5284417600000015,-0.19007899350000024
42c__42c_ale10__1,-1.2271285813998032,-2.4771315815,-0.1791272750000008,1.258907849,0.18875615399999826,0.3058746335000002
ssw__wt_ac__1,0.8541832355684442,0.6486137195000001,-0.34671080500000073,0.7145953569999994,-0.3096302940000015,-1.3759561214999998
ssw__wt_glc__1,-3.064476430296404,-0.3878714535000008,-0.34210524500000083,-0.19109301500000075,-0.2624254890000017,-1.0027805914999997
ssw__wt_glyc__1,-6.19522107402659,-0.8586396525000008,-0.5893889490000017,1.3295285879999996,-0.3403528810000012,-0.2503675835000001
ssw__wt_xyl__1,-3.8731447410240105,1.8610122335000003,-0.05021167500000168,1.673971611999999,0.022620156999998642,-0.1790851704999996
ssw__glc_ale1__1,-7.666893330546221,-1.007265243500001,0.1123376849999982,1.6167110309999997,-0.3340131470000003,-0.26395317949999964
ssw__glc_ale2__1,-8.89662225279535,-2.167357107500001,0.8555401049999993,1.7654006749999986,-0.30422876200000104,-0.07655491149999971
ssw__glc_ale3__1,-7.681507533795459,-2.0429796715000004,0.35300746499999924,2.109269136999999,-0.0692634810000019,0.19062203050000012
ssw__glyc_ale1__1,-8.542227915706912,-1.4553908515000007,0.5749310549999986,1.3342329259999994,-0.5008326610000005,0.1079745264999996
ssw__glyc_ale2__1,-8.576457986672438,-1.6081065304999989,0.2094873549999985,2.155066257,-0.24338409100000116,-0.16706129549999993
ssw__xyl_ale1__1,-9.937395559090968,-2.2262377765000005,0.12516697499999907,1.803736969,-0.042690987000000284,-0.5350650705
ssw__xyl_ale2__1,-6.214207084525658,-1.3701193255000002,-0.2252324650000013,1.8625834849999992,-0.17597428600000065,-0.12520912549999966
ssw__xyl_ale3__1,-6.523069865063312,-1.061334582500001,-0.5222997210000013,1.4944261129999994,-0.4573886220000016,-0.5141251435000003
ssw__glc_ac_ac2__1,-6.9224947291218015,-2.8955739525000004,0.1714670449999982,1.6568630209999995,-0.4626166230000006,0.08848984649999903
ssw__glc_ac_glc1__1,-1.4047002912242532,0.3768149965000003,0.3364167649999992,2.066028364,-0.09846648200000097,-0.4921805725000015
ssw__glc_glyc_glc__1,-3.163988171973303,-2.4248607175000005,0.5272570349999999,1.770613084999999,-0.35146302500000104,-0.06555387949999948
ssw__glc_glyc_glyc__1,-2.230625332771988,-1.4000852695,0.2746682449999991,1.426342986999999,-0.3656542290000005,-0.3702936075000016
ssw__glc_xyl_glc__1,-9.127212467711669,-3.1615904875000007,-0.35453504500000044,1.2241810749999995,-0.30815267100000204,-0.6754592145
ssw__glc_xyl_xyl__1,-1.9950276165887808,-0.04242513049999985,-0.20853702500000185,0.8499971749999986,-0.28301838800000034,-0.5623145625000001
ica__wt_glc__1,-3.315746947358596,0.12811014949999944,-1.1147660930000018,0.10688059999999844,-0.3306742320000016,-1.1647344215000004
ica__wt_glc__2,-3.819297116597495,-0.6755129644999993,-1.1984546920000003,-0.0501275760000004,-0.3322414250000012,-1.1733867594999996
ica__wt_glc__3,1.2401288514271704,0.817750243499999,-0.5317266690000011,0.6229227619999991,-0.13704924400000176,-0.4252113555000001
ica__wt_glc__4,1.1194366570871692,0.9343578034999992,-0.2623442850000011,0.8642868840000002,0.07660196599999836,-0.8413227025000003
ica__arg_sbt__1,-0.3733520534700992,-2.3057029565,-0.7130596030000014,-0.2794612360000004,-0.6773337140000013,-1.0841013494999991
ica__arg_sbt__2,-0.2237350101761982,-2.265220583500001,-0.5527461320000011,0.04980899999999977,-0.27612399900000106,-1.0787044725
ica__cytd_rib__1,0.1569406598425262,-0.7296415565000007,0.8413076649999987,0.6155827029999994,0.2718296139999996,-1.1548345754999998
ica__cytd_rib__2,-0.0609734920669258,-0.7324475415000009,0.7168878949999993,0.5956941649999985,0.2783930339999987,-1.4943932254999996
ica__gth__1,0.559220917517343,1.9711595135,0.23464762499999914,0.9347505709999996,0.22579956399999898,-0.6864709065000003
ica__gth__2,0.6677338641355908,1.702285463499999,0.03602994499999923,0.8873943029999989,0.5254030839999988,-0.5690592065000004
ica__leu_glcr__1,-0.0351894163935298,0.04044598249999965,-0.3892439150000016,-0.21421542900000026,0.2473581939999985,-1.177943323500001
ica__leu_glcr__2,0.2372522769095555,-0.19983757950000047,-0.4901262500000012,0.03675225299999951,0.2426920339999992,-1.3159117025000002
ica__met_glc__1,-4.669083323150542,-0.9747721115,-1.2518318020000017,-0.4688565210000011,-0.2841502610000006,-1.2440466385000004
ica__met_glc__2,-3.818143317401657,-0.6945375085000016,-1.1905887250000011,-0.1008834280000004,-0.2961987560000008,-1.2261424635000004
ica__no3_anaero__1,0.932214544639435,0.9822439135000014,-0.11737177500000052,0.6425857939999995,-0.20281510300000072,-0.7140987164999997
ica__no3_anaero__2,1.254444609007732,0.935985003499999,-0.2346329650000012,1.017106254999999,-0.20778574200000044,-0.9501209665
ica__phe_acgam__1,-1.3328870208593877,-0.0451948255000012,-0.8871626400000014,-0.24532618500000056,-0.0775324150000003,-1.0313569194999994
ica__phe_acgam__2,-1.7711244357813671,-0.19779656949999944,-1.0565964590000014,-0.0013815140000010828,-0.07103735300000125,-0.9785833984999996
ica__thm_gal__1,-1.4417551409761784,0.05848105249999945,-0.16482862500000015,0.6165217890000001,-0.038622112000000534,-0.7195168935000007
ica__thm_gal__2,-1.5099087669948972,-0.12489300150000028,-0.15669868500000028,0.693664180999999,-0.0965437900000019,-0.7026251785000008
ica__tyr_glcn__1,-2.447271430053558,-0.2200634835000006,-0.6120214560000008,-0.09354770300000048,-0.1045644490000015,-0.9694879704999986
ica__tyr_glcn__2,-2.7400201132999227,-0.9680653025000012,-0.636866297000001,-0.036678569000001104,-0.05732390800000076,-1.0167970505
ica__ura_pyr__1,1.935452442661532,1.3056261834999994,-0.3158368550000006,0.6317048259999991,0.15254468399999865,-0.9644738134999996
ica__ura_pyr__2,1.0523873641674113,0.8266393834999999,-0.11250578500000152,0.8128784009999991,0.2229070439999994,-1.130513713500001
ica__wt_glc__5,-6.258927796389361,-2.1773211125000005,-0.19704825500000034,0.3654557479999996,-0.14851485300000178,-0.5388610004999999
ica__wt_glc__6,-6.050198101418974,-1.4901872435000012,-0.016725155000001383,0.3046203169999995,-0.0835567930000014,-0.5261020825000005
ica__bw_delpurR_cytd__1,-4.515802289220168,-1.2755323255000004,-0.7562658370000008,0.6373371369999994,-0.3873801970000006,-0.9248504735000004
ica__bw_delpurR_cytd__2,-6.293627395180996,-0.8832113854999992,-0.24630387500000064,0.4851951259999989,0.3184704139999983,-0.4026754394999994
ica__ade_glc__1,-6.4678155180433645,-0.8792976145000004,-0.3082547050000013,0.6671293579999995,0.2515924039999984,-0.5064871135000004
ica__ade_glc__2,-4.016729068475274,-0.8209002985000016,-0.7539613130000014,0.1500630359999997,-0.3122282020000018,-0.9009499004999996
ytf__wt_glc__1,1.3932490058982734,-1.4824576035000012,0.048335154999998416,1.3750203459999994,-0.11867013500000036,-0.7465721585000002
ytf__wt_glc__2,0.6925495224745833,-2.0603812475000005,0.008906584999998302,1.594390305999999,-0.1210782900000016,-0.7122070205000002
ytf__delyafC__1,-3.2831506178135568,-2.7030099605,0.9312559249999984,1.2870070219999992,-0.4094248800000013,-0.6445652654999998
ytf__delyafC__2,-1.6596814480968485,-2.5179299195,0.8762793349999995,1.574977829999999,-0.3174967990000006,-0.5769429405000004
ytf__delyeiE__1,-2.6278975265906785,-1.5954725535000005,0.37449202499999856,0.881222200999999,-0.1314328350000018,-0.3036139975000003
ytf__delyeiE__2,-4.696097099739921,-1.7443478465000002,0.10842385499999983,0.9321288589999996,-0.20114180800000087,-0.6401710775000007
ytf__delyiaJ__1,-2.0477278653922,-1.5527247485000009,0.8927779449999989,1.3823864299999986,-0.3271542600000004,-0.6387944064999997
ytf__delyiaJ__2,-0.5572343438815269,-0.6705940194999993,0.9751252049999994,1.4899932799999984,-0.17777180500000078,-0.6782936144999994
ytf__delyieP__1,-2.2638014823574,-2.8049853555000004,0.4164926649999998,1.0752320999999991,0.06414507799999923,-0.2085021155
