,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,-5.2172142885,0.01946072130281189,2.0,0.0,-5.2034534805,1.0,-5.2309750965,,,,
1,ALE__GalactoseA6,-3.6065742815000004,0.25297891458462396,2.0,2.0,-3.7854573875,3.0,-3.4276911755,,,,
2,ALE__GalactoseA8,-5.636315624,0.04341645182426914,2.0,4.0,-5.6670156915,5.0,-5.6056155565,,,,
3,ALE__IL_Control,4.3021142204224816e-16,0.18154556902012145,4.0,6.0,0.0248897924999997,7.0,-0.2407794474999995,8.0,0.015809152500001,9.0,0.2000805025000005
4,ALE__IL_TEOH_OAc,-0.6914962534999995,0.38785066880534963,2.0,10.0,-0.9657480915,11.0,-0.417244415499999,,,,
5,ALE__IL_TEA_HS,-0.12498948250000019,0.0688286922073236,2.0,12.0,-0.0763202475,13.0,-0.1736587175000004,,,,
6,ALE__IL_Mixed,-0.5594253789999994,0.1801229558091298,2.0,14.0,-0.4320592154999989,15.0,-0.6867915425,,,,
7,ALE__IL_PP5350,-0.5622364429999998,0.10133869368323237,2.0,16.0,-0.6338937204999997,17.0,-0.4905791654999998,,,,
8,ALE__IL_T8,-1.6294071994999992,0.23026383048792284,2.0,18.0,-1.4665860834999993,19.0,-1.7922283154999992,,,,
9,ALE__IL_T9,-6.136157818499999,0.10067922822142832,2.0,20.0,-6.2073487835,21.0,-6.0649668535,,,,
10,ALE__IL_Control2,0.11321005749999985,0.04501984119934795,2.0,22.0,0.1450438925000003,23.0,0.0813762224999994,,,,
11,ALE__IL_Glc+Ace,0.3451906375,0.05835516798574443,2.0,24.0,0.3864539725,25.0,0.3039273025,,,,
12,ALE__XyloseA1,-0.0207981924999991,0.01278250363379736,2.0,26.0,-0.0298367874999989,27.0,-0.0117595974999993,,,,
13,ALE__XyloseA2,-3.607102435,0.19355111864482863,2.0,28.0,-3.7439637435,29.0,-3.4702411264999995,,,,
14,ALE__XyloseA3,-5.1791605435,0.03849203079954506,2.0,30.0,-5.1519425675,31.0,-5.206378519499999,,,,
15,ALE__XyloseA4,-0.5278818274999999,0.3379515461568682,2.0,32.0,-0.2889139974999999,33.0,-0.7668496574999999,,,,
16,Aromatic__Coumarate,-1.032165336333332,0.4136702780535794,3.0,34.0,-0.733574191999999,35.0,-0.858574557999999,36.0,-1.5043472589999984,,
17,Aromatic__Coumarate+ferulate,-2.806316424666665,0.3787064883412021,3.0,37.0,-2.457922544999999,38.0,-2.7516359239999986,39.0,-3.209390804999999,,
18,Aromatic__Ferulate,-2.7725921139999987,0.12153572339587917,3.0,40.0,-2.908929453999999,41.0,-2.6756132139999984,42.0,-2.733233673999999,,
19,Aromatic__Glucose,5.736152293896642e-16,0.13489692134418604,3.0,43.0,-0.1256560449999995,44.0,-0.0168908469999991,45.0,0.1425468920000003,,
20,Bioreactor1__24h,0.0,0.14837634398576183,2.0,46.0,0.104917919,47.0,-0.104917919,,,,
21,Bioreactor2__S_0min,0.0,0.3284644557821207,3.0,48.0,-0.1300131160000006,60.0,0.3735699080000003,72.0,-0.2435567919999997,,
22,Bioreactor2__S_15min,-0.0670344990000006,0.11478965403111495,3.0,49.0,-0.1038282740000013,61.0,0.0616408009999993,73.0,-0.1589160239999998,,
23,Bioreactor2__P1_15min,-0.30494927533333416,0.28010324789315655,3.0,50.0,-0.1046309490000005,62.0,-0.1851942380000011,74.0,-0.6250226390000009,,
24,Bioreactor2__P3_15min,0.07507963499999919,0.1972454497175364,3.0,51.0,-0.1339128810000005,63.0,0.2579810179999988,75.0,0.1011707679999993,,
25,Bioreactor2__P5_15min,-0.0441971630000009,0.058119306621393786,3.0,52.0,-0.1109286610000008,64.0,-0.0046642280000011,76.0,-0.0169986000000008,,
26,Bioreactor2__S_1h,-0.17208096266666748,0.1109255683540952,3.0,53.0,-0.0755583470000011,65.0,-0.293260171,77.0,-0.1474243700000013,,
27,Bioreactor2__S_3h,-0.15401881433333384,0.02817048696734102,3.0,54.0,-0.1862810850000009,66.0,-0.1414843100000009,78.0,-0.1342910479999997,,
28,Bioreactor2__S_9h,-0.20866919700000017,0.14363719729639743,3.0,55.0,-0.1235405840000005,67.0,-0.1279594839999998,79.0,-0.3745075230000001,,
29,Bioreactor2__S_25h,-0.3458516840000006,0.25860044327422305,3.0,56.0,-0.2738561700000002,68.0,-0.1308779810000011,80.0,-0.6328209010000005,,
30,Bioreactor2__P1_25h,-0.25922506466666734,0.07323320728432098,3.0,57.0,-0.3425814819999999,69.0,-0.2298709550000008,81.0,-0.2052227570000013,,
31,Bioreactor2__P3_25h,-0.2647415753333337,0.1466580262954509,3.0,58.0,-0.0959781750000008,70.0,-0.3369675070000006,82.0,-0.3612790439999997,,
32,Bioreactor2__P5_25h,-0.04606972433333386,0.2776930912091983,3.0,59.0,0.2180573979999991,71.0,-0.0206813869999997,83.0,-0.335585184000001,,
33,Carbon__Citrate,-1.8987465860000003,0.12420835703332667,3.0,84.0,-1.9012402590000008,85.0,-1.773310168,86.0,-2.021689331,,
34,Carbon__Ferulate,-0.7010971150000002,0.533217707782912,3.0,87.0,-0.0951724089999999,88.0,-1.0987302760000004,89.0,-0.9093886600000004,,
35,Carbon__Glucose,0.0,0.27375746938132006,2.0,90.0,-0.1935757630000001,91.0,0.1935757630000001,,,,
36,Carbon__Serine,-1.5179014576666667,0.3434315589277601,3.0,92.0,-1.4291649280000005,93.0,-1.896992902,94.0,-1.227546543,,
37,Carbon2__Glucose,1.4710455076283324e-15,0.1115434292944722,3.0,95.0,0.0426007260000016,96.0,0.0839651120000013,97.0,-0.1265658379999985,,
