k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.011451591439545154,,,
7,Zinc - Steady,False,0.010132047282531855,,,
10,Copper,False,-0.007853715252131223,,,
14,UC-7,False,-0.0076979737915098675,,,
5,Lead,False,0.007279478223063051,,,
11,Chromium,False,-0.0056737324362620715,,,
12,Zinc - Intermediate,False,-0.004214554253673878,,,
4,UC-4,False,-0.002667601290158928,,,
1,UC-2,False,-0.0013059291493846105,,,
2,UC-3,False,-0.0010603001050185413,,,
13,UC-6,False,0.0008303710614563898,,,
6,Iron,False,-0.0007221420644782482,,,
0,UC-1,False,0.00038393401831854135,,,
8,Zinc - Fast,False,4.844381122893538e-05,,,
9,UC-5,False,-2.7227604688784805e-05,,,
