,Value,list
TF,EAR riboswitch,
reg_genes,0,[]
comp_genes,18,['sipW' 'tapA' 'slrR']
both_genes,0,"['epsB' 'epsL' 'epsO' 'epsH' 'epsN' 'epsG' 'epsI' 'epsA' 'epsK' 'epsJ'
 'epsF' 'epsC' 'epsE' 'epsM' 'epsD']"
reg_genes2,15,
comp_genes2,0,
both_genes2,0,
