,-0.10086701254846307,-0.0853490106179303,-0.06983100868739751,-0.054313006756864735,-0.038795004826331955,-0.023277002895799176,-0.007759000965266397,0.007759000965266383,0.023277002895799162,0.03879500482633193,0.05431300675686472,0.06983100868739751,0.08534901061793028,0.10086701254846304,0.11638501447899584,0.13190301640952862,0.14742101834006138,0.16293902027059415,0.1784570222011269,0.19397502413165973
thresh,-0.10862601351372947,0.10862601351372947,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,2,30,300,1983,1709,246,31,4,0,1,0,0,1,0,1,1,0
EAR riboswitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['slrR'],[],['tapA'],['sipW'],[]
EAR riboswitch_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['epsO' 'epsC'],['epsJ' 'epsM' 'epsH' 'epsF' 'epsK' 'epsE' 'epsG'],['epsL' 'epsN' 'epsD' 'epsI'],['epsB' 'epsA'],[]
