,BSU04840
M9exp_1,9.3367
M9exp_2,9.014
M9exp_3,10.5794
M9tran_1,9.6583
M9tran_2,9.5022
M9tran_3,8.9502
M9stat_1,8.1085
M9stat_2,8.7104
M9stat_3,8.3555
MG-0.1_1,9.9822
MG-0.1_2,9.4281
MG-0.1_3,11.4085
MG-0.2_2,9.8398
MG-0.2_3,11.2181
MG+5_1,9.9743
MG+5_2,9.8681
MG+5_3,11.1631
MG+10_1,10.2997
MG+10_2,10.2916
MG+10_3,10.3598
MG+15_1,9.7594
MG+15_2,11.1016
MG+15_3,11.58
MG+25_1,10.2852
MG+25_2,10.1807
MG+25_3,11.2852
MG+45_1,10.6886
MG+45_2,9.8708
MG+45_3,11.5947
MG+60_2,10.717
MG+60_3,11.3022
MG+90_2,10.5758
MG+90_3,11.8238
MG+120_1,10.913
MG+120_2,11.8396
MG+120_3,11.5763
MG+150_1,10.6093
MG+150_3,10.8829
GM-0.1_1,10.0186
GM-0.1_2,10.9387
GM-0.1_3,9.7703
GM-0.2_1,9.9525
GM-0.2_2,10.8286
GM-0.2_3,9.4789
GM+5_1,9.8917
GM+5_2,10.2554
GM+5_3,9.3457
GM+10_2,10.1309
GM+10_3,8.2669
GM+15_1,9.8941
GM+15_2,10.2542
GM+15_3,9.1332
GM+25_1,10.1774
GM+25_2,10.2512
GM+25_3,8.8982
GM+45_1,9.7714
GM+45_2,8.9253
GM+45_3,8.7609
GM+60_1,9.227
GM+60_2,9.059
GM+60_3,8.7446
GM+90_1,9.036
GM+90_2,9.5267
GM+90_3,8.8017
GM+120_1,8.5018
GM+120_3,9.3948
GM+150_1,9.171
GM+150_2,8.2237
GM+150_3,9.3282
BT_1,7.8678
BT_2,7.6782
B36_1,7.7029999999999985
B36_2,7.7123
B60_1,7.9979
B60_2,8.3819
S0_1,7.0976
S0_2,7.6697
S0_3,7.6657
S1_1,8.1796
S1_2,8.1738
S1_3,7.9823
S2_1,9.0294
S2_2,9.1027
S2_3,9.0592
S3_1,8.8604
S3_2,8.6928
S4_1,8.6185
