,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-2.0109863287077725,0.08902994947764627,2.0,0.0,-1.948032647703433,1.0,-2.073940009712112,,
1,Chrom__sac_sta,-0.028199484928426166,2.1868117481621865,2.0,2.0,-1.5745089012323168,3.0,1.5181099313754645,,
2,Chrom__sac_MW001,2.4147350785597155e-15,0.23869525394770688,2.0,4.0,0.16878303270347098,5.0,-0.16878303270346615,,
3,Chrom__sac_fadR,-1.7457382613633752,2.2974710930377342,2.0,6.0,-3.3702956508304265,7.0,-0.1211808718963238,,
4,FadR__wt_p,5.689893001203927e-16,0.24539944890686424,2.0,8.0,0.17352361442148598,9.0,-0.17352361442148484,,
5,FadR__ko_p,0.793646462624291,1.2464409946446051,2.0,10.0,-0.08772041703781447,11.0,1.6750133422863964,,
6,GDGT__75_2.4_log,1.0362081563168128e-15,2.5605728069671247,3.0,12.0,-2.424507335297283,27.0,-0.25330296230352184,50.0,2.677810297600808
7,GDGT__80_3.5_stat,0.8856452729692742,0.7200133314183217,3.0,13.0,0.983714823546388,20.0,1.5515971897647816,42.0,0.12162380559665342
8,GDGT__80_2.4_log,-0.2658762705737822,1.4472530498126297,3.0,14.0,1.3894495088601948,37.0,-1.292194170667883,41.0,-0.8948841499136584
9,GDGT__75_3.5_stat,1.3398846593926665,0.5895425068717405,3.0,15.0,0.6664050869439652,24.0,1.7625273939328459,28.0,1.590721497301189
10,GDGT__80_1.6_stat,-0.7564190549443431,0.6317835946552693,3.0,16.0,-1.4735000875672393,17.0,-0.2817036490702424,33.0,-0.514053428195548
11,GDGT__75_2.4_stat,0.95682786837357,0.35426422016635484,3.0,18.0,0.6346482552240861,26.0,0.8996211785421346,31.0,1.3362141713544893
12,GDGT__80_2.4_stat,1.0762823960520302,0.2813781215980912,3.0,19.0,0.8696095970944006,29.0,1.3967326203839268,30.0,0.9625049706777636
13,GDGT__80_1.6_log,0.03756937543215977,1.26827986880855,2.0,21.0,0.9343786711090702,39.0,-0.8592399202447507,,
14,GDGT__65_3.5_stat,2.432094061902547,1.8111013467775405,3.0,22.0,4.5224188965043615,23.0,1.3322082247104021,34.0,1.4416550644928765
15,GDGT__75_1.6_stat,0.30593299120586837,1.4443952745588595,3.0,25.0,1.9529516194425491,32.0,-0.2900352544237595,38.0,-0.7451173914011846
16,GDGT__75_1.6_log,0.8438568706912162,2.399876286742686,2.0,35.0,2.5408256670557607,36.0,-0.8531119256733285,,
17,GDGT__65_2.4_stat,1.676485624323729,1.524290813786362,3.0,40.0,-0.05923753165616018,46.0,2.2915403010235766,49.0,2.79715410360377
18,GDGT__65_2.4_log,2.318728523574828,0.8970080146402727,3.0,43.0,3.354235227917933,44.0,1.8214147720413647,47.0,1.7805355707651862
19,GDGT__80_3.5_log,-1.2962037464781078,0.8458880199179336,3.0,45.0,-1.7001313073147115,51.0,-1.8644077636455831,52.0,-0.32407216847402903
20,GDGT__65_1.6_log,1.0146095925243008,0.5927887001418037,3.0,48.0,1.4024415391161102,53.0,0.33223867870888896,54.0,1.3091485597479031
21,NutLim__t0,-5.828670879282072e-16,0.38632610818924945,2.0,55.0,-0.2731738108500267,56.0,0.2731738108500255,,
22,NutLim__t05,-0.6880624157805943,0.8186703102205032,3.0,57.0,-1.6292809194991895,58.0,-0.14128313681199747,59.0,-0.29362319103059586
23,NutLim__t1,-0.9347747463770957,0.4848334103851133,3.0,60.0,-1.2970221074118102,61.0,-1.1233077618537357,62.0,-0.3839943698657411
24,NutLim__t15,-0.5006026688024269,0.1923227242958413,3.0,63.0,-0.7118817219437671,64.0,-0.3357271602752784,65.0,-0.4541991241882351
25,NutLim__t2,-0.886656893907117,1.122737867288618,3.0,66.0,0.2569866671826743,67.0,-0.929706632332547,68.0,-1.987250716571478
26,NutLim__t4,-1.0372634948571724,0.33832744473113013,2.0,69.0,-0.7980298644262733,70.0,-1.2764971252880712,,
27,UV_irr__wt0,-2.0354088784794536e-16,0.9111940036537468,3.0,71.0,0.5582179616493834,72.0,-1.051487801587891,73.0,0.493269839938507
28,UV_irr__wt1,0.25212004002797056,0.7082200261214169,3.0,74.0,0.9076179192866914,75.0,0.3478300749344083,76.0,-0.4990878741371883
29,UV_irr__wt2,0.21857405093892734,1.970456339952769,3.0,77.0,2.4791735414613543,78.0,-0.6881957293346591,79.0,-1.135255659309913
30,UV_irr__mut0,-0.7138404485533121,1.6913806271941336,3.0,80.0,-2.659922859425501,81.0,0.11657935730320465,82.0,0.4018221564623601
31,UV_irr__mut1,-0.11677151038651856,0.4209466275793352,3.0,83.0,0.26330268911201304,84.0,-0.04440859979455302,85.0,-0.5692086204770157
32,UV_irr__mut2,-1.1849354541358486,4.042396569367977,3.0,86.0,2.4749138124518053,87.0,-5.5238633822524115,88.0,-0.5058567926069399
33,YtrA__overexpr,0.10416348694108764,0.618861101541977,3.0,89.0,0.5925725993400346,90.0,0.3117126990667979,91.0,-0.5917948375835695
34,YtrA__wt,-7.771561172376096e-16,0.21923888721815224,3.0,92.0,0.1210727977961686,93.0,-0.2530765840387713,94.0,0.1320037862426004
