,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.2582824810328301,2.0,0.0,-0.1826332938,1.0,0.1826332938,,,,,,,,
1,Fur__wt_dpd,6.459408605949999,0.5147571562518695,2.0,2.0,6.0954203301,3.0,6.8233968818,,,,,,,,
2,Fur__wt_fe,-0.10573440160000001,0.08165496716508999,2.0,4.0,-0.047995620600000004,5.0,-0.16347318260000002,,,,,,,,
3,Fur__delfur_dpd,3.7932274211,0.39169414163337,2.0,6.0,4.0701970048,7.0,3.5162578374,,,,,,,,
4,Fur__delfur_fe2,0.46264176865,0.15192813604436098,2.0,8.0,0.3552123534,9.0,0.5700711839,,,,,,,,
5,Acid__wt_ph5,2.28966841585,0.21197447929785387,2.0,10.0,2.1397798241,11.0,2.4395570076,,,,,,,,
6,Acid__delgadx_ph5,1.5986521066,0.526056405477839,2.0,12.0,1.226674055,13.0,1.9706301582,,,,,,,,
7,Acid__delgadw_ph5,1.3961880344000002,0.3449990189468163,2.0,14.0,1.1522368886,15.0,1.6401391802,,,,,,,,
8,Acid__delgade_ph5,1.8172037579,0.21007687997381932,2.0,16.0,1.6686569715,17.0,1.9657505443,,,,,,,,
9,Oxidative__wt_pq,5.03568486045,0.4342568470843029,2.0,18.0,5.3427508218,19.0,4.7286188991,,,,,,,,
10,Oxidative__deloxyr_pq,2.47893486435,0.03382054406248285,2.0,20.0,2.4550201283,21.0,2.5028496004000003,,,,,,,,
11,Oxidative__delsoxr_pq,4.8567851415500005,0.20752001742051993,2.0,22.0,5.0035239531,23.0,4.71004633,,,,,,,,
12,Oxidative__delsoxs_pq,4.18726019445,0.41257562211531845,2.0,24.0,3.8955251743,25.0,4.4789952146,,,,,,,,
13,Nac/NtrC__wt_csn,5.51768218585,0.18619068541398545,2.0,26.0,5.6493388821,27.0,5.3860254896,,,,,,,,
14,Nac/NtrC__wt_cytd,6.9570196702,0.043788174182183864,2.0,28.0,6.9260567553,29.0,6.9879825851,,,,,,,,
15,Nac/NtrC__wt_gln,9.0399615798,0.6747924337528303,2.0,30.0,9.5171118856,31.0,8.562811274,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,7.0312251442,0.28348366418383486,2.0,32.0,6.8307719229,33.0,7.2316783655,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,6.33051995915,0.08232338721503854,2.0,34.0,6.2723085338,35.0,6.3887313845,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,7.92709955895,0.11391392162133665,2.0,36.0,8.0076488654,37.0,7.8465502525,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.42580210924999995,1.2402999328875408,2.0,38.0,-0.45122238400000003,39.0,1.3028266025,,,,,,,,
20,Misc__wt_no_te,1.22272082935,1.3997554186782424,2.0,40.0,2.2124973779,41.0,0.23294428080000001,,,,,,,,
21,Misc__bw_delcbl,1.2201164509,0.09160408940118976,2.0,42.0,1.2848903237,43.0,1.1553425781,,,,,,,,
22,Misc__bw_delfabr,1.58946749945,0.4552787009195277,2.0,44.0,1.2675368427,45.0,1.9113981562000002,,,,,,,,
23,Misc__bw_delfadr,1.36293226625,0.26367793947207474,2.0,46.0,1.1764838072,47.0,1.5493807253,,,,,,,,
24,Misc__nitr_031,4.9588900765,,1.0,48.0,4.9588900765,,,,,,,,,,
25,Omics__wt_glu,1.4192987025,0.5065092823731695,2.0,49.0,1.7774548507999999,50.0,1.0611425542,,,,,,,,
26,Omics__wt_gly,2.0416418688,0.8782633674618406,2.0,51.0,1.420615886,52.0,2.6626678516,,,,,,,,
27,Omics__wt_thr,5.3396569964000005,0.6441797755575904,2.0,53.0,5.795160884,54.0,4.8841531088,,,,,,,,
28,Omics__bw_ac,0.9240303588500001,0.01916690987923713,2.0,55.0,0.9104773069000001,56.0,0.9375834108000001,,,,,,,,
29,Omics__bw_fum,0.41295178860000004,0.20332630293651505,2.0,57.0,0.269178381,58.0,0.5567251962,,,,,,,,
30,Omics__bw_glc,-1.14452808785,0.15677103684960245,2.0,59.0,-1.0336742246,60.0,-1.2553819511,,,,,,,,
31,Omics__bw_pyr,-0.46531397640000005,0.35354244514598643,2.0,61.0,-0.7153062368,62.0,-0.21532171600000002,,,,,,,,
32,OmpR__wt_nacl,5.2044655768000005,0.44577239221362014,2.0,63.0,5.5196742582,64.0,4.8892568954,,,,,,,,
33,OmpR__bw_delompr_nacl,6.0908124271,0.8300700724649853,2.0,65.0,5.50386425,66.0,6.6777606042,,,,,,,,
34,MinSpan__wt_ade,-2.0812340041,,1.0,67.0,-2.0812340041,,,,,,,,,,
35,MinSpan__wt_glc,-0.7807821105750001,0.19299178882637294,4.0,68.0,-0.7347023353000001,69.0,-0.5733454555,70.0,-1.0387822586,71.0,-0.7762983929,,,,
36,MinSpan__wt_glc_anaero,-1.06462705445,0.22425551864162596,2.0,72.0,-1.2231996524,73.0,-0.9060544565,,,,,,,,
37,MinSpan__wt_trp,-2.1682827383,,1.0,74.0,-2.1682827383,,,,,,,,,,
38,MinSpan__bw_delcra_glc,-0.3909706301,0.020596751420713242,2.0,75.0,-0.37640652750000003,76.0,-0.4055347327,,,,,,,,
39,MinSpan__bw_delcra_trp,0.0720763034,,1.0,77.0,0.0720763034,,,,,,,,,,
40,MinSpan__bw_delmntr,-1.3971056715999999,,1.0,78.0,-1.3971056715999999,,,,,,,,,,
41,MinSpan__bw_delnac_ade,-0.9523992643,,1.0,79.0,-0.9523992643,,,,,,,,,,
42,MinSpan__bw_delnac_glc,0.7650202446000001,,1.0,80.0,0.7650202446000001,,,,,,,,,,
43,Cra/Crp__wt_ac,11.7767005987,0.6447008774757214,2.0,81.0,12.232572961,82.0,11.3208282364,,,,,,,,
44,Cra/Crp__wt_fru,1.3811892421,0.2131644856340795,2.0,83.0,1.2304591888,84.0,1.5319192954,,,,,,,,
45,Cra/Crp__delcra_ac,6.2141772675,0.13428573056627138,2.0,85.0,6.1192229168,86.0,6.3091316182,,,,,,,,
46,Cra/Crp__delcra_fru,1.6764669517500002,0.5569031487566956,2.0,87.0,2.0702569447,88.0,1.2826769588,,,,,,,,
47,Cra/Crp__delcra_glc,1.306720393,0.006363359141386837,2.0,89.0,1.3112199674,90.0,1.3022208186,,,,,,,,
48,RpoB Knock-in__wt_031,5.5556965623,,1.0,91.0,5.5556965623,,,,,,,,,,
49,RpoB Knock-in__wt_044,2.4425347196000002,,1.0,92.0,2.4425347196000002,,,,,,,,,,
50,RpoB Knock-in__wt_lb,4.0690287536000005,0.48326272776876217,2.0,93.0,3.7273104017,94.0,4.4107471055000005,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,4.7059208979000005,,1.0,95.0,4.7059208979000005,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,3.4048502384,,1.0,96.0,3.4048502384,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,1.0286104358000001,0.8725529091443226,2.0,97.0,1.6455985148,98.0,0.41162235680000003,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,0.0955649823,,1.0,99.0,0.0955649823,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,0.8046218808500001,0.04345516174860937,2.0,100.0,0.7738944413000001,101.0,0.8353493204,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,-0.04106668725000001,0.13884220016283416,2.0,102.0,0.057109574,103.0,-0.13924294850000002,,,,,,,,
57,Crp ARs__wt_fru,-0.7569220355,,1.0,104.0,-0.7569220355,,,,,,,,,,
58,Crp ARs__wt_glyc,2.3174330857500003,0.44599835207463523,2.0,105.0,2.0020646266,106.0,2.6328015449,,,,,,,,
59,Crp ARs__delar1_glyc,1.6404195290999999,0.9945779658906478,2.0,107.0,2.3436923532,108.0,0.9371467050000001,,,,,,,,
60,Crp ARs__delar1ar2_glyc,2.0149311520666666,0.5650428793245567,3.0,109.0,1.5550186945,110.0,2.6456789152,111.0,1.8440958465000001,,,,,,
61,Crp ARs__delar2_glyc,3.9351906732666673,0.5049316501054748,3.0,112.0,4.4761884599,113.0,3.8529655631,114.0,3.4764179968,,,,,,
62,Crp ARs__delcrp_fru,3.3907170784666665,0.47378564773592063,3.0,115.0,3.0087060314,116.0,3.2425714411,117.0,3.9208737629,,,,,,
63,Crp ARs__delcrp_glc,3.914849292333333,0.6847022913502655,3.0,118.0,4.3655505156,119.0,3.1269433205,120.0,4.2520540409,,,,,,
64,Crp ARs__delcrp_glyc,3.192195755366667,0.29149140884973396,3.0,121.0,3.1975418672,122.0,3.480977337,123.0,2.8980680619,,,,,,
65,Glucose Evolution__glu_ale3,-1.8282234762,,1.0,124.0,-1.8282234762,,,,,,,,,,
66,Glucose Evolution__glu_ale4,-1.4324908105,,1.0,125.0,-1.4324908105,,,,,,,,,,
67,Glucose Evolution__glu_ale5,-0.23358963160000001,,1.0,126.0,-0.23358963160000001,,,,,,,,,,
68,Glucose Evolution__glu_ale6,-1.3293483946,,1.0,127.0,-1.3293483946,,,,,,,,,,
69,Glucose Evolution__glu_ale8,-1.0495820394,,1.0,128.0,-1.0495820394,,,,,,,,,,
70,Glucose Evolution__glu_ale9,-1.5652357144,,1.0,129.0,-1.5652357144,,,,,,,,,,
71,Glucose Evolution__glu_ale10,-1.6227194559,,1.0,130.0,-1.6227194559,,,,,,,,,,
72,42C Evolution__wt_42c,1.6455234600000002,,1.0,131.0,1.6455234600000002,,,,,,,,,,
73,42C Evolution__42c_ale1,-0.0830276686,,1.0,132.0,-0.0830276686,,,,,,,,,,
74,42C Evolution__42c_ale2,-0.1210897315,,1.0,133.0,-0.1210897315,,,,,,,,,,
75,42C Evolution__42c_ale3,0.8765513178000001,,1.0,134.0,0.8765513178000001,,,,,,,,,,
76,42C Evolution__42c_ale4,-0.7575789242000001,,1.0,135.0,-0.7575789242000001,,,,,,,,,,
77,42C Evolution__42c_ale5,0.0989144495,,1.0,136.0,0.0989144495,,,,,,,,,,
78,42C Evolution__42c_ale6,-0.6707495659,,1.0,137.0,-0.6707495659,,,,,,,,,,
79,42C Evolution__42c_ale8,-0.8197757645,,1.0,138.0,-0.8197757645,,,,,,,,,,
80,42C Evolution__42c_ale9,-0.2352074935,,1.0,139.0,-0.2352074935,,,,,,,,,,
81,42C Evolution__42c_ale10,-1.8594732641,,1.0,140.0,-1.8594732641,,,,,,,,,,
82,Substrate-switching Evolution__wt_ac,14.3505604823,,1.0,141.0,14.3505604823,,,,,,,,,,
83,Substrate-switching Evolution__wt_glc,-1.3993044539000001,,1.0,142.0,-1.3993044539000001,,,,,,,,,,
84,Substrate-switching Evolution__wt_glyc,5.1832306758,,1.0,143.0,5.1832306758,,,,,,,,,,
85,Substrate-switching Evolution__wt_xyl,2.1690011688,,1.0,144.0,2.1690011688,,,,,,,,,,
86,Substrate-switching Evolution__glc_ale1,-1.1566295156,,1.0,145.0,-1.1566295156,,,,,,,,,,
87,Substrate-switching Evolution__glc_ale2,0.0483189898,,1.0,146.0,0.0483189898,,,,,,,,,,
88,Substrate-switching Evolution__glc_ale3,-0.5709030281,,1.0,147.0,-0.5709030281,,,,,,,,,,
89,Substrate-switching Evolution__glyc_ale1,0.025563890500000002,,1.0,148.0,0.025563890500000002,,,,,,,,,,
90,Substrate-switching Evolution__glyc_ale2,-0.7291207249,,1.0,149.0,-0.7291207249,,,,,,,,,,
91,Substrate-switching Evolution__xyl_ale1,3.086830153,,1.0,150.0,3.086830153,,,,,,,,,,
92,Substrate-switching Evolution__xyl_ale2,6.1312459959,,1.0,151.0,6.1312459959,,,,,,,,,,
93,Substrate-switching Evolution__xyl_ale3,2.6959695113,,1.0,152.0,2.6959695113,,,,,,,,,,
94,Substrate-switching Evolution__glc_ac_ac2,9.6612362008,,1.0,153.0,9.6612362008,,,,,,,,,,
