,new_2642036_2642116
M9exp_1,7.5277
M9exp_2,7.5137
M9exp_3,7.0141
M9tran_1,7.4065
M9tran_2,7.4249
M9tran_3,7.3128
M9stat_1,12.1414
M9stat_2,9.7103
M9stat_3,9.3354
MG-0.1_1,7.2163
MG-0.1_2,6.5073
MG-0.1_3,7.3418
MG-0.2_2,6.9083
MG-0.2_3,7.3288
MG+5_1,7.2302
MG+5_2,6.5953
MG+5_3,7.491
MG+10_1,7.1999
MG+10_2,6.8951
MG+10_3,7.3845
MG+15_1,7.3858
MG+15_2,7.5624
MG+15_3,7.1207
MG+25_1,7.1787
MG+25_2,6.9359
MG+25_3,7.0213
MG+45_1,7.1339
MG+45_2,6.8399
MG+45_3,7.0254
MG+60_2,7.1502
MG+60_3,7.3004
MG+90_2,6.6103
MG+90_3,6.7668
MG+120_1,7.4057
MG+120_2,7.2076
MG+120_3,7.0614
MG+150_1,7.5725
MG+150_3,7.1136
GM-0.1_1,7.2797
GM-0.1_2,7.3788
GM-0.1_3,7.5692
GM-0.2_1,7.689
GM-0.2_2,7.5421
GM-0.2_3,7.0379999999999985
GM+5_1,6.9068
GM+5_2,6.6654
GM+5_3,7.1562
GM+10_2,6.7624
GM+10_3,6.8418
GM+15_1,7.0282
GM+15_2,7.045
GM+15_3,7.1217
GM+25_1,7.381
GM+25_2,7.0777
GM+25_3,7.2685
GM+45_1,7.0012
GM+45_2,6.4862
GM+45_3,7.5053
GM+60_1,7.1308
GM+60_2,7.0051
GM+60_3,7.3952
GM+90_1,7.144
GM+90_2,7.7848
GM+90_3,7.6802
GM+120_1,7.6874
GM+120_3,8.3112
GM+150_1,7.9046
GM+150_2,7.0001
GM+150_3,8.329
BT_1,14.3285
BT_2,12.8815
B36_1,14.6987
B36_2,14.5333
B60_1,13.6585
B60_2,13.9823
S0_1,6.8937
S0_2,6.979
S0_3,7.3288
S1_1,7.4364
S1_2,7.2971
S1_3,7.2906
S2_1,9.5288
S2_2,9.1848
S2_3,8.946
S3_1,14.8204
S3_2,14.5796
S4_1,15.8588
S4_2,16.0164
S4_3,15.296
S5_1,15.2386
S5_2,15.806
S5_3,16.2439
S6_1,15.1995
S6_2,13.5397
S6_3,15.4637
S6/t_1,14.5481
S6/t_2,12.9426
S6_4,14.4104
S6_5,14.7746
S6_6,14.7856
S7_4,14.4744
S7_5,13.9921
S7_6,14.5864
S8_4,13.3287
S8_5,13.036
G135_1,7.8726
G135_3,7.5061
G150_1,7.7027
G150_2,6.99
G150_3,8.4774
G180_1,7.686
G180_2,6.9567
G180_3,6.9758
T-5.40H_1,11.6634
T-4.40H_1,11.2686
T-3.40H_1,9.2573
T-2.40H_1,8.0431
T-1.40H_1,7.5215
T-1.10H_1,7.5917
T-0.40H_1,7.6506
T0.0H_1,7.4537
T0.30H_1,8.1673
T1.0H_1,7.7316
T1.30H_1,8.1661
T2.0H_1,8.3163
T2.30H_1,9.0135
T3.0H_1,9.7108
T3.30H_1,11.0363
T4.0H_1,12.2258
T5.0H_1,12.0963
LBexp_1,7.0381
LBexp_2,6.9173
LBexp_3,7.2361
LBtran_1,7.4796
LBtran_2,7.0824
LBtran_3,7.3388
LBstat_1,7.4604
LBstat_2,7.6229
LBstat_3,7.6961
LBGexp_1,6.9758
LBGexp_2,7.1592
LBGexp_3,7.0758
LBGtran_2,7.6569
LBGtran_3,7.481
LBGstat_1,7.3786
LBGstat_2,7.345
LBGstat_3,7.8035
Mt0_1,7.1514
Mt0_3,6.606
M0t45_1,7.2413
M0t45_2,7.5728
M0t45_3,6.9634
M0t90_1,7.5584
M0t90_2,7.1623
M0t90_3,7.2241
M40t45_1,7.4654
M40t45_2,7.3935
M40t45_3,6.8644
M40t90_1,7.2448
M40t90_2,7.0549
M40t90_3,7.1253
dia0_1,7.0084
dia0_2,7.0447
dia0_3,6.6762
dia5_1,7.3162
dia5_2,7.4689
dia5_3,7.0296
dia15_1,7.2258
dia15_2,7.2413
dia15_3,7.3924
C30_1,11.0515
C30_2,10.5423
C90_1,9.9708
C90_2,7.4161
SMM_1,8.2138
SMM_2,8.5048
SMM_3,9.0732
Salt_1,8.1532
Salt_2,8.7733
Salt_3,7.3417
M+G_1,10.5806
M+G_2,7.4306
M+G_3,7.3706
Glu_1,8.7425
Glu_2,7.2582
Glu_3,7.3791
Fru_1,7.1554
Fru_2,8.0813
Fru_3,7.5084
Mal_1,7.0134
Mal_2,7.4828
Mal_3,7.2949
G+S_2,14.1619
G+S_3,14.3359
Pyr_1,13.449000000000002
Pyr_2,14.6559
Pyr_3,14.1143
Gly_1,8.2233
Gly_2,8.4899
Gly_3,8.0481
Glucon_1,10.6349
Glucon_2,10.0423
Glucon_3,8.1733
BI_1,7.4942
BI_2,7.314
BC_2,10.7577
BC/t_1,10.4566
BC/t_2,10.987
BC_1,10.1407
Sw_1,7.9295
Sw_2,7.9879
BMM_1,6.9959
BMM_2,7.138
BMM_3,7.202000000000001
Heat_1,7.4655
Heat_2,6.7986
Heat_3,7.6812
Cold_1,7.8312
Cold_2,7.5706
Cold_3,7.5372
Etha_1,7.9186
Etha_2,7.9661
Etha_3,7.5752
SMMPr_1,12.1944
SMMPr_2,11.8037
SMMPr_3,11.8992
HiTm_1,7.5708
HiTm_2,7.2073
HiTm_3,7.4725
LoTm_1,12.9806
LoTm_2,13.3687
LoTm_3,13.5391
HiOs_1,11.0836
HiOs_2,11.0911
HiOs_3,10.9398
Oxctl_1,7.8861
Oxctl_2,8.1408
Oxctl_3,7.6377
Diami_1,7.7552
Diami_2,7.3442
Diami_3,8.0371
Paraq_1,7.8327
Paraq_2,7.4119
Paraq_3,7.286
H2O2_1,7.365
H2O2_2,7.553
H2O2_3,7.7826
HPh_1,7.5089
HPh_2,7.2324
HPh_3,7.7471
LPh_1,7.4364
LPh_2,7.3702
LPh_3,7.7472
LPhT_1,8.3215
LPhT_2,7.9032
LPhT_3,8.276
aero_1,8.1665
aero_2,7.3145
aero_3,7.9354
nit_1,13.4925
nit_2,11.4608
nit_3,12.812
ferm_1,12.6444
ferm_2,10.6539
ferm_3,13.0764
