,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,1.7443425629333333,0.9832641971237049,3.0,0.0,1.5937693087,1.0,0.8450501770000001,2.0,2.7942082031,,,,,,,,,,
1,LB__LBtran,-7.031113445266667,9.686995798217268,3.0,3.0,-18.199521951,4.0,-1.9834501334999999,5.0,-0.9103682513,,,,,,,,,,
2,LB__LBstat,-16.956717350966667,1.106230608609477,3.0,6.0,-18.199335293,7.0,-16.5916731786,8.0,-16.0791435813,,,,,,,,,,
3,LB__LBGexp,3.4615432398666663,0.617724005288894,3.0,9.0,2.7796713811,10.0,3.6211754934,11.0,3.9837828451,,,,,,,,,,
4,LB__LBGtran,-0.00012833305000001238,0.6459640048756612,2.0,12.0,0.4566371952,13.0,-0.45689386130000004,,,,,,,,,,,,
5,LB__LBGstat,4.919978433766667,9.391533785503354,3.0,14.0,10.0510571873,15.0,10.6281885071,16.0,-5.9193103931,,,,,,,,,,
6,Life Cycle__S0,3.7403671469,0.06693746117328651,3.0,17.0,3.8174051485,18.0,3.6964182805,19.0,3.7072780117,,,,,,,,,,
7,Life Cycle__S1,-12.488138930033335,0.42692532882413003,3.0,20.0,-12.3053143563,21.0,-12.1830709301,22.0,-12.9760315037,,,,,,,,,,
8,Life Cycle__S2,-15.240748519366667,1.0058691303224023,3.0,23.0,-16.0665576676,24.0,-14.1205235473,25.0,-15.5351643432,,,,,,,,,,
9,Life Cycle__S3,-16.6952621265,0.3076637463933552,2.0,26.0,-16.4777110051,27.0,-16.9128132479,,,,,,,,,,,,
10,Life Cycle__S4,-17.453527175999998,1.0957005812602405,3.0,28.0,-18.1249376351,29.0,-18.0465122933,30.0,-16.1891315996,,,,,,,,,,
11,Life Cycle__S5,-23.299376686733336,0.37072434948212213,3.0,31.0,-23.4597446087,32.0,-22.8754658858,33.0,-23.5629195657,,,,,,,,,,
12,Life Cycle__S6,-29.276453695125,19.078985733440923,8.0,34.0,-20.1035463826,35.0,-59.4001200643,36.0,-17.9563896761,37.0,-22.6315501936,38.0,-60.7056776309,39.0,-18.6648435182,40.0,-17.8617524455,41.0,-16.8877496498
13,Life Cycle__S7,-25.242082033966668,1.5447712220182293,3.0,42.0,-23.9229680152,43.0,-26.9414812345,44.0,-24.8617968522,,,,,,,,,,
14,Life Cycle__S8,-39.9845958958,19.161004943927363,2.0,45.0,-26.4357193656,46.0,-53.533472426,,,,,,,,,,,,
15,Life Cycle__G135,11.098791228300001,6.177947290039522,2.0,47.0,6.7303228057,48.0,15.4672596509,,,,,,,,,,,,
16,Life Cycle__G150,4.419291478233333,2.182205803928986,3.0,49.0,6.8234260174,50.0,2.5636761929,51.0,3.8707722244,,,,,,,,,,
17,Life Cycle__G180,7.575456663533334,3.5552834722258826,3.0,52.0,7.2085143753,53.0,4.2178749154,54.0,11.2999806999,,,,,,,,,,
18,Stress Time Course__C30,0.99006527595,0.3591774075816654,2.0,55.0,0.7360884954,56.0,1.2440420565,,,,,,,,,,,,
19,Stress Time Course__C90,-16.10563390715,2.134499818566744,2.0,57.0,-17.6149532033,58.0,-14.596314611,,,,,,,,,,,,
20,Biofilm__BI,-5.2522199889,0.05443500801308989,2.0,59.0,-5.2907113522,60.0,-5.2137286256,,,,,,,,,,,,
21,Biofilm__BC,-16.22274899855,2.607407434579631,4.0,61.0,-14.6340928411,62.0,-16.3267848435,63.0,-19.8597974858,64.0,-14.0703208238,,,,,,,,
22,Biofilm__Sw,-14.34835991185,1.1302942289831426,2.0,65.0,-15.1475986259,66.0,-13.5491211978,,,,,,,,,,,,
23,Life Cycle__BT,-6.2048733583499995,0.45001257506827896,2.0,67.0,-5.8866664149,68.0,-6.5230803018,,,,,,,,,,,,
24,Life Cycle__B36,-10.7084756096,1.434933982102933,2.0,69.0,-9.6938240603,70.0,-11.7231271589,,,,,,,,,,,,
25,Life Cycle__B60,-15.5250488101,2.703491957172548,2.0,71.0,-13.6133913143,72.0,-17.4367063059,,,,,,,,,,,,
26,M9__M9exp,-3.33333360913457e-11,2.01480528676638,3.0,73.0,-1.7795572982,74.0,-0.4080357485,75.0,2.1875930466,,,,,,,,,,
27,M9__M9tran,-4.008303335966667,0.7510106228135325,3.0,76.0,-3.738858157,77.0,-4.8568651421,78.0,-3.4291867088,,,,,,,,,,
28,M9__M9stat,-25.6770266179,1.8394714158613112,3.0,79.0,-23.5611131735,80.0,-26.8957247835,81.0,-26.5742418967,,,,,,,,,,
29,Supplement__M+G,-0.8139875185666666,2.076485575362787,3.0,82.0,-2.5009210482,83.0,-1.4461507191,84.0,1.5051092116,,,,,,,,,,
30,Supplement__Glu,-2.9338032647,1.2394959605127043,3.0,85.0,-4.3551124065,86.0,-2.0773389592,87.0,-2.3689584284,,,,,,,,,,
31,Supplement__Fru,-2.3737677998666666,1.9152708910729253,3.0,88.0,-0.6331948534,89.0,-4.4256070437,90.0,-2.0625015025,,,,,,,,,,
32,Supplement__Mal,-0.19284041343333325,2.2358532862167046,3.0,91.0,2.180330236,92.0,-2.259815265,93.0,-0.49903621130000003,,,,,,,,,,
