,PSPTOA0042
SRX1828913,0.1537273931
SRX1828914,-0.9910482811
SRX1828915,-0.06799584680000001
SRX1828916,-0.6814516769
SRX1828917,-0.0857315463
SRX1828918,-0.6407305756
SRX3983989,0.1956272145
SRX3983990,-0.0333662302
SRX3983993,0.0464991487
SRX3983994,0.34930023050000003
SRX3983995,0.2825779592
SRX3983996,0.5899719678
SRX3983997,-0.0858355309
SRX3983998,0.0296833798
SRX3983999,0.1303697525
SRX3984000,0.2854992468
SRX3984001,0.0088735541
SRX3984002,0.4693278717
SRX3984003,0.2935180079
SRX3984004,0.3751217209
SRX3984005,1.3179105536
SRX3984006,0.6573009661
SRX3984007,0.4265950717
SRX3984008,0.1518968557
SRX3984009,0.154682588
SRX3984010,0.3096685259
SRX3984011,0.2468676549
SRX3984012,-0.0356657762
SRX3984013,-0.1081389808
SRX3984014,0.3256248524
SRX3984015,0.6397897339
SRX3984016,-0.12403576820000001
SRX3984017,0.48830481400000003
SRX3984019,-0.34328533850000004
SRX3984020,0.1906815333
SRX3984021,0.632644348
SRX3984022,0.1268182312
SRX3984023,0.13346360570000002
SRX3984024,0.3186973507
SRX3984025,0.3959361442
SRX3984026,-1.5059803774
SRX3984027,0.021864463100000002
SRX3984028,0.5605897442000001
SRX3984029,0.0746967675
SRX3984031,0.5734353254
SRX3984032,0.5803613948
SRX3984034,0.0763733208
SRX3984035,-0.2200557666
SRX3984036,0.6989761832
SRX3984037,1.4001773306
SRX3984038,0.6953044223
SRX3984039,0.9100002409
SRX3984040,0.3345867074
SRX3984041,0.4715961131
SRX3984042,0.5005362129
SRX3984043,-0.0838878049
SRX3984045,0.6005106346
SRX3984046,-0.0615269187
SRX3984047,0.6033207547
SRX3984048,0.2198898027
SRX3984049,0.3348958749
SRX3984050,0.0816974493
SRX3984051,0.7854899741
SRX3984052,-0.10656292120000001
SRX3984056,0.4783655009
SRX3984057,0.1839435989
SRX3984058,0.1385446155
SRX3984059,-0.1622452499
SRX3984061,-0.0885319448
SRX3984062,0.3109622099
SRX3984063,0.1743023323
SRX3984064,-0.0542545248
SRX3984065,0.29766838290000003
SRX3984066,0.35541821160000003
SRX3984067,0.44055968710000004
SRX3984068,0.36369612090000003
SRX3984069,0.2949736329
SRX3984070,0.2873047454
SRX3984071,0.5419003653
SRX3984073,0.0933239807
SRX3984074,0.32752037710000004
SRX3984077,-0.2645934193
SRX3984078,-0.056898026600000005
SRX3984079,0.8800258267000001
SRX3984080,-0.1483100078
SRX3984082,0.1975779148
SRX3984084,0.539294986
SRX6997963,0.11931028020000001
SRX6997964,-0.5620786160000001
SRX6997965,-1.3997820113000001
SRX6997967,0.1769698792
SRX6997968,-0.3243842643
SRX6997969,-0.3936676636
SRX6997971,-0.29628015950000003
SRX6997972,-0.4426820557
SRX6997973,-0.3580229861
SRX3159100,-0.8382706379
SRX3159101,-0.0719931609
SRX3159102,0.7956122543
SRX3159103,0.11465154450000001
SRX3159000,-1.099845398
SRX3159001,-0.037613356800000004
SRX3159002,-1.099845398
SRX3159003,0.0807868035
SRX3159004,-0.2984607279
SRX3159005,0.257368411
SRX3159006,0.249297342
SRX3159007,0.1015151123
SRX3159008,0.6556532883
SRX3159009,-1.099845398
SRX3159010,1.7664366643
SRX3159012,-1.099845398
SRX3159013,-0.5689738551
SRX3159014,-1.099845398
SRX3159015,1.445348636
SRX3159016,-0.0700335583
SRX3159017,-0.1743484144
SRX3159018,0.6976299164
SRX3159019,-0.5859408244000001
SRX3159020,-1.099845398
SRX3159021,-1.099845398
SRX3159022,-1.099845398
SRX3159023,0.6451949884
SRX3159024,-0.5401238549
SRX3159025,-1.099845398
SRX3159026,0.9843600742
SRX3159027,-1.099845398
SRX3159028,-0.29068111700000004
SRX3159029,-0.317198729
SRX3159030,-1.099845398
SRX3159034,0.6893297472000001
SRX3159036,0.3508422601
SRX3159037,0.7547694515000001
SRX3159041,0.9980861122
SRX3159042,0.7574537832
SRX3159043,0.5689059561
SRX3159045,1.1624445164
SRX3159047,0.3469814182
SRX3159048,0.4032364026
SRX3159049,-0.2270466337
SRX3159050,0.9406268556
SRX3159051,0.1951094237
SRX3159052,0.932940897
SRX3159053,1.4446844703
SRX3159054,1.1425060702
SRX3159055,0.0674354871
SRX3159056,0.14705630790000002
SRX3159057,0.1990462993
SRX3159058,0.2024219947
SRX3159060,-1.099845398
SRX3159061,-1.099845398
SRX3159062,-1.099845398
SRX3159063,0.19218177050000002
SRX3159066,0.2576186273
SRX3159069,0.8307242349
SRX3159070,-1.099845398
SRX3159071,-0.37257316900000004
SRX3159073,-1.099845398
SRX3159074,-1.099845398
SRX3159075,-1.099845398
SRX3159076,-1.099845398
SRX3159080,-1.099845398
SRX3159082,0.539267889
SRX3159083,0.5771319384
SRX3159086,-1.099845398
SRX3159087,0.8120313219
SRX3159088,0.6436334882
SRX3159089,-1.099845398
SRX3159090,0.4003840273
SRX3159091,0.8391078266
SRX3159092,-1.099845398
SRX3159093,1.1433514631
SRX3159094,0.0312780916
SRX3159095,-1.099845398
SRX3159096,-1.099845398
SRX3159097,0.676132406
SRX3159098,-1.099845398
SRX3159099,-1.099845398
SRX3158988,0.19618462520000002
SRX3158989,-0.7972173725
SRX3158990,-1.3598553456
SRX3158991,-1.6346686576
SRX3158992,0.1507619061
SRX3158996,-0.3469465313
SRX3644656,0.2046464643
SRX3644657,-0.07945566350000001
