,new_3666508_3667599
M9exp_1,7.4664
M9exp_2,7.5722
M9exp_3,7.3722
M9tran_1,7.7194
M9tran_2,7.6488
M9tran_3,7.5922
M9stat_1,8.9534
M9stat_2,9.1496
M9stat_3,9.0247
MG-0.1_1,7.1842
MG-0.1_2,6.6316
MG-0.1_3,7.545
MG-0.2_2,7.2346
MG-0.2_3,7.7308
MG+5_1,7.9323
MG+5_2,7.0913
MG+5_3,7.7321
MG+10_1,7.547999999999999
MG+10_2,7.3621
MG+10_3,7.2003
MG+15_1,7.377999999999999
MG+15_2,7.9339
MG+15_3,7.5814
MG+25_1,7.421
MG+25_2,7.4169
MG+25_3,7.4762
MG+45_1,7.89
MG+45_2,6.8407
MG+45_3,7.5857
MG+60_2,7.322
MG+60_3,7.4078
MG+90_2,7.0669
MG+90_3,7.2394
MG+120_1,7.5015
MG+120_2,7.3861
MG+120_3,7.4337
MG+150_1,7.6592
MG+150_3,7.7628
GM-0.1_1,7.3506
GM-0.1_2,7.5598
GM-0.1_3,7.6249
GM-0.2_1,7.5789
GM-0.2_2,7.8583
GM-0.2_3,7.1388
GM+5_1,7.1887
GM+5_2,7.1666
GM+5_3,7.5112
GM+10_2,7.0928
GM+10_3,7.127999999999999
GM+15_1,7.1354
GM+15_2,7.7879999999999985
GM+15_3,7.5644
GM+25_1,7.3928
GM+25_2,7.4641
GM+25_3,7.4706
GM+45_1,7.4173
GM+45_2,6.7413
GM+45_3,7.8097
GM+60_1,7.2752
GM+60_2,6.9544
GM+60_3,7.4167
GM+90_1,7.2941
GM+90_2,7.938
GM+90_3,7.8457
GM+120_1,7.3942
GM+120_3,8.3675
GM+150_1,7.8517
GM+150_2,7.0574
GM+150_3,8.0262
BT_1,8.1005
BT_2,7.7901
B36_1,9.6093
B36_2,9.5652
B60_1,9.379
B60_2,10.668
S0_1,7.2629
S0_2,7.4611
S0_3,7.8723
S1_1,7.8193
S1_2,7.7479
S1_3,7.525
S2_1,8.1753
S2_2,7.6136
S2_3,7.4827
S3_1,7.8718
S3_2,7.375
S4_1,8.1553
S4_2,7.9408
S4_3,7.7573
S5_1,7.9831
S5_2,8.2001
S5_3,8.2337
S6_1,7.9091
S6_2,7.737
S6_3,7.9772
S6/t_1,8.5941
S6/t_2,7.6389
S6_4,8.3038
S6_5,8.3404
S6_6,8.4203
S7_4,9.5313
S7_5,9.3942
S7_6,9.777
S8_4,8.9077
S8_5,9.7314
G135_1,8.134
G135_3,7.724
G150_1,7.7507
G150_2,7.2822
G150_3,8.6037
G180_1,7.9243
G180_2,7.3346
G180_3,7.4333
T-5.40H_1,7.5699
T-4.40H_1,7.7919
T-3.40H_1,7.5841
T-2.40H_1,7.3464
T-1.40H_1,7.3835
T-1.10H_1,7.4112
T-0.40H_1,7.2462
T0.0H_1,7.1285
T0.30H_1,8.8018
T1.0H_1,8.6931
T1.30H_1,8.7997
T2.0H_1,8.5153
T2.30H_1,8.3919
T3.0H_1,8.1697
T3.30H_1,8.5856
T4.0H_1,8.1487
T5.0H_1,8.1332
LBexp_1,7.2606
LBexp_2,7.3657
LBexp_3,7.5203
LBtran_1,7.4352
LBtran_2,7.1499
LBtran_3,7.3613
LBstat_1,7.8511
LBstat_2,8.0328
LBstat_3,8.2023
LBGexp_1,7.1979
LBGexp_2,9.0676
LBGexp_3,7.3229
LBGtran_2,7.7215
LBGtran_3,8.3649
LBGstat_1,7.4223
LBGstat_2,7.367000000000001
LBGstat_3,7.8353
Mt0_1,7.5211
Mt0_3,6.8963
M0t45_1,7.5606
M0t45_2,7.9738
M0t45_3,7.3791
M0t90_1,8.1885
M0t90_2,8.1763
M0t90_3,8.5531
M40t45_1,7.5531
M40t45_2,7.4858
M40t45_3,7.1496
M40t90_1,8.2687
M40t90_2,8.6027
M40t90_3,9.3908
dia0_1,7.1549
dia0_2,7.3247
dia0_3,6.9224
dia5_1,8.5477
dia5_2,7.8186
dia5_3,7.3325
dia15_1,7.447999999999999
dia15_2,7.6796
dia15_3,10.0646
C30_1,10.1621
C30_2,9.931
C90_1,9.3278
C90_2,7.8273
SMM_1,7.6258
SMM_2,7.4432
SMM_3,7.3461
Salt_1,7.9412
Salt_2,8.0037
Salt_3,7.9329
M+G_1,9.9623
M+G_2,7.8255
M+G_3,7.8631
Glu_1,8.8847
Glu_2,8.0312
Glu_3,7.9737
Fru_1,8.4273
Fru_2,8.6689
Fru_3,7.7881
Mal_1,7.7736
Mal_2,8.5383
Mal_3,8.0817
G+S_2,8.0888
G+S_3,8.1453
Pyr_1,8.458
Pyr_2,8.4014
Pyr_3,8.8442
Gly_1,9.4437
Gly_2,9.9634
Gly_3,10.0231
Glucon_1,9.0315
Glucon_2,8.7724
