,new_2212521_2213082_c
M9exp_1,11.4629
M9exp_2,11.2002
M9exp_3,10.9583
M9tran_1,11.1989
M9tran_2,11.3117
M9tran_3,11.4727
M9stat_1,9.8847
M9stat_2,9.662
M9stat_3,9.3171
MG-0.1_1,10.4868
MG-0.1_2,9.6105
MG-0.1_3,10.5554
MG-0.2_2,10.0816
MG-0.2_3,10.1892
MG+5_1,10.6409
MG+5_2,10.2247
MG+5_3,10.3068
MG+10_1,11.1021
MG+10_2,10.6151
MG+10_3,9.7003
MG+15_1,10.6114
MG+15_2,11.3291
MG+15_3,10.7525
MG+25_1,11.0644
MG+25_2,10.3975
MG+25_3,10.7604
MG+45_1,10.6939
MG+45_2,9.7136
MG+45_3,10.9203
MG+60_2,10.4213
MG+60_3,10.2186
MG+90_2,10.2437
MG+90_3,11.0927
MG+120_1,10.4995
MG+120_2,11.327
MG+120_3,11.0972
MG+150_1,11.4422
MG+150_3,11.3421
GM-0.1_1,10.7347
GM-0.1_2,11.0421
GM-0.1_3,11.5031
GM-0.2_1,10.4788
GM-0.2_2,11.0259
GM-0.2_3,11.3154
GM+5_1,10.7143
GM+5_2,10.5591
GM+5_3,11.2196
GM+10_2,10.4814
GM+10_3,10.1856
GM+15_1,10.8853
GM+15_2,10.1825
GM+15_3,10.9769
GM+25_1,11.1981
GM+25_2,10.8356
GM+25_3,10.6007
GM+45_1,11.3072
GM+45_2,10.0453
GM+45_3,10.4409
GM+60_1,11.2707
GM+60_2,10.1289
GM+60_3,10.4906
GM+90_1,11.1863
GM+90_2,11.3134
GM+90_3,11.2809
GM+120_1,10.2598
GM+120_3,11.2675
GM+150_1,11.1908
GM+150_2,10.8311
GM+150_3,11.3863
BT_1,10.4668
BT_2,9.9166
B36_1,10.4176
B36_2,10.2619
B60_1,10.3486
B60_2,10.6267
S0_1,10.4377
S0_2,10.6403
S0_3,10.7838
S1_1,11.6809
S1_2,11.4248
S1_3,11.6937
S2_1,11.2293
S2_2,10.8707
S2_3,10.8134
S3_1,10.6424
S3_2,10.7492
S4_1,10.6419
S4_2,10.1758
S4_3,9.7922
S5_1,9.6421
S5_2,9.7905
S5_3,9.9574
S6_1,8.9854
S6_2,7.8561
S6_3,9.3391
S6/t_1,9.3564
S6/t_2,7.8889999999999985
S6_4,8.967
S6_5,9.347
S6_6,9.2053
S7_4,9.7781
S7_5,9.6449
S7_6,9.9149
S8_4,9.452
S8_5,9.5394
G135_1,9.3057
G135_3,8.3836
G150_1,9.4908
G150_2,9.7597
G150_3,9.564
G180_1,8.9276
G180_2,9.1531
G180_3,8.7469
T-5.40H_1,11.8913
T-4.40H_1,11.6952
T-3.40H_1,11.726
T-2.40H_1,11.6084
T-1.40H_1,11.591
T-1.10H_1,11.6536
T-0.40H_1,11.6926
T0.0H_1,11.7441
T0.30H_1,11.3029
T1.0H_1,10.6363
T1.30H_1,10.4943
T2.0H_1,10.3494
T2.30H_1,11.0287
T3.0H_1,10.6404
T3.30H_1,10.9657
T4.0H_1,11.0575
T5.0H_1,10.3574
LBexp_1,9.8783
LBexp_2,10.5056
LBexp_3,10.4509
LBtran_1,11.4755
LBtran_2,11.2628
LBtran_3,11.2298
LBstat_1,11.5271
LBstat_2,11.2438
LBstat_3,10.8929
LBGexp_1,9.9184
LBGexp_2,9.445
LBGexp_3,9.7777
LBGtran_2,10.8089
LBGtran_3,10.8123
LBGstat_1,9.4922
LBGstat_2,9.3332
LBGstat_3,10.4987
Mt0_1,10.3311
Mt0_3,10.2278
M0t45_1,10.952
M0t45_2,10.8359
M0t45_3,11.1878
M0t90_1,10.5977
M0t90_2,12.0008
M0t90_3,11.3739
M40t45_1,10.7674
M40t45_2,11.9601
M40t45_3,11.3581
M40t90_1,10.7002
M40t90_2,11.5153
M40t90_3,11.2873
dia0_1,10.0174
dia0_2,10.2425
dia0_3,10.7816
dia5_1,9.8403
dia5_2,10.3678
dia5_3,10.0938
dia15_1,9.8416
dia15_2,10.3923
dia15_3,9.7613
C30_1,10.4469
C30_2,10.4291
C90_1,10.8359
C90_2,10.6277
SMM_1,11.3461
SMM_2,11.4569
SMM_3,11.4944
Salt_1,10.83
Salt_2,10.7473
Salt_3,10.9981
M+G_1,11.2335
M+G_2,11.3123
M+G_3,11.3005
Glu_1,11.5433
Glu_2,11.3275
Glu_3,11.3955
Fru_1,10.6702
Fru_2,12.0349
Fru_3,11.055
Mal_1,10.6462
Mal_2,10.96
Mal_3,11.003
G+S_2,10.9298
G+S_3,11.2275
Pyr_1,10.6018
Pyr_2,11.243
Pyr_3,11.1751
Gly_1,9.4984
Gly_2,10.0727
Gly_3,9.4396
Glucon_1,10.8718
Glucon_2,10.8515
Glucon_3,10.0119
BI_1,11.2832
BI_2,11.5832
BC_2,10.6286
BC/t_1,10.1544
BC/t_2,10.7785
BC_1,10.2823
Sw_1,10.0708
Sw_2,10.35
BMM_1,10.7952
BMM_2,10.6648
BMM_3,10.9135
Heat_1,11.0264
Heat_2,10.6433
Heat_3,10.7516
Cold_1,11.6136
Cold_2,11.2922
Cold_3,10.9772
Etha_1,9.1539
Etha_2,9.3632
Etha_3,9.3252
SMMPr_1,11.3162
SMMPr_2,11.2425
SMMPr_3,11.5383
HiTm_1,10.2873
HiTm_2,10.8939
HiTm_3,10.9765
LoTm_1,11.0847
LoTm_2,10.648
LoTm_3,10.6002
HiOs_1,11.3935
HiOs_2,11.3436
HiOs_3,11.4278
Oxctl_1,9.6047
Oxctl_2,9.5011
Oxctl_3,10.1276
Diami_1,9.0174
Diami_2,9.5245
Diami_3,9.2035
Paraq_1,9.8056
Paraq_2,10.0566
Paraq_3,9.1199
H2O2_1,9.7077
H2O2_2,9.9914
H2O2_3,9.6794
HPh_1,11.1647
HPh_2,10.5847
HPh_3,11.0636
LPh_1,10.8658
LPh_2,11.2915
LPh_3,10.904000000000002
LPhT_1,11.3447
LPhT_2,11.2475
LPhT_3,11.4249
aero_1,11.419
aero_2,10.8666
aero_3,11.6456
nit_1,11.6651
nit_2,12.2419
nit_3,11.8783
ferm_1,11.527
ferm_2,11.3461
ferm_3,12.1793
