,Value,list
TF,lrp,
reg_genes,0,[]
comp_genes,5,['putA' 'PA3779']
both_genes,0,['dadA' 'PA5303' 'dadX']
reg_genes2,3,
comp_genes2,0,
both_genes2,0,
